														a8957b34-f5f2-43b0-80d0-7d43bdddfe0d	urn:catalog:CCBER:Mammals:1516						PreservedSpecimen			1516	Mammals		North America			United States	US	Riverside			1									60	native		1949-03-01																		North America;United States;California;Riverside County;;;;									1			CCBER										1 mi. up Whitewater Canyon																					3				Collected in March 1949			Skull - 1; Skin - 1		1246	Erickson, Mary										male	60	California									North America; United States; California; Riverside County; 1 mi. up Whitewater Canyon			1949							present															Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		eremicus		Peromyscus eremicus			species				ICZN														total length in mm: 188	
														f8d0f145-dc38-4569-8b39-8967b977c908	urn:catalog:CCBER:Mammals:1517						PreservedSpecimen			1517	Mammals		North America			United States	US	Los Angeles			1									91	native		1962-04-01																		North America;United States;California;Los Angeles County;;;;									1			CCBER										Van Nuys, Magnolia Blvd																					4				Collected in April 1962			Skull - 1		5	Warrick, Ted										male	91	California									North America; United States; California; Los Angeles County; Van Nuys, Magnolia Blvd			1962							present															Animalia:Chordata:Mammalia:Rodentia:Geomyidae:Thomomys	Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Thomomys		bottae		Thomomys bottae			species				ICZN														total length in mm: 256	
														1552dbdc-767a-4fc1-9a3f-4480f03938a8	urn:catalog:CCBER:Mammals:1518						PreservedSpecimen			1518	Mammals		North America			United States	US	Santa Barbara			6									96	native		1959-04-06																		North America;United States;California;Santa Barbara County;;;;									1			CCBER								adult		3 mi. N Santa Barbara, Rattlesnake Cyn																					4							Skull - 1; Skin - 1		8	Erickson, Craig										male	96	California									North America; United States; California; Santa Barbara County; 3 mi. N Santa Barbara, Rattlesnake Cyn			1959							present															Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Reithrodontomys		megalotis		Reithrodontomys megalotis			species				ICZN														total length in mm: 146	
														711ebc59-37d0-4bff-9b8c-423583bd2f7a	urn:catalog:CCBER:Mammals:1519						PreservedSpecimen			1519	Mammals		North America			United States	US	San Bernardino			1									91	native		1963-04-01																		North America;United States;California;San Bernardino County;;;;									1			CCBER								adult		Mojave Desert granite outcrop, hills 6 mi. NW of Joshua tree																					4				Collected in April 1963			Skull - 1; Skin - 1		6	Foley, Marie										male	91	California									North America; United States; California; San Bernardino County; Mojave Desert granite outcrop, hills 6 mi. NW of Joshua tree			1963							present															Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Perognathus	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Perognathus		longimembris		Perognathus longimembris			species				ICZN														total length in mm: 215	
														7d96748a-82de-4c00-bf88-ec1cb5739d78	urn:catalog:CCBER:Mammals:1520						PreservedSpecimen			1520	Mammals		North America			United States	US	Santa Barbara			20									110	native		1959-04-20																		North America;United States;California;Santa Barbara County;;;;									1			CCBER								adult		10 mi. NW Santa Barbara, Painted Cave Rd., near hwy. 154																					4							Skull - 1; Skin - 1		1	Hawlett, Alice										male	110	California									North America; United States; California; Santa Barbara County; 10 mi. NW Santa Barbara, Painted Cave Rd., near hwy. 154			1959							present															Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		californicus		Peromyscus californicus			species				ICZN														total length in mm: 221	
														063da9cc-7bed-4808-9888-a7d31fc2a306	urn:catalog:CCBER:Mammals:1521						PreservedSpecimen			1521	Mammals		North America			United States	US	Kern			1									92	native		1948-04-01																		North America;United States;California;Kern County;;;;									1			CCBER										Jawbone Canyon																					4				Collected in April 1948			Skull - 1; Skin - 1		1201	Erickson, Mary										female	92	California									North America; United States; California; Kern County; Jawbone Canyon			1948							present															Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Perognathus	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Perognathus		formosus		Perognathus formosus			species				ICZN															
														1bbf4f95-9b5d-4e25-aa8e-47b3fc93e69a	urn:catalog:CCBER:Mammals:1522						PreservedSpecimen			1522	Mammals		North America			United States	US	Santa Barbara			1									306	native		1940-11-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER										Mission Canyon																					11										Erickson, Mary										female	306	California									North America; United States; California; Santa Barbara County; Mission Canyon			1940							present															Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		boylii		Peromyscus boylii			species				ICZN															
														fac7b68d-c9c2-4374-a5f5-d06454f65014	urn:catalog:CCBER:Mammals:1523						PreservedSpecimen			1523	Mammals		North America			United States	US	Santa Barbara			1									305	native		1961-11-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER								adult		Goleta, Stow Ranch																					11				Caught in hay barn; Collected in November 1961			Skull - 1; Skin - 1		10	Lauter, Wolf										male	305	California									North America; United States; California; Santa Barbara County; Goleta, Stow Ranch			1961							present															Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus		musculus		Mus musculus			species				ICZN															
														6c11ead9-235a-48d7-acc6-23ddb8c56b6d	urn:catalog:CCBER:Mammals:1525						PreservedSpecimen			1525	Mammals		North America			United States	US	Fresno			1									91	native		1953-04-01																		North America;United States;California;Fresno County;;;;									1			CCBER										Los Gatos Canyon																					4										Wilson, Harold										female	91	California									North America; United States; California; Fresno County; Los Gatos Canyon			1953							present															Animalia:Chordata:Mammalia:Rodentia:Muridae:Microtus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Microtus		californicus		Microtus californicus			species				ICZN															
														f21d8118-4039-495f-a749-15c1d91f235e	urn:catalog:CCBER:Mammals:1526						PreservedSpecimen			1526	Mammals		North America			United States	US	Napa			1									213	native		1946-08-01																		North America;United States;California;Napa County;;;;									1			CCBER										1/2 mi. S Angwin																					8				Collected in August 1946			Skull - 1; Skin - 1		467	Ramage, Mary										female	213	California									North America; United States; California; Napa County; 1/2 mi. S Angwin			1946							present															Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Myotis	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		thysanodes		Myotis thysanodes			species				ICZN														total length in mm: 94	
														2ed10973-1aa6-4a69-bae3-34b468b6f936	urn:catalog:CCBER:Mammals:1528						PreservedSpecimen			1528	Mammals		North America			United States	US	Santa Barbara			1									1	native		1962-01-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER										No data																					1				Comes from the county trapper; Collected in 1962			Skull - 1; Skin - 1													female	1	California									North America; United States; California; Santa Barbara County; No data			1962							present															Animalia:Chordata:Mammalia:Carnivora:Canidae:Canis	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis		latrans		Canis latrans			species				ICZN															
														19c952d8-6da8-48a8-b384-b87aa8105f09	urn:catalog:CCBER:Mammals:1530						PreservedSpecimen			1530	Mammals		North America			United States	US	Santa Barbara			18									138	native		1945-05-18																		North America;United States;California;Santa Barbara County;;;;									1			CCBER										Santa Barbara																					5							Skin - 1		1086	Erickson, Mary										male	138	California									North America; United States; California; Santa Barbara County; Santa Barbara			1945							present															Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Plecotus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Plecotus		townsendii		Plecotus townsendii			species				ICZN														total length in mm: 87	
														083d41b3-a760-4084-922f-f633816e9749	urn:catalog:CCBER:Mammals:1531						PreservedSpecimen			1531	Mammals		North America			United States	US	Alameda			1									245	native		1940-09-01																		North America;United States;California;Alameda County;;;;								Panza, Robin	1			CCBER										No data																					9				Collected in September 1940			Skull - 1; Skin - 1			Hempill, D.										female	245	California									North America; United States; California; Alameda County; No data			1940							present															Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		boylii		Peromyscus boylii			species				ICZN														total length in mm: 194	
														d0baaa60-2d5c-421c-a3c1-bc34982726ad	urn:catalog:CCBER:Mammals:1533						PreservedSpecimen			1533	Mammals		North America			United States	US	Santa Barbara			1									91	native		1954-04-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER										Santa Barbara Mesa, Welch and Griffith property																					4				Collected in April 1954			Skull - 1; Skin - 1													female	91	California									North America; United States; California; Santa Barbara County; Santa Barbara Mesa, Welch and Griffith property			1954							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beecheyi		Spermophilus beecheyi			species				ICZN														total length in mm: 385	
														9468168a-90fe-4234-88e7-a17b06843dae	urn:catalog:CCBER:Mammals:1534						PreservedSpecimen			1534	Mammals		North America			United States	US	Santa Barbara			1									153	native		1960-06-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER								adult		San Marcos Pass Rd., 4 mi. N summit																					6				Collected in June 1960			Skull - 1; Skin - 1		1	Askin, Craig										female	153	California									North America; United States; California; Santa Barbara County; San Marcos Pass Rd., 4 mi. N summit			1960							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Sciurus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		griseus		Sciurus griseus			species				ICZN														total length in mm: 522	
														bfc4fbf7-bc05-4633-88a4-b23b4425f2e0	urn:catalog:CCBER:Mammals:1535						PreservedSpecimen			1535	Mammals		North America			United States	US	Nevada			1									274	native		1955-10-01																		North America;United States;California;Nevada County;;;;									1			CCBER										3.5 mi. NW Hobart Mills																					10				Collected in October 1955			Skull - 1; Skin - 1													female	274	California									North America; United States; California; Nevada County; 3.5 mi. NW Hobart Mills			1955							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamiasciurus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamiasciurus		douglasii		Tamiasciurus douglasii			species				ICZN														total length in mm: 338	
														d6d454a2-f010-4c2e-a59b-863c6bf57109	urn:catalog:CCBER:Mammals:1537						PreservedSpecimen			1537	Mammals		North America			United States	US	Santa Barbara			1									121	native		1961-05-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER								adult		Isla Vista, Sabado Tarde Rd.																					5				Dead on road; Collected in May 1961			Skull - 1; Skin - 1		7	Lauter, Wolf										male	121	California									North America; United States; California; Santa Barbara County; Isla Vista, Sabado Tarde Rd.			1961							present															Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata		Mustela frenata			species				ICZN														total length in mm: 430	
														3eea2440-200d-46e1-b608-30bac23b29cc	urn:catalog:CCBER:Mammals:1538						PreservedSpecimen			1538	Mammals		North America			United States	US	Tulare			13									133	native		1951-05-13																		North America;United States;California;Tulare County;;;;									1			CCBER								adult		Hwy 65 between Springville and Porterville																					5							Skin - 1		1679	Erickson, Mary										female	133	California									North America; United States; California; Tulare County; Hwy 65 between Springville and Porterville			1951							present															Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Taxidea	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Taxidea		taxus		Taxidea taxus			species				ICZN														total length in mm: 546	
														b2da4a22-0d5d-4e60-8013-706501911f52	urn:catalog:CCBER:Mammals:1539						PreservedSpecimen			1539	Mammals		North America			United States	US	Santa Barbara			1									152	native		1947-06-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER								immature		Santa Barbara, Foothill Rd., near Alamar Ave.																					6				Dead on road			Skin - 1		1189	Erickson, Mary										female	152	California									North America; United States; California; Santa Barbara County; Santa Barbara, Foothill Rd., near Alamar Ave.			1947							present															Animalia:Chordata:Mammalia:Carnivora:Mephitidae:Mephitis	Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Mephitis		mephitis		Mephitis mephitis			species				ICZN														total length in mm: 495	
														7dfbe953-e0e1-42fa-a830-fa1c6bdbffc5	urn:catalog:CCBER:Mammals:1540						PreservedSpecimen			1540	Mammals		North America			United States	US	Santa Barbara			1									60	native		1953-03-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER										Santa Barbara																					3				Collected in March 1953			Skull - 1; Skin - 1													male	60	California									North America; United States; California; Santa Barbara County; Santa Barbara			1953							present															Animalia:Chordata:Mammalia:Insectivora:Talpidae:Scapanus	Animalia	Chordata	Mammalia	Soricomorpha	Talpidae	Scapanus		latimanus		Scapanus latimanus			species				ICZN														total length in mm: 167	
														08b80016-fb3f-4538-9ebe-e0e6407382f0	urn:catalog:CCBER:Mammals:1541						PreservedSpecimen			1541	Mammals		North America			United States	US	Del Norte			1									153	native		1948-06-01																		North America;United States;California;Del Norte County;;;;								George, Sarah	1			CCBER										101 Hwy 5 mi. N Klamath																					6				Habitat: needled littered floor, under forest; Collected in June 1948			Skull - 1; Skin - 1		1216	Erickson, Mary										male	153	California									North America; United States; California; Del Norte County; 101 Hwy 5 mi. N Klamath			1948							present															Animalia:Chordata:Mammalia:Soricomorpha:Soricidae:Sorex	Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		trowbridgii		Sorex trowbridgii			species				ICZN														total length in mm: 110	
														e8ccd467-8dc3-4114-94d5-8737922b2673	urn:catalog:CCBER:Mammals:1542						PreservedSpecimen			1542	Mammals		North America			United States	US	Santa Barbara			1									213	native		1953-08-01																		North America;United States;California;Santa Barbara County;;;;									1			CCBER										Cuyama River																					8				Collected in August 1953			Skull - 1; Skin - 1		115	Wilson, Harold										male	213	California									North America; United States; California; Santa Barbara County; Cuyama River			1953							present															Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Antrozous	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Antrozous		pallidus		Antrozous pallidus			species				ICZN														total length in mm: 115	
														f1e14ef7-adcf-4cc7-ac4a-43f02ac3da52	urn:catalog:CCBER:Mammals:1543						PreservedSpecimen			1543	Mammals		North America			United States	US	El Dorado			1									152	native		1931-06-01																		North America;United States;California;El Dorado County;;;;									1			CCBER										Echo Lake																					6				Collected in June 1931			Skin - 1			Noble, E.										male	152	California									North America; United States; California; El Dorado County; Echo Lake			1931							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis		Spermophilus lateralis			species				ICZN															
														8652e9f4-3217-4cc1-95a1-c25fed59a26e	urn:catalog:CCBER:Mammals:1544						PreservedSpecimen			1544	Mammals		North America			United States	US	Fresno			1									1	native		1953-01-01																		North America;United States;California;Fresno County;;;;									1			CCBER										Warthan Canyon																					1				Collected in January 1953			Skull - 1; Skin - 1		78	Wilson, Harold										male	1	California									North America; United States; California; Fresno County; Warthan Canyon			1953							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Ammospermophilus		nelsoni		Ammospermophilus nelsoni			species				ICZN														total length in mm: 251	
														9fa7072d-12a7-416e-ac98-65005d95a2bf	urn:catalog:CCBER:Mammals:1545						PreservedSpecimen			1545	Mammals		North America			United States	US	San Bernardino			1									121	native		1962-05-01																		North America;United States;California;San Bernardino County;;;;									1			CCBER								adult		Newberry																					5				Collected in May 1962			Skull - 1		101	Bennett, Jodi											121	California									North America; United States; California; San Bernardino County; Newberry			1962							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		tereticaudus		Spermophilus tereticaudus			species				ICZN														total length in mm: 223	
														8d976d49-8c44-4cad-86e2-d82a9faba427	urn:catalog:CCBER:Mammals:2283						PreservedSpecimen			2283	Mammals		North America			United States	US	Mono			31									243	native		1963-08-31																		North America;United States;California;Mono County;;;;									1			CCBER								adult		1.5 mi. E. Mono Mills							2408														8							Skull - 1; Skin - 1		34	Peirce, Richard										male	243	California						7900 ft			North America; United States; California; Mono County; 1.5 mi. E. Mono Mills			1963							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis		Spermophilus lateralis			species				ICZN														total length in mm: 239	
														8bf58a7d-6e4b-4293-a0c9-bc5cb114ed40	urn:catalog:CCBER:Mammals:2284						PreservedSpecimen			2284	Mammals		North America			United States	US	Mono			30									242	native		1963-08-30																		North America;United States;California;Mono County;;;;									1			CCBER								adult		1.5 mi. E. Mono Mills							2408														8							Skull - 1; Skin - 1		35	Peirce, Richard										male	242	California						7900 ft			North America; United States; California; Mono County; 1.5 mi. E. Mono Mills			1963							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis		Spermophilus lateralis			species				ICZN														total length in mm: 224	
														7229a12c-60d4-4a89-b60c-8daaaab34355	urn:catalog:CCBER:Mammals:2285						PreservedSpecimen			2285	Mammals		North America			United States	US	Kern			20									110	native		1963-04-20																		North America;United States;California;Kern County;;;;									1			CCBER								adult		Lower Jawbone Canyon, 11 mi. E Mojave																					4							Skull - 1; Skin - 1		6	MacLean, Steve										male	110	California									North America; United States; California; Kern County; Lower Jawbone Canyon, 11 mi. E Mojave			1963							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Ammospermophilus		leucurus		Ammospermophilus leucurus			species				ICZN														total length in mm: 208	
														58ab27c0-81ef-4f5b-8d0d-630dc31bb52b	urn:catalog:CCBER:Mammals:2286						PreservedSpecimen			2286	Mammals		North America			United States	US	Kern			26									117	native		1964-04-26																		North America;United States;California;Kern County;;;;									1			CCBER								adult		12 mi. W of junction hwy. 6 and Jawbone Cyn. Ed., N. Mojave																					4							Skull - 1; Skin - 1													male	117	California									North America; United States; California; Kern County; 12 mi. W of junction hwy. 6 and Jawbone Cyn. Ed., N. Mojave			1964							present															Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Ammospermophilus		leucurus		Ammospermophilus leucurus			species				ICZN														total length in mm: 219	
