WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	cdaf7408-685d-4e0e-85dd-f796adb88d59									A100																		native																														1																									cdaf7408-685d-4e0e-85dd-f796adb88d59		present																													PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a100				WAM	AVIF			PreservedSpecimen												Certhionyx niger							|  |  | PASSERIFORMES | MELIPHAGIDAE | Sugomel	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Certhionyx		niger		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	fb65c621-18cb-4c08-b938-3d24c8b827ed									A1000	Australasia		10000	Australia	AU				-31.866944	115.75								native											not recorded (forced WGS84)							requires verification			| Australia | Western Australia |  |  |  |  |									1										North Beach															fb65c621-18cb-4c08-b938-3d24c8b827ed		present									Higham,J.							Western Australia								Australia | Western Australia | North Beach					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a1000				WAM	AVIF			PreservedSpecimen												Pachyptila desolata							|  |  | PROCELLARIIFORMES | PROCELLARIIDAE | Pachyptila	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		desolata		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	fc92268e-ccaf-403a-8191-9a3d00a03acb									A10000	Africa			South Africa	ZA				-46	38								native											not recorded (forced WGS84)							requires verification			| South Africa | SUB ANTARCTIC ISLAND |  |  |  |  |									1										Marian Island Prince Edward Group															fc92268e-ccaf-403a-8191-9a3d00a03acb		present									Cleveland,B.D. (Capt.)							SUB ANTARCTIC ISLAND								South Africa | SUB ANTARCTIC ISLAND | Marian Island Prince Edward Group					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10000				WAM	AVIF			PreservedSpecimen												Diomedea exulans							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		exulans		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	da42b049-9aa6-4792-81f7-33c32528e2a4									A10001	Oceania			New Zealand	NZ				-44	175.5								native											not recorded (forced WGS84)							requires verification			| NEW ZEALAND | NZ |  |  |  |  |									1										South Pacific Ocean Chatham Island															da42b049-9aa6-4792-81f7-33c32528e2a4		present									Crew of whalers							NZ								NEW ZEALAND | NZ | South Pacific Ocean Chatham Island					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10001				WAM	AVIF			PreservedSpecimen												Diomedea epomophora							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		epomophora		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	d05a7764-8e81-4a49-97de-1a5a50a69223									A10002	North America			United States	US				28.2	-177.4								native											not recorded (forced WGS84)							requires verification			| USA |  |  |  |  |  |									1										Midway Islands ;North Pacific Ocean															d05a7764-8e81-4a49-97de-1a5a50a69223		present									Richards,T.W. (Dr.)															USA | Midway Islands ;North Pacific Ocean					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10002				WAM	AVIF			PreservedSpecimen												Diomedea nigripes							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		nigripes		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	aa148fc7-3bf3-4443-afdc-8daada74b03d									A10003	Europe			United Kingdom	GB				-52	-60								native											not recorded (forced WGS84)							requires verification			| United Kingdom |  |  |  |  |  |									1		British Isles								Falkland Islands															aa148fc7-3bf3-4443-afdc-8daada74b03d		present									Betts,W.T.															United Kingdom | Falkland Islands					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10003				WAM	AVIF			PreservedSpecimen												Diomedea melanophris							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		melanophris		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	729ff5f6-75fb-4a90-933e-196dc13aac09									A10004	Antarctica			Antarctica	AQ				-54.5	-35								native											not recorded (forced WGS84)							requires verification			| Antarctica |  |  |  |  |  |									1										South Georgia Antarctic															729ff5f6-75fb-4a90-933e-196dc13aac09		present									Branday,A.															Antarctica | South Georgia Antarctic					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10004				WAM	AVIF			PreservedSpecimen												Diomedea melanophris							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		melanophris		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	eac72b31-3a6b-4668-8e4f-7735b19662b3									A10006	Antarctica			Antarctica	AQ				-38.73333	77.5								native											not recorded (forced WGS84)							requires verification			| Antarctica | SUB ANTARCTIC ISLAND |  |  |  |  |									1										St Pauls Island near Kerguelen															eac72b31-3a6b-4668-8e4f-7735b19662b3		present																SUB ANTARCTIC ISLAND								Antarctica | SUB ANTARCTIC ISLAND | St Pauls Island near Kerguelen					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10006				WAM	AVIF			PreservedSpecimen												Diomedea chlororhynchos							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		chlororhynchos		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	742ab578-b1d5-4423-8544-d93b1db59ae7									A10007	Europe			United Kingdom	GB				-37.46667	-12.53333								native											not recorded (forced WGS84)							requires verification			| United Kingdom |  |  |  |  |  |									1		British Isles								Nightingale Island Tristan Group															742ab578-b1d5-4423-8544-d93b1db59ae7		present									Glass,T.															United Kingdom | Nightingale Island Tristan Group					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10007				WAM	AVIF			PreservedSpecimen												Diomedea chlororhynchos							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		chlororhynchos		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	195f0abf-79c8-416c-ad70-5343c95aa30f									A10008																		native																														1																									195f0abf-79c8-416c-ad70-5343c95aa30f		present																													PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10008				WAM	AVIF			PreservedSpecimen												Diomedea chlororhynchos							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		chlororhynchos		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	84daa83f-bcfa-476a-8dcd-c1789ce8526f									A10009	Antarctica			Antarctica	AQ				-54.5	-35								native											not recorded (forced WGS84)							requires verification			| Antarctica | SUB ANTARCTIC ISLAND |  |  |  |  |									1										South Georgia Antarctic															84daa83f-bcfa-476a-8dcd-c1789ce8526f		present																SUB ANTARCTIC ISLAND								Antarctica | SUB ANTARCTIC ISLAND | South Georgia Antarctic					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a10009				WAM	AVIF			PreservedSpecimen												Diomedea chrysostoma							|  |  | PROCELLARIIFORMES | DIOMEDEIDAE | Diomedea	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Diomedea		chrysostoma		species				ICZN			
WAM	Western Australian Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=wam_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=wam_all	http://creativecommons.org/licenses/by/3.0/au/	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Western Australian Museum	Western Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr348	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=wam_all	a37150bd-e17e-41e3-8ded-8b097df8f278									A1001	Australasia		10000	Australia	AU				-31.982778	115.782778								native											not recorded (forced WGS84)							requires verification			| Australia | Western Australia |  |  |  |  |									1										Claremont ;															a37150bd-e17e-41e3-8ded-8b097df8f278		present									Higham,L.							Western Australia								Australia | Western Australia | Claremont ;					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/wam/avif?id=a1001				WAM	AVIF			PreservedSpecimen												Petroica goodenovii							|  |  | PASSERIFORMES | PETROICIDAE | Petroica	Animalia	Chordata	Aves	Passeriformes	Petroicidae	Petroica		goodenovii		species				ICZN			
