CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100005									100005	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100005									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100006									100006	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100006									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100007									100007	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100007									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100008									100008	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100008									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100009									100009	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100009									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:10001									10001				Ecuador				17	-0.9011111111	-89.6113888889																			WGS84						Google Earth, 2013.				South Pacific Ocean; Ecuador; Galapagos Prov.; Galapagos Ids.; San Cristobal Id.										San Cristobal Id.	Galapagos Ids.								vicinity of Shipwreck Bay													10		urn:catalog:CAS:HERP:10001									Alcohol		"""E.S. King"""	1490						Galapagos Prov.						17 Oct 1905		Vic. Wreck Bay, Chatham Isl., Galapagos Arch.			South Pacific Ocean	1905	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Tropidurus bivittatus							Animalia; Chordata; Reptilia; Sauria; Tropiduridae	Animalia	Chordata	Reptilia	Sauria	Tropiduridae	Tropidurus		bivittatus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100010									100010	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100010									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100011									100011	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100011									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100012									100012	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100012									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100013									100013	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100013									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100014									100014	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100014									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100015									100015	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100015									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100016									100016	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100016									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100017									100017	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100017									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
CAS	CAS Herpetology (HERP)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=herp	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=herp		cece4fc2-1fec-4bb5-a335-7252548e3f0b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	HerpNET,VertNet	United States	California Academy of Sciences	California	Thu Oct 16 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	http://ipt.calacademy.org:8080/ipt/resource.do?r=herp	urn:catalog:CAS:HERP:100018									100018	Asia			Pakistan				17																															Asia; Pakistan; Sindh Prov.																			Karachi, Malir													3		urn:catalog:CAS:HERP:100018									Alcohol		"""J.A. Anderson"""							Sindh Prov.						17 Mar 1965		Pakistan: Karachi: Malir				1965	PhysicalObject	2015-03-19 14:13:00.0	en						CAS			CAS	HERP			PreservedSpecimen												Ablepharus grayanus							Animalia; Chordata; Reptilia; Sauria; Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Ablepharus		grayanus									
