UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:35									35	North America			United States	US	Nye		20									140	native	1931-05-20																				| USA | NV | Nye |  |  |  |																			Amargosa River, 3.5 mi NE of Beatty								1036.32				1036.32	5		urn:catalog:UNR:Mammals:35		present							skin in alcohol		Russell, Ward C					female	140	Nevada					3400 F	20-May-31		USA | NV | Nye | Amargosa River, 3.5 mi NE of Beatty				1931	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=35				UNR	Mammals			PreservedSpecimen			"{""measurements"":""81-31-6-7, TR=5"", ""weightInGrams"":""3.80"" }"									Pipistrellus hesperus							Pipistrellus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus		hesperus		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:36									36	North America			United States	US	Nye		22									142	native	1931-05-22																				| USA | NV | Nye |  |  |  |																			Amargosa River, 3 mi NE of Beatty								1066.8				1066.8	5		urn:catalog:UNR:Mammals:36		present							skin in alcohol		Orr, R T	84	1 Embryo, 20 mm			female	142	Nevada					3500 F	22-May-31		USA | NV | Nye | Amargosa River, 3 mi NE of Beatty				1931	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=36				UNR	Mammals			PreservedSpecimen			"{""measurements"":""109-53-11-33, TR=15"", ""weightInGrams"":""12.00"" }"									Plecotus townsendii							Plecotus	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Plecotus		townsendii		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:7									7	North America			United States	US	Sierra		6									126	native	1949-05-06																				| USA | CA | Sierra |  |  |  |																			2 mi W of Dog Valley								1828.8				1828.8	5		urn:catalog:UNR:Mammals:7		present									Johnson, V Kay; Johnson, V K	2				female	126	California					6000 F	6-May-49		USA | CA | Sierra | 2 mi W of Dog Valley				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=7				UNR	Mammals			PreservedSpecimen			"{""measurements"":""257-86-36-24"" }"									Spermophilus lateralis							Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:8									8	North America			United States	US	Washoe												native																					| USA | NV | Washoe |  |  |  |																			Galena Creek, Carson Range															urn:catalog:UNR:Mammals:8		present									Zappetina, George					female		Nevada								USA | NV | Washoe | Galena Creek, Carson Range					PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=8				UNR	Mammals			PreservedSpecimen			"{""measurements"":""280-100-40-10.8"" }"									Spermophilus lateralis							Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		lateralis		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:9									9																		native																																																							urn:catalog:UNR:Mammals:9	no entry	present																													PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=9				UNR	Mammals			PreservedSpecimen																																				
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:10									10	North America			United States	US	Lyon		18									108	native	1949-04-18																				| USA | NV | Lyon |  |  |  |																			Dayton													4		urn:catalog:UNR:Mammals:10		present									Hart, Beth	3				female	108	Nevada						18-Apr-49		USA | NV | Lyon | Dayton				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=10				UNR	Mammals			PreservedSpecimen			"{""measurements"":""395-165-55-28"" }"									Spermophilus beecheyi							Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beecheyi		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:11									11	North America			United States	US	Lyon		18									108	native	1949-04-18																				| USA | NV | Lyon |  |  |  |																			1 mi S of Dayton													4		urn:catalog:UNR:Mammals:11		present									Hart, Virgil L					female	108	Nevada						18-Apr-49		USA | NV | Lyon | 1 mi S of Dayton				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=11				UNR	Mammals			PreservedSpecimen			"{""measurements"":""405-175-56-25"" }"									Spermophilus beecheyi							Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beecheyi		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:12									12	North America			United States	US	Washoe		15									135	native	1949-05-15																				| USA | NV | Washoe |  |  |  |																			8 mi W of Reno along Hwy 40								1402.08				1402.08	5		urn:catalog:UNR:Mammals:12		present							skin in alcohol		Johnson, V K	5	No embryos			female	135	Nevada					4600 F	15-May-49		USA | NV | Washoe | 8 mi W of Reno along Hwy 40				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=12				UNR	Mammals			PreservedSpecimen			"{""measurements"":""383-140-52-30"" }"									Spermophilus beecheyi							Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beecheyi		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:13									13	North America			United States	US	Sierra		15									135	native	1949-05-15																				| USA | CA | Sierra |  |  |  |																			Camp #1 Dog Valley, 2 mi W of Dog Valley entrance													5		urn:catalog:UNR:Mammals:13		present									Johnson, V Kay; Johnson, V K	6				male	135	California						15-May-49		USA | CA | Sierra | Camp #1 Dog Valley, 2 mi W of Dog Valley entrance				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=13				UNR	Mammals			PreservedSpecimen			"{""measurements"":""220-85-35-23"" }"									Tamias quadrimaculatus							Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		quadrimaculatus		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:14									14	North America			United States	US	Washoe		14									134	native	1949-05-14																				| USA | NV | Washoe |  |  |  |																			Galena Creek, Carson Range													5		urn:catalog:UNR:Mammals:14		present							skin | skull		Dieringer, A J	(AJD)				female	134	Nevada						14-May-49		USA | NV | Washoe | Galena Creek, Carson Range				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=14				UNR	Mammals			PreservedSpecimen			"{""measurements"":""215-105-30-19"" }"									Tamias amoenus							Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:15									15	North America			United States	US	Washoe		24									144	native	1949-05-24																				| USA | NV | Washoe |  |  |  |																			Galena Creek, Carson Range													5		urn:catalog:UNR:Mammals:15		present							skin | skull		Taverina, G P	4 (GPT)				female	144	Nevada						24-May-49		USA | NV | Washoe | Galena Creek, Carson Range				1949	PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=15				UNR	Mammals			PreservedSpecimen			"{""measurements"":""198-82-52-13"" }"									Tamias amoenus							Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
UNR	UNR Mammalogy	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_mammals	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_mammals	https://creativecommons.org/publicdomain/zero/1.0	ce4fe924-1ddf-4546-856f-b3319aded91b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-01-27	MaNIS,VertNet	United States	University of Nevada, Reno	Nevada	Mon Jun 09 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_mammals	urn:catalog:UNR:Mammals:16									16	North America			United States	US			16										native	2022-08-16																				| USA | CA |  |  |  |  |																			Cisco													8		urn:catalog:UNR:Mammals:16		present							skin in alcohol							female		California						16-Aug-22		USA | CA | Cisco					PhysicalObject	2015-02-18	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/mammals?id=16				UNR	Mammals			PreservedSpecimen												Tamias speciosus fratus							Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		speciosus	fratus	subspecies				ICZN			
