CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1508									1508	North America			United States	US	Santa Barbara		1									274	native	1949-10-01																				North America;United States;California;Santa Barbara County;;;;									1								subadult		El Capitan													10		urn:catalog:CCBER:Mammals:1508	Cattail marsh; Collected in October 1949	present							Skin - 1		Wilson, Harold	17				male	274	California								North America; United States; California; Santa Barbara County; El Capitan				1949	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 362									Rattus rattus							Animalia:Chordata:Mammalia:Rodentia:Muridae:Rattus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus		rattus		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1509									1509	North America			United States	US	San Bernardino		12									132	native	1962-05-12																				North America;United States;California;San Bernardino County;;;;									1								adult		Newberry													5		urn:catalog:CCBER:Mammals:1509		present							Skin - 1		Bennett, Jodi	97				female	132	California								North America; United States; California; San Bernardino County; Newberry				1962	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 234									Spermophilus tereticaudus							Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		tereticaudus		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1511									1511	North America			United States	US	Fresno		28									148	native	1953-05-28																				North America;United States;California;Fresno County;;;;									1										Warthan Canyon, 5 mi. W Coalinga													5		urn:catalog:CCBER:Mammals:1511		present							Skull - 1; Skin - 1		Wilson, Harold	111				female	148	California								North America; United States; California; Fresno County; Warthan Canyon, 5 mi. W Coalinga				1953	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 222									Ammospermophilus nelsoni							Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Ammospermophilus		nelsoni		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1513									1513	North America			United States	US	Santa Barbara		27									117	native	1946-04-27																				North America;United States;California;Santa Barbara County;;;;									1								adult		San Marcos Pass Rd.													4		urn:catalog:CCBER:Mammals:1513		present							Skin - 1		Decker, Helen	3				male	117	California								North America; United States; California; Santa Barbara County; San Marcos Pass Rd.				1946	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 233									Tamias merriami							Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		merriami		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1514									1514	North America			United States	US	San Bernardino		1									121	native	1962-05-01																				North America;United States;California;San Bernardino County;;;;									1										Newberry													5		urn:catalog:CCBER:Mammals:1514	Trapped; Collected in May 1962	present							Skull - 1; Skin - 1								121	California								North America; United States; California; San Bernardino County; Newberry				1962	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 230									Dipodomys merriami							Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		merriami		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1516									1516	North America			United States	US	Riverside		1									60	native	1949-03-01																				North America;United States;California;Riverside County;;;;									1										1 mi. up Whitewater Canyon													3		urn:catalog:CCBER:Mammals:1516	Collected in March 1949	present							Skull - 1; Skin - 1		Erickson, Mary	1246				male	60	California								North America; United States; California; Riverside County; 1 mi. up Whitewater Canyon				1949	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 188									Peromyscus eremicus							Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		eremicus		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1517									1517	North America			United States	US	Los Angeles		1									91	native	1962-04-01																				North America;United States;California;Los Angeles County;;;;									1										Van Nuys, Magnolia Blvd													4		urn:catalog:CCBER:Mammals:1517	Collected in April 1962	present							Skull - 1		Warrick, Ted	5				male	91	California								North America; United States; California; Los Angeles County; Van Nuys, Magnolia Blvd				1962	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 256									Thomomys bottae							Animalia:Chordata:Mammalia:Rodentia:Geomyidae:Thomomys	Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Thomomys		bottae		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1518									1518	North America			United States	US	Santa Barbara		6									96	native	1959-04-06																				North America;United States;California;Santa Barbara County;;;;									1								adult		3 mi. N Santa Barbara, Rattlesnake Cyn													4		urn:catalog:CCBER:Mammals:1518		present							Skull - 1; Skin - 1		Erickson, Craig	8				male	96	California								North America; United States; California; Santa Barbara County; 3 mi. N Santa Barbara, Rattlesnake Cyn				1959	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 146									Reithrodontomys megalotis							Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Reithrodontomys		megalotis		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1519									1519	North America			United States	US	San Bernardino		1									91	native	1963-04-01																				North America;United States;California;San Bernardino County;;;;									1								adult		Mojave Desert granite outcrop, hills 6 mi. NW of Joshua tree													4		urn:catalog:CCBER:Mammals:1519	Collected in April 1963	present							Skull - 1; Skin - 1		Foley, Marie	6				male	91	California								North America; United States; California; San Bernardino County; Mojave Desert granite outcrop, hills 6 mi. NW of Joshua tree				1963	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 215									Perognathus longimembris							Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Perognathus	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Perognathus		longimembris		species				ICZN			
CCBER	CCBER Mammalogy Collection	CCBER Mammalogy Collection	Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_mammals	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_mammals	http://creativecommons.org/publicdomain/zero/1.0	383f8172-fcf3-481d-b2fa-decd9e54bb69	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	MaNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_mammals	urn:catalog:CCBER:Mammals:1520									1520	North America			United States	US	Santa Barbara		20									110	native	1959-04-20																				North America;United States;California;Santa Barbara County;;;;									1								adult		10 mi. NW Santa Barbara, Painted Cave Rd., near hwy. 154													4		urn:catalog:CCBER:Mammals:1520		present							Skull - 1; Skin - 1		Hawlett, Alice	1				male	110	California								North America; United States; California; Santa Barbara County; 10 mi. NW Santa Barbara, Painted Cave Rd., near hwy. 154				1959	PhysicalObject	2013-12-24	en									CCBER	Mammals			PreservedSpecimen			total length in mm: 221									Peromyscus californicus							Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus		californicus		species				ICZN			
