QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	03132290-ba41-477c-8b0d-390c04c07dc7									O10057	Australasia			Australia	AU			14	-28	143.833333							227	native	1964-08-14										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													8		03132290-ba41-477c-8b0d-390c04c07dc7		present															227	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10057				QM	Birds			PreservedSpecimen												Pomatostomus temporalis temporalis							Animalia | Chordata |  |  | POMATOSTOMIDAE | Pomatostomus	Animalia	Chordata	Aves	Passeriformes	Pomatostomidae	Pomatostomus		temporalis	temporalis	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	10e0f992-d48d-48a0-912c-97ecba120ffc									O10058	Australasia			Australia	AU			15	-19.166667	140.316667							228	native	1964-08-15										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													8		10e0f992-d48d-48a0-912c-97ecba120ffc		present															228	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10058				QM	Birds			PreservedSpecimen												Eurostopodus argus argus							Animalia | Chordata |  |  | CAPRIMULGIDAE | Eurostopodus	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Eurostopodus		argus	argus	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	f0baaf44-09ef-4622-9376-4a1282936a77									O10059	Australasia			Australia	AU			24	-28	152.683333							206	native	1964-07-24										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													7		f0baaf44-09ef-4622-9376-4a1282936a77		present															206	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10059				QM	Birds			PreservedSpecimen												Cinclosoma punctatum punctatum							Animalia | Chordata |  |  | CINCLOSOMATIDAE | Cinclosoma	Animalia	Chordata	Aves	Passeriformes	Eupetidae	Cinclosoma		punctatum	punctatum	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	9446ade1-922a-4e73-a161-540fec67087c									O1006																		native																														1										-															9446ade1-922a-4e73-a161-540fec67087c		present																								-					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o1006				QM	Birds			PreservedSpecimen												Cacatua roseicapilla albiceps							Animalia | Chordata |  |  | CACATUIDAE | Cacatua	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Cacatua		roseicapilla	albiceps	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	da709698-74c8-4b12-84cc-85372612b362									O10060	Australasia			Australia	AU			5	-28.133333	152.2							218	native	1964-08-05										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													8		da709698-74c8-4b12-84cc-85372612b362		present															218	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10060				QM	Birds			PreservedSpecimen												Cinclosoma punctatum punctatum							Animalia | Chordata |  |  | CINCLOSOMATIDAE | Cinclosoma	Animalia	Chordata	Aves	Passeriformes	Eupetidae	Cinclosoma		punctatum	punctatum	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	34e2335a-2770-4431-8b9d-3f16d9711a94									O10061	Australasia			Australia	AU			22	-21.266667	149.15							174	native	1964-06-22										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													6		34e2335a-2770-4431-8b9d-3f16d9711a94		present															174	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10061				QM	Birds			PreservedSpecimen												Coturnix ypsilophora australis							Animalia | Chordata |  |  | PHASIANIDAE | Coturnix	Animalia	Chordata	Aves	Galliformes	Phasianidae	Coturnix		ypsilophora	australis	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	02f50723-05d3-4cc8-8304-3562dfe5c61e									O10062	Australasia			Australia	AU			24	-27.266667	152.283333							268	native	1964-09-24										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													9		02f50723-05d3-4cc8-8304-3562dfe5c61e		present															268	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10062				QM	Birds			PreservedSpecimen												Merops ornatus							Animalia | Chordata |  |  | MEROPIDAE | Merops	Animalia	Chordata	Aves	Coraciiformes	Meropidae	Merops		ornatus		species			Rainbow Bee-Eater	ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	59155efa-269a-4aca-bf81-c5e848ef5b2e									O10063	Australasia			Australia	AU			23	-21.433333	149.216667							83	native	1964-03-23										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													3		59155efa-269a-4aca-bf81-c5e848ef5b2e		present															83	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10063				QM	Birds			PreservedSpecimen												Limosa lapponica baueri							Animalia | Chordata |  |  | SCOLOPACIDAE | Limosa	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Limosa		lapponica	baueri	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	9783f9a2-739c-4aa9-bc16-acac5b5fe764									O10064	Australasia			Australia	AU			10	-28.166667	151.766667							223	native	1964-08-10										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													8		9783f9a2-739c-4aa9-bc16-acac5b5fe764		present															223	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10064				QM	Birds			PreservedSpecimen												Philemon corniculatus corniculatus							Animalia | Chordata |  |  | MELIPHAGIDAE | Philemon	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Philemon		corniculatus	corniculatus	subspecies				ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	720671f8-6dd0-4963-9101-0e1216f4e1bb									O10065	Australasia			Australia	AU			23	-19.983333	147.233333							144	native	1964-05-23										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													5		720671f8-6dd0-4963-9101-0e1216f4e1bb		present															144	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10065				QM	Birds			PreservedSpecimen												Cincloramphus mathewsi							Animalia | Chordata |  |  | SYLVIIDAE | Cincloramphus	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cincloramphus		mathewsi		species			Rufous Songlark	ICZN			
QM	Queensland Museum provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qm_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qm_all	http://creativecommons.org/licenses/by/3.0/au/	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	Queensland Museum	Queensland	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr344	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all	8e0e4519-74a8-40a1-8790-777ef4b57906									O10066	Australasia			Australia	AU			23	-19.983333	147.233333							144	native	1964-05-23										not recorded (forced WGS84)							requires verification			| Australia | Queensland |  |  |  |  |																			-													5		8e0e4519-74a8-40a1-8790-777ef4b57906		present															144	Queensland								Australia | Queensland | -				1964	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o10066				QM	Birds			PreservedSpecimen												Cincloramphus mathewsi							Animalia | Chordata |  |  | SYLVIIDAE | Cincloramphus	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cincloramphus		mathewsi		species			Rufous Songlark	ICZN			
