SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:803									803	North America			United States	US	Santa Barbara		15	34.4208333	-119.6972222							135	native	1965-05-15										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Barbara County;;;;									1										Santa Barbara													5		urn:catalog:SBMNH:AV:803		present															135	California								North America; United States; California; Santa Barbara County; ; ; ;				1965	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Pipilo maculatus							Animalia:Chordata:Aves:Passeriformes:Fringillidae:Pipilo	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo		maculatus		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:1288									1288	North America			United States	US	Santa Barbara		1	34.4388889	-119.7136111							305	native	1967-11-01										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Barbara County;;;;									1										Santa Barbara; St. Mary's Retreat													11		urn:catalog:SBMNH:AV:1288		present															305	California								North America; United States; California; Santa Barbara County; ; ; ;				1967	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Catharus guttatus							Animalia:Chordata:Aves:Passeriformes:Turdidae:Catharus	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		guttatus		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:8721									8721	South America			Ecuador	EC			18	-0.4	-78.8000031							77	native	1947-03-18										not recorded (forced WGS84)							requires verification			South America;Ecuador;Pichincha;;;;;									1										Rio Blanco													3		urn:catalog:SBMNH:AV:8721		present															77	Pichincha								South America; Ecuador; Pichincha; ; ; ; ;				1947	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Cephalopterus penduliger							Animalia:Chordata:Aves:Passeriformes:Cotingidae:Cephalopterus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Cephalopterus		penduliger		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:OS:1444									1444	North America			United States	US	Mono		19	37.6486111	-118.9711111							19	native	1978-01-19										not recorded (forced WGS84)							requires verification			North America;United States;California;Mono County;;;;									1										Mammoth Lakes								2590.8				2590.8	1		urn:catalog:SBMNH:OS:1444		present															19	California					8500 ft			North America; United States; California; Mono County; ; ; ;				1978	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	OS			PreservedSpecimen																			:::::																	
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:30379									30379	Australasia			Australia	AU			28	-25.5833333	151.3							271	native	1921-09-28										not recorded (forced WGS84)							requires verification			Australia;;Queensland;;;;;									1										Mundubbera													9		urn:catalog:SBMNH:AV:30379	A rather flimsy arrangement of grass, rootlets, etc. bound together with cobweb and lined with egg bags of spiders and moth cocoons. Placed in overhanging Brigalow sapling 12 feet from ground. Outskirts of small patch of Brigalow growing in open forest country.	present															271	Queensland								Australia; ; Queensland; ; ; ; ;				1921	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Manorina melanocephala							Animalia:Chordata:Aves:Passeriformes:Meliphagidae:Manorina	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Manorina		melanocephala		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:OS:3655									3655	North America			United States	US	Santa Cruz		29	36.9638889	-122.8966667							241	native	1986-08-29										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Cruz County;;;;									1										Rio del Mar Beach													8		urn:catalog:SBMNH:OS:3655		present									Parks and Recreation						241	California								North America; United States; California; Santa Cruz County; ; ; ;				1986	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	OS			PreservedSpecimen												Enhydra lutris							Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Enhydra	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Enhydra		lutris		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:OS:5007									5007	North America			United States	US	Santa Barbara		5	34.4161111	-119.8277778							248	native	1994-09-05										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Barbara County;;;;									1										Goleta; Goleta Pier													9		urn:catalog:SBMNH:OS:5007		present															248	California								North America; United States; California; Santa Barbara County; ; ; ;				1994	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	OS			PreservedSpecimen												Leptocottus armatus							Animalia:Chordata::Scorpaeniformes:Cottidae:Leptocottus	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Cottidae	Leptocottus		armatus		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:23192									23192	North America			United States	US	Decatur		13	39.8238889	-100.5341667							103	native	1913-04-13										not recorded (forced WGS84)							requires verification			North America;United States;Kansas;Decatur;;;;									1										Oberlin													4		urn:catalog:SBMNH:AV:23192	In a natural cavity 21 feet up in an elm tree.  Cavity 3 feet deep.  Eggs deposited on an old  fox squirrel's nest at bottom of cavity.  Both birds were at home.	present															103	Kansas								North America; United States; Kansas; Decatur; ; ; ;				1913	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Megascops asio maxwelliae							Animalia:Chordata:Aves:Strigiformes:Strigidae:Megascops	Animalia	Chordata	Aves	Strigiformes	Strigidae	Megascops		asio	maxwelliae	subspecies				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:MAM:338									338	North America			United States	US	Mono		10	37.622776	-118.9913864							222	native	1964-08-10										not recorded (forced WGS84)							requires verification			North America;United States;California;Mono County;;;;									1										Mill City; 3 mi S Mammoth Lakes								2529.84				2529.84	8		urn:catalog:SBMNH:MAM:338		present															222	California					8300 ft			North America; United States; California; Mono County; ; ; ;				1964	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	MAM			PreservedSpecimen												Tamias speciosus frater							Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Neotamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		speciosus	frater	subspecies				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:21388									21388	North America			United States	US	Florence		28	34.2988889	-79.6227778							148	native	1938-05-28										not recorded (forced WGS84)							requires verification			North America;United States;South Carolina;Florence;;;;									1										Florence; 12 mi NE													5		urn:catalog:SBMNH:AV:21388	Slight hollow on ground under sweet gum bush lined with few turkey feathers and dead oak leaves and dry pine straw with rather dense friers all around in old grown-up field about 100 feet from edge of woods in Great Pee Dee River Swamp.	present															148	South Carolina								North America; United States; South Carolina; Florence; ; ; ;				1938	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Meleagris gallopavo silvestris							Animalia:Chordata:Aves:Galliformes:Phasianidae:Meleagris	Animalia	Chordata	Aves	Galliformes	Phasianidae	Meleagris		gallopavo	silvestris	subspecies				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:2131									2131	North America																	native	1969-04																				North America;;;;;;;									1										Captive bird													4		urn:catalog:SBMNH:AV:2131		present																								North America; ; ; ; ; ; ;				1969	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Carduelis carduelis							Animalia:Chordata:Aves:Passeriformes:Fringillidae:Carduelis	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		carduelis		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:1242									1242	North America			United States	US	Santa Barbara		26	34.4030556	-119.6925							26	native	1968-01-26										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Barbara County;;;;									1										Santa Barbara; Breakwater													1		urn:catalog:SBMNH:AV:1242		present															26	California								North America; United States; California; Santa Barbara County; ; ; ;				1968	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Gavia stellata							Animalia:Chordata:Aves:Gaviiformes:Gaviidae:Gavia	Animalia	Chordata	Aves	Gaviiformes	Gaviidae	Gavia		stellata		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:3093									3093	North America			United States	US	Santa Barbara			34.4366667	-119.6311111								native	1975-10										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Barbara County;;;;									1										Montecito													10		urn:catalog:SBMNH:AV:3093		present																California								North America; United States; California; Santa Barbara County; ; ; ;				1975	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Dendroica coronata auduboni							Animalia:Chordata:Aves:Passeriformes:Parulidae:Dendroica	Animalia	Chordata	Aves	Passeriformes	Parulidae	Dendroica		coronata	auduboni	subspecies				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:HE:461									461	North America			United States	US	Santa Barbara		30	34.0580556	-120.3861111							242	native	1978-08-30										not recorded (forced WGS84)							requires verification			North America;United States;California;Santa Barbara County;;;;									1										San Miguel Island; Simonton Cove													8		urn:catalog:SBMNH:HE:461		present															242	California								North America; United States; California; Santa Barbara County; ; ; ;				1978	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	HE			PreservedSpecimen												Batrachoseps pacificus							Animalia:Chordata:Amphibia:Caudata:Plethodontidae:Batrachoseps	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Batrachoseps		pacificus		species				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:MAM:2134									2134	North America			United States	US	Kern		14	35.3961111	-119.5391667							165	native	1983-06-14										not recorded (forced WGS84)							requires verification			North America;United States;California;Kern County;;;;									1										Hwy 58; 0.2 mi S Junction with Lokern Rd.													6		urn:catalog:SBMNH:MAM:2134		present															165	California								North America; United States; California; Kern County; ; ; ;				1983	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	MAM			PreservedSpecimen												Dipodomys nitratoides brevinasus							Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	Animalia	Chordata	Mammalia	Rodentia	Heteromyidae	Dipodomys		nitratoides	brevinasus	subspecies				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:25762									25762	North America			United States	US	Mono		13									164	native	1929-06-13																				North America;United States;California;Mono County;;;;									1										Mammoth Camp													6		urn:catalog:SBMNH:AV:25762	In crotch of quaking aspen tree 8 feet from ground. Made of grass and mud, lined with grass.	present															164	California								North America; United States; California; Mono County; ; ; ;				1929	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Turdus migratorius propinquus							Animalia:Chordata:Aves:Passeriformes:Turdidae:Turdus	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		migratorius	propinquus	subspecies				ICZN			
SBMNH	SBMNH Vertebrate Zoology	SBMNH Vertebrate Collection	Krista Fahy	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	kfahy@sbnature2.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862			2014-10-10	MaNIS,ORNIS,HerpNET,FishNet,VertNet	United States	Santa Barbara Museum of Natural History	California	Fri Oct 10 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	urn:catalog:SBMNH:AV:6355									6355	North America			United States	US	Kenedy		8									39	native	1994-02-08																				North America;United States;Texas;Kenedy;;;;									1										Sarita; Kenedy Ranch													2		urn:catalog:SBMNH:AV:6355		present															39	Texas								North America; United States; Texas; Kenedy; ; ; ;				1994	PhysicalObject	2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen												Cyanocorax yncas							Animalia:Chordata:Aves:Passeriformes:Corvidae:Cyanocorax	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax		yncas		species				ICZN			
