MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.1538									IC.1538	Europe			Ukraine	UA			23									113	native	1958-04-23																				Europe | Ukraine | Kakhovka Reservoir |  |  |  |  |																			unspecified													4		urn:catalog:MSUM:IC:IC.1538	Exchange from Zoological Museum Academy of Sciences of the Ukrainian S.R. Rep., Kiev	present							fluid		Collector Unknown					unknown	113	Kakhovka Reservoir								Europe | Ukraine | Kakhovka Reservoir | unspecified				1958	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-1538	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Cyprinidae							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae |	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.5753									IC.5753	North America			United States	US	Ingham		31									212	native	1962-07-31																				North and Central America | United States | Michigan | Ingham County |  | Red Cedar River |  |																			Williamston Township, central region of Section 28, between 1/4 and 1/2 mi. downstream from Thatcher Road													7		urn:catalog:MSUM:IC:IC.5753		present							fluid		William M. Horton						212	Michigan								North and Central America | United States | Michigan | Ingham County | Red Cedar River | Williamston Township, central region of Section 28, between 1/4 and 1/2 mi. downstream from Thatcher Road			Red Cedar River	1962	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-5753	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Cyprinidae							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae |	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.956									IC.956	North America			Mexico	MX													native																					North and Central America | Mexico | Gulf of Mexico |  |  |  |  |																			Veracruz													7		urn:catalog:MSUM:IC:IC.956		present							fluid		John Keever Greer					unknown										North and Central America | Mexico | Gulf of Mexico | Veracruz			Gulf of Mexico	1958	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-956	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Achirus lineatus							Animalia | Chordata | Actinopterygii | Pleuronectiformes | Achiridae | Achirus	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Achiridae	Achirus		lineatus		species				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.2165									IC.2165	North America			United States	US	Otsego		19									262	native	1959-09-19																				North and Central America | United States | Michigan | Otsego County |  | Pigeon River |  |																			Near Trout Research Station, Sec. E													9		urn:catalog:MSUM:IC:IC.2165		present							fluid		Hugh Clifford					unknown	262	Michigan								North and Central America | United States | Michigan | Otsego County | Pigeon River | Near Trout Research Station, Sec. E			Pigeon River	1959	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-2165	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Cyprinidae							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae |	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IS.396									IS.396	North America			United States	US			5									126	native	1976-05-05																				North and Central America | United States | Tennessee | Lake County |  | Reelfoot Lake |  |																			unspecified													5		urn:catalog:MSUM:IC:IS.396		present							skeleton		J. Alan Holman						126	Tennessee								North and Central America | United States | Tennessee | Lake County | Reelfoot Lake | unspecified			Reelfoot Lake	1976	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=is-396	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Centrarchidae							Animalia | Chordata | Actinopterygii | Perciformes | Centrarchidae |	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IS.406									IS.406	North America			United States	US	Ingham		15									136	native	1976-05-15																				North and Central America | United States | Michigan | Ingham County |  | Red Cedar River |  |																			Okemos													5		urn:catalog:MSUM:IC:IS.406		present							skeleton		J. Alan Holman						136	Michigan								North and Central America | United States | Michigan | Ingham County | Red Cedar River | Okemos			Red Cedar River	1976	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=is-406	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Centrarchidae							Animalia | Chordata | Actinopterygii | Perciformes | Centrarchidae |	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.1018									IC.1018	North America			Mexico	MX			18									199	native	1957-07-18																				North and Central America | Mexico | Durango State |  |  |  |  |																			One of the tributaries in headwaters of the Rio Piastla, 7750-8000 ft, 1.5 mi W San Luis.								2364				2364	7		urn:catalog:MSUM:IC:IC.1018	Clear, fast, rock-sand bottom.	present							fluid		John Keever Greer					unknown	199	Durango					2363.75 m			North and Central America | Mexico | Durango State | One of the tributaries in headwaters of the Rio Piastla, 7750-8000 ft, 1.5 mi W San Luis.				1957	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-1018	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen																			Animalia | Chordata |  |  |  |	Animalia	Chordata								phylum				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.5281									IC.5281	North America			United States	US	Sarasota		27									209	native	1968-07-27																				North and Central America | United States | Florida | Sarasota County |  |  |  |																			Siesta Key (Siesta Key Beach)													7		urn:catalog:MSUM:IC:IC.5281		present							fluid		James R. Koschmann						209	Florida								North and Central America | United States | Florida | Sarasota County | Siesta Key (Siesta Key Beach)				1968	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-5281	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Dasyatidae							Animalia | Chordata | Elasmobranchii | Rajiformes | Dasyatidae |	Animalia	Chordata	Elasmobranchii	Rajiformes	Dasyatidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.159									IC.159	North America			United States	US	Ogemaw												native																					North and Central America | United States | Michigan | Ogemaw County |  | Rifle River |  |																			Rifle River (T.23N.,R.3E. Sections 11,14,22,23,27,34; T.22N.,R.3E., Sections 4,9,16,21)													9		urn:catalog:MSUM:IC:IC.159		present							fluid		Mercer H. Patriarche					unknown		Michigan								North and Central America | United States | Michigan | Ogemaw County | Rifle River | Rifle River (T.23N.,R.3E. Sections 11,14,22,23,27,34; T.22N.,R.3E., Sections 4,9,16,21)			Rifle River	1956	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-159	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Cyprinidae							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae |	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.160									IC.160	North America			United States	US	Ogemaw												native																					North and Central America | United States | Michigan | Ogemaw County |  | Rifle River |  |																			Rifle River (T.23N.,R.3E. Sections 11,14,22,23,27,34; T.22N.,R.3E., Sections 4,9,16,21)													9		urn:catalog:MSUM:IC:IC.160		present							fluid		Mercer H. Patriarche					unknown		Michigan								North and Central America | United States | Michigan | Ogemaw County | Rifle River | Rifle River (T.23N.,R.3E. Sections 11,14,22,23,27,34; T.22N.,R.3E., Sections 4,9,16,21)			Rifle River	1956	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-160	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Cyprinidae							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae |	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.447									IC.447	North America			United States	US	Ingham		10									130	native	1957-05-10																				North and Central America | United States | Michigan | Ingham County |  | Lake Lansing |  |																			unspecified													5		urn:catalog:MSUM:IC:IC.447		present							fluid		Peter I. Tack					unknown	130	Michigan								North and Central America | United States | Michigan | Ingham County | Lake Lansing | unspecified			Lake Lansing	1957	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-447	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Pimephales notatus							Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Pimephales	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pimephales		notatus		species				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.4366									IC.4366	South America			Ecuador	EC			14									226	native	1965-08-14																				South America | Ecuador | Napo-Pastaza Province |  |  |  |  |																			Limon Cocha													8		urn:catalog:MSUM:IC:IC.4366		present							fluid		Charles M. Fugler						226									South America | Ecuador | Napo-Pastaza Province | Limon Cocha				1965	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-4366	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Serrasalmus nattereri							Animalia | Chordata | Actinopterygii | Characiformes | Characidae | Serrasalmus	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus		nattereri		species				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.3346									IC.3346	North America			United States	US	Washtenaw		21									264	native	1962-09-21																				North and Central America | United States | Michigan | Washtenaw County |  | South Lake |  |																			T1S, R3E, Sec. 10, 15-16													9		urn:catalog:MSUM:IC:IC.3346		present							fluid		MacGregor						264	Michigan								North and Central America | United States | Michigan | Washtenaw County | South Lake | T1S, R3E, Sec. 10, 15-16			South Lake	1962	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-3346	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Lepomis macrochirus							Animalia | Chordata | Actinopterygii | Perciformes | Centrarchidae | Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		macrochirus		species				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IS.762									IS.762	North America			United States	US													native																					North and Central America | United States | Michigan |  |  |  |  |																			unspecified													6		urn:catalog:MSUM:IC:IS.762		present							skeleton		J. Alan Holman							Michigan								North and Central America | United States | Michigan | unspecified				1975	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=is-762	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Lepomis gibbosus							Animalia | Chordata | Actinopterygii | Perciformes | Centrarchidae | Lepomis	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis		gibbosus		species				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IS.146									IS.146	North America			United States	US			13									195	native	1968-07-13																				North and Central America | United States | Florida |  |  |  |  |																			Anastasia Island													7		urn:catalog:MSUM:IC:IS.146		present							skeleton		Clair R. Ossian						195	Florida								North and Central America | United States | Florida | Anastasia Island				1968	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=is-146	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Fundulus majalis							Animalia | Chordata | Actinopterygii | Cyprinodontiformes | Fundulidae | Fundulus	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus		majalis		species				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.4963									IC.4963	North America			United States	US	Clinton		26									207	native	1967-07-26																				North and Central America | United States | Michigan | Clinton County |  | Maple River |  |																			T7-8N, R1W, Sec. 3, 5, 30													7		urn:catalog:MSUM:IC:IC.4963		present							fluid		Bruce F. Vollmar						207	Michigan								North and Central America | United States | Michigan | Clinton County | Maple River | T7-8N, R1W, Sec. 3, 5, 30			Maple River	1967	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-4963	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Umbridae							Animalia | Chordata | Actinopterygii | Esociformes | Umbridae |	Animalia	Chordata	Actinopterygii	Esociformes	Umbridae					family				ICZN			
MSUM	MSUM Ichthyology and Herpetology Collections	MSUM Ichthyology and Herpetology Collections	Laura Abraczinskas	http://ipt.vertnet.org:8080/ipt/archive.do?r=msum_fish_herps	abraczi1@msu.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=msum_fish_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	847bbbde-f762-11e1-a439-00145eb45e9a	311e2740-f15a-11d8-b22f-b8a03c50a862		CC0	2015-04-08	HerpNET,FishNet,VertNet	United States	Michigan State University Museum	Michigan	Wed Jun 25 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=msum_fish_herps	urn:catalog:MSUM:IC:IC.5063									IC.5063	North America			United States	US	Van Buren		2									154	native	1964-06-02																				North and Central America | United States | Michigan | Van Buren County |  | North Lake |  |																			T1S, R15W, Sec. 16, 17													6		urn:catalog:MSUM:IC:IC.5063		present							fluid		Bruce F. Vollmar						154	Michigan								North and Central America | United States | Michigan | Van Buren County | North Lake | T1S, R15W, Sec. 16, 17			North Lake	1964	PhysicalObject	2015-04-08	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/msum/ic?id=ic-5063	http://grbio.org/cool/53w1-8r3k	http://grbio.org/cool/4rtb-8m6i		MSUM	IC			PreservedSpecimen												Chaenobryttus gulosus							Animalia | Chordata |  |  |  | Chaenobryttus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Chaenobryttus		gulosus		species				ICZN			
