ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L51(-11)									L51(-11)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Dasypus uroceras m. Name given by Winge:     Reference: -Lund 1839 Images of specimen:  088-m-L51-shield-tail     																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L51(-11)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Dasypus novemcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Dasypus		novemcinctus				LINNAEUS, 1758					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L14(-12)									L14(-12)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Euphractus gilvipes Ill. Name given by Winge:     Reference: -Lund, 1849 Images of specimen:  092-m-L14-shield-dorsal 092-m-L14-shield-ventral     																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L14(-12)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Euphractus sexcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Euphractus		sexcinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L15(-13)									L15(-13)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Euphractus gilvipes Ill. Name given by Winge:     Reference: -Lund, 1849 Images of specimen:  093-m-L15-shield-dorsal 093-m-L15-shield-ventral     																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L15(-13)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Euphractus sexcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Euphractus		sexcinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L16(-14)									L16(-14)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Euphractus gilvipes Ill. Name given by Winge:     Reference: -Lund, 1849 Images of specimen:  094-m-L16-skull-dorsal 094-m-L16-skull-lateral 094-m-L16-skull-ventral 094-m-L16-mandible 094-m-L16-skeleton-img1of2 094-m-L16-skeleton-img																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L16(-14)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Euphractus sexcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Euphractus		sexcinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L17(-15)									L17(-15)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Euphractus gilvipes Ill. Name given by Winge:     Reference: -Lund, 1849 Images of specimen:  095-m-L17-skull-dorsal 095-m-L17-skull-lateral 095-m-L17-skull-ventral 095-m-L17-mandible 095-m-L17-skeleton-img1of2 095-m-L17-skeleton-img																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L17(-15)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Euphractus sexcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Euphractus		sexcinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L18(-16)									L18(-16)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Euphractus gilvipes Ill. Name given by Winge:     Reference: -Lund, 1849 Images of specimen:  096-m-L18-skull-dorsal 096-m-L18-skull-lateral 096-m-L18-skull-ventral 096-m-L18-mandible 096-m-L18-skeleton-img1of4 096-m-L18-skeleton-img																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L18(-16)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Euphractus sexcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Euphractus		sexcinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L19(-17)									L19(-17)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Euphractus gilvipes Ill. Name given by Winge:     Reference: -Lund, 1849 Images of specimen:  097-m-L19-left-hand 097-m-L19-right-hand 097-m-L19-left-foot 097-m-L19-right-foot 097e-m-L19-label-skull-skel     																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L19(-17)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Euphractus sexcinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Euphractus		sexcinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L27(-18)									L27(-18)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Xenurus nudicaudus m. Name given by Winge:     Reference: -Lund, 1839 Images of specimen:  100-m-L27-skull-dorsal 100-m-L27-skull-lateral 100-m-L27-skull-ventral 100-m-L27-mandible 101-m-L27-skeleton 100e-m-L27-label-skull-skel    ?																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L27(-18)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Cabassous tatouay								Animalia	Mammalia		Xenarthra	Dasypodidae	Cabassous		tatouay				(DESMAREST, 1804)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L33(-19)									L33(-19)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Xenurus squamicaudis Name given by Winge:     Reference: -Lund, 1845 Images of specimen:  098-m-L33-skull-dorsal 098-m-L33-skull-lateral 098-m-L33-skull-ventral 098-m-L33-mandible 098-m-L33-skeleton-img1of2 098-m-L33-skeleton-img2of2																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L33(-19)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Cabassous unicinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Cabassous		unicinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:L34(-20)									L34(-20)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Xenurus squamicaudis Name given by Winge:     Reference: -Lund, 1845 Images of specimen:  099-m-L34-skull-dorsal 099-m-L34-skull-lateral 099-m-L34-skull-ventral 099-m-L34-skull-mandible 099-m-L34-skeleton 099e-m-L34-label-skull-skel																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:L34(-20)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Cabassous unicinctus								Animalia	Mammalia		Xenarthra	Dasypodidae	Cabassous		unicinctus				(LINNAEUS, 1758)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:782(-21)									782(-21)	South America	25000.000		Brazil					-19.634701	-43.892700													Name given by Lund: Glossophaga amplexicaudata              Pr.M. Name given by Winge: Glossophaga soricina Pall. Reference: -Lund, 1842 Winge, 1892 Images of specimen:  068-m-782-dorsal-skull 068-m-782-lateral-skull 068-m-782-ventral-skull 068-m-782-ma																																			Lagoa Santa															urn:catalog:ZMUC:PVLund:782(-21)											P. V. Lund																					2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Glossophaga soricina								Animalia	Mammalia		Chiroptera	Phyllostomidae	Glossophaga		soricina				(PALLAS, 1766)					
ZMUC	P. W. Lund collection in the National History Museum of Denmark, Copenhagen		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds12	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds12	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84d8287e-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	MaNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds12	http://danbif.au.dk/ipt/resource.do?r=ds12	urn:catalog:ZMUC:PVLund:794(-22)									794(-22)	South America	25000.000		Brazil				25	-19.634701	-43.892700													Name given by Lund: Glossophaga brevicaudata m. Name given by Winge: Glossophaga caudifera    Geoff. Reference: -Lund, 1842 Images of specimen:  069-m-794-mummy     																																			Lagoa Santa, 25/21840													2		urn:catalog:ZMUC:PVLund:794(-22)											P. V. Lund																			1840		2009-09-29 13:21:17.0									12	ZMUC	PVLund			PreservedSpecimen												Anoura caudifer								Animalia	Mammalia		Chiroptera	Phyllostomidae	Anoura		caudifer				(E. GEOFFROY, 1818)					
