UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M10732									M10732	North America			Canada															1970																				North America | Canada									1								adult			Canadian Geographical Names Data Base														urn:catalog:UAMZ:M10732	Taxidermy wall mount of a bighorn sheep head. Collection date ca. 1970. Condition good. Overall mount and fur is in very good condition, slight damage to keratin of horns (Dec. 11, 2012).								mounted head		unknown							Alberta						1970							PhysicalObject	2015-05-25 12:07:27.0	en		University of Alberta Museums		Ovis canadensis UAMZ M10732					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Ovis canadensis		Ovis					Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Ovis	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis		Ovis canadensis		Species			Bighorn sheep				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M10734									M10734																																																1																									urn:catalog:UAMZ:M10734	White hare on wooden base with brown-to-black underfur. Black eyes. Hair at bottom of feet, slightly yellow.								full mount																						PhysicalObject	2015-05-25 12:07:27.0	en		University of Alberta Museums		Sylvilagus nuttallii UAMZ M10734					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sylvilagus nuttallii		Sylvilagus					Animalia | Chordata | Mammalia | Lagomorpha | Leporidae | Sylvilagus	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus		Sylvilagus nuttallii		Species			Snowshoe hare				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M10731									M10731	South America			Guyana															1968																				South America									1								adult			Getty Thesaurus of Geographic Names														urn:catalog:UAMZ:M10731	Ocelot skin mounted on red felt. Most claws are present.								skin		unknown													1968							PhysicalObject	2015-05-25 12:07:27.0	en		University of Alberta Museums		Leopardus pardalis UAMZ M10731					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Leopardus pardalis		Leopardus					Animalia | Chordata | Mammalia | Carnivora | Felidae | Leopardus	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus		Leopardus pardalis		Species			Ocelot				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9679									M9679	North America			Canada															1994-09-19																				North America | Canada | Alberta									1										Bashaw	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9679									Skeleton		Skinner et al.					undetermined		Alberta						1994-09-19							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex arcticus UAMZ M9679					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex arcticus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex arcticus		Species			Arctic shrew				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9680									M9680	North America			Canada															1996-06-30																				North America | Canada | Alberta									1										Owl River (undet.)	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9680									Skeleton		Petersen, S.D.					undetermined		Alberta						1996-06-30							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex arcticus UAMZ M9680					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex arcticus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex arcticus		Species			Arctic shrew				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9681									M9681	North America			Canada															1994																				North America | Canada | Alberta									1										Bashaw	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9681	tail stretched and broken								Skeleton		Skinner et al.					undetermined		Alberta						1994							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex arcticus UAMZ M9681					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex arcticus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex arcticus		Species			Arctic shrew				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9682									M9682	North America			Canada															1994-09-08																				North America | Canada | Alberta									1										Bashaw	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9682									Skeleton		Skinner et al.					male		Alberta						1994-09-08							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex arcticus UAMZ M9682					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex arcticus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex arcticus		Species			Arctic shrew				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9683									M9683	North America			Canada		Waterton Lakes National Park													1996-06-24																				North America | Canada | Alberta				Undetermined		Identification in question			1											Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9683									Skeleton		Wershler, R.					undetermined		Alberta						1996-06-24							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex arcticus UAMZ M9683					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex arcticus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex arcticus		Species			Arctic shrew ?				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9684									M9684	North America			Canada															1997-07-22																				North America | Canada | Alberta									1										Owl River (undet.)	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9684									Skeleton		Petersen, S.D.					undetermined		Alberta						1997-07-22							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex cinereus UAMZ M9684					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex cinereus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex cinereus		Species			masked shrew				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9685									M9685	North America			Canada															1997-07-22																				North America | Canada | Alberta									1										Owl River (undet.)	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9685	Large teats								Skeleton		Petersen, S.D.					female		Alberta						1997-07-22							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex cinereus UAMZ M9685					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex cinereus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex cinereus		Species			masked shrew				
UAMZ	University of Alberta Mammalogy Collection (UAMZ)		Andy Derocher	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_mammalogy	derocher@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_mammalogy	http://creativecommons.org/publicdomain/zero/1.0	88d5d94e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	Canada	University of Alberta Museums	Alberta	Wed Apr 29 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_mammalogy	urn:catalog:UAMZ:M9686									M9686	North America			Canada															1997-04																				North America | Canada | Alberta									1										Owl River (undet.)	Canadian Geographical Names Data Base														urn:catalog:UAMZ:M9686									Skeleton		Petersen, S.D.					male		Alberta						1997-04							PhysicalObject	2015-05-25 12:07:26.0	en		University of Alberta Museums		Sorex cinereus UAMZ M9686					University of Alberta Museums	UAMZ	University of Alberta Mammalogy Collection (UAMZ)		PreservedSpecimen												Sorex cinereus		Sorex					Animalia | Chordata | Mammalia | Insectivora | Soricidae | Sorex	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Sorex		Sorex cinereus		Species			masked shrew				
