ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:13									13				Denmark				25																																								1										Denmark, ArresÃ¸													8		urn:catalog:ZMUC:Fisk:13																														1943		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lucioperca lucioperca												Percidae	Lucioperca		lucioperca				(Linnaeus, 1758)					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:14									14				Thailand				16																																								1										Phuket, Thailand													6		urn:catalog:ZMUC:Fisk:14																														1972		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Scoliodon palasorrah												Carcharhinidae	Scoliodon		palasorrah				(Cuvier, ?)					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:15									15				Thailand																																												1										Phuket, Thailand													7		urn:catalog:ZMUC:Fisk:15																														1972		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Sp. sp.												Carcharhinidae	Sp.		sp.				-					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:16									16				Thailand				2																																								1										Phuket, Thailand													10		urn:catalog:ZMUC:Fisk:16																														1972		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Scoliodon palasorrah												Carcharhinidae	Scoliodon		palasorrah				(Cuvier, ?)					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:17									17				N/A				16																																								1										Lichtenau fjord													5		urn:catalog:ZMUC:Fisk:17																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lycodes vahli												Zoarcidae	Lycodes		vahli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:18									18				N/A				17																																								1										Lichtenau fjord													5		urn:catalog:ZMUC:Fisk:18																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lycodes vahli												Zoarcidae	Lycodes		vahli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:19									19				N/A				17																																								1										Lichtenau fjord													5		urn:catalog:ZMUC:Fisk:19																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lycodes vahli												Zoarcidae	Lycodes		vahli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:20									20				N/A				17																																								1										Lichtenau fjord													5		urn:catalog:ZMUC:Fisk:20																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lycodes vahli												Zoarcidae	Lycodes		vahli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:21									21				N/A				17																																								1										Lichtenau fjord													5		urn:catalog:ZMUC:Fisk:21																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lycodes vahli												Zoarcidae	Lycodes		vahli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:22									22				N/A				17																																								1										Lichtenau fjord													5		urn:catalog:ZMUC:Fisk:22																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Lycodes vahli												Zoarcidae	Lycodes		vahli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:23									23				N/A				10																																								1										Kong Oscars Fjord													9		urn:catalog:ZMUC:Fisk:23																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Cottunculus microps												Cottidae (Psychrolutidae)	Cottunculus		microps				Collett, 1875					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:24									24				N/A				14																																								3										Kong Oscars Fjord													9		urn:catalog:ZMUC:Fisk:24																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Cottunculus microps												Cottidae (Psychrolutidae)	Cottunculus		microps				Collett, 1875					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:25									25				N/A				17																																								1										Scoresbysund													9		urn:catalog:ZMUC:Fisk:25																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Triglops pingeli												Cottidae	Triglops		pingeli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:26									26				Unknown				25																																								1										Unknown													9		urn:catalog:ZMUC:Fisk:26																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Cottunculus microps												Cottidae (Psychrolutidae)	Cottunculus		microps				Collett, 1875					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:27									27				N/A				28																																								3										Kap Farvel													9		urn:catalog:ZMUC:Fisk:27																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Cottunculus microps												Cottidae (Psychrolutidae)	Cottunculus		microps				Collett, 1875					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:28									28				N/A				28																																								1										Kap Farvel													9		urn:catalog:ZMUC:Fisk:28																														1985		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Triglops sp.												Cottidae	Triglops		sp.				*					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:29									29				Denmark				1																																								3										Denmark, 130 km NW of Grenen													8		urn:catalog:ZMUC:Fisk:29																														1986		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Chimaera monstrosa												Chimaeridae	Chimaera		monstrosa				Linnaeus, 1758					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:30									30				Unknown				26																																								2										Unknown													8		urn:catalog:ZMUC:Fisk:30																														1987		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Cottunculus microps												Cottidae (Psychrolutidae)	Cottunculus		microps				Collett, 1875					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:31									31				Unknown				29																																								1										Unknown													8		urn:catalog:ZMUC:Fisk:31																														1987		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Triglops pingeli												Cottidae	Triglops		pingeli				Reinhardt, 1831					
ZMUC	The Fish Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds10	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds10	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	84dbaec2-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	FishNet,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds10	http://danbif.au.dk/ipt/resource.do?r=ds10	urn:catalog:ZMUC:Fisk:32									32				Unknown				29																																								1										Unknown													8		urn:catalog:ZMUC:Fisk:32																														1987		2004-03-10 11:00:00.0									10	ZMUC	Fisk			PreservedSpecimen												Triglops pingeli												Cottidae	Triglops		pingeli				Reinhardt, 1831					
