MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035a708-7e08-11e3-81f0-12313d0829ba									44779				Russia	RU			13									164	native	2003-06-13																				Undefined | Russia |  |  |  |  |  |																			"Chukotskiy Avtonomnyi Okrug; Anadyr', 34km S 4km W, 64deg25'19""N 177deg24'11""E. Elevation 9-20m asl"													6		f035a708-7e08-11e3-81f0-12313d0829ba	COLL:shot	present							complete skeleton | tissue - 1 | wing		Drovetski, Sergei					male	164									"Undefined | Russia | Chukotskiy Avtonomnyi Okrug; Anadyr', 34km S 4km W, 64deg25'19""N 177deg24'11""E. Elevation 9-20m asl"				2003	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44779	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Gallinago gallinago							|  |  | Charadriiformes | Scolopacidae | Gallinago	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Gallinago		gallinago		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035a974-7e08-11e3-81f0-12313d0829ba									44220				Russia	RU			29									149	native	2002-05-29																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"													5		f035a974-7e08-11e3-81f0-12313d0829ba	HAB:wooded stream in field	present							round skin | tissue - 1 | wing		Drovetski, Sergei					male	149									"Undefined | Russia | Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44220	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Muscicapa striata							|  |  | Passeriformes | Muscicapidae | Muscicapa	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Muscicapa		striata		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035abf4-7e08-11e3-81f0-12313d0829ba									44212				Russia	RU			28									148	native	2002-05-28																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"													5		f035abf4-7e08-11e3-81f0-12313d0829ba	HAB:mixed decid/conifer	present							round skin | tissue - 1 | wing		Drovetski, Sergei					male	148									"Undefined | Russia | Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44212	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Phylloscopus trochilus							|  |  | Passeriformes | Sylviidae | Phylloscopus	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus		trochilus		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035ae60-7e08-11e3-81f0-12313d0829ba									44709				Russia	RU			14									165	native	2002-06-14																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E., Zaakakur'e  65DEG43'13""N 44DEG22'22""E"													6		f035ae60-7e08-11e3-81f0-12313d0829ba	COLL:shot  HAB: mixed forest: pine, spruce, birch	present							round skin | tissue - 1 | wing		Drovetski, Sergei					male	165									"Undefined | Russia | Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E., Zaakakur'e  65DEG43'13""N 44DEG22'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44709	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Emberiza rustica							|  |  | Passeriformes | Emberizidae | Emberiza	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza		rustica		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035b0f4-7e08-11e3-81f0-12313d0829ba									42642	North America			United States	US	Clearwater		8									190	native	1996-07-08																				Undefined | USA | Minnesota | Clearwater |  |  |  |																	hatch-year		Itasca State Park, Sewage Lagoon Trail													7		f035b0f4-7e08-11e3-81f0-12313d0829ba	MASS: thawed  COD (cause of death): Netting casuality	present							partial skeleton | round skin | tissue - 1		Klicka, John					male	190	Minnesota								Undefined | USA | Minnesota | Clearwater | Itasca State Park, Sewage Lagoon Trail				1996	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=42642	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Troglodytes troglodytes							|  |  | Passeriformes | Troglodytidae | Troglodytes	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes		troglodytes		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035b36a-7e08-11e3-81f0-12313d0829ba									44723				Russia	RU			18									169	native	2002-06-18																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E., Zaakakur'e  65DEG43'13""N 44DEG22'22""E"													6		f035b36a-7e08-11e3-81f0-12313d0829ba	Voucher specimen in Burke Museum of Natural History, University of Washington, Seattle;  COLL:shot  HAB: meadow with patches of willow bushes along Mezen' river	present							round skin | tissue - 1 | wing		Drovetski, Sergei					female	169									"Undefined | Russia | Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E., Zaakakur'e  65DEG43'13""N 44DEG22'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44723	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Emberiza aureola							|  |  | Passeriformes | Emberizidae | Emberiza	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza		aureola		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035bd10-7e08-11e3-81f0-12313d0829ba									44416				Russia	RU			5									156	native	2002-06-05																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"													6		f035bd10-7e08-11e3-81f0-12313d0829ba	COLL:shot  HAB:bushes along small creek	present							round skin | tissue - 1 | wing		Karagodin, Igor					male	156									"Undefined | Russia | Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44416	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Locustella fluviatilis							|  |  | Passeriformes | Sylviidae | Locustella	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Locustella		fluviatilis		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035bfb8-7e08-11e3-81f0-12313d0829ba									42917	North America			United States	US	Hennepin		15									288	native	1991-10-15																				Undefined | USA | Minnesota | Hennepin |  |  |  |																	adult		Round Lake Park, Eden Prairie													10		f035bfb8-7e08-11e3-81f0-12313d0829ba	skin/skel/tiss  Specimen mass thawed'  U of MN St. Paul Rehab #3375-91	present							BirdPrep - 1		unknown					male	288	Minnesota								Undefined | USA | Minnesota | Hennepin | Round Lake Park, Eden Prairie				1991	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=42917	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Larus pipixcan							|  |  | Charadriiformes | Laridae | Larus	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus		pipixcan		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035c21a-7e08-11e3-81f0-12313d0829ba									44710				Russia	RU			14									165	native	2002-06-14																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E., Zaakakur'e  65DEG43'13""N 44DEG22'22""E"													6		f035c21a-7e08-11e3-81f0-12313d0829ba	COLL: shot  HAB: mixed forest: pine, spruce, birch	present							schmoo | complete skeleton | tissue - 1 | wing		Drovetski, Sergei					male	165									"Undefined | Russia | Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E., Zaakakur'e  65DEG43'13""N 44DEG22'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44710	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Bonasa bonasia							|  |  | Galliformes | Tetraonidae | Bonasa	Animalia	Chordata	Aves	Galliformes	Phasianidae	Bonasa		bonasia		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035c486-7e08-11e3-81f0-12313d0829ba									43119	North America			United States	US			15									258	native	1933-09-15																				Undefined | USA | South Dakota |  |  |  |  |																	hatch-year		Elkton													9		f035c486-7e08-11e3-81f0-12313d0829ba	Received from Walter J. Breckenridge, 13 April 1996	present							round skin - 1		Converse, H.					female	258	South Dakota								Undefined | USA | South Dakota | Elkton				1933	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=43119	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Falco columbarius							|  |  | Falconiformes | Falconidae | Falco	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco		columbarius		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035c6e8-7e08-11e3-81f0-12313d0829ba									45384				Russia	RU			12									163	native	2003-06-12																				Undefined | Russia |  |  |  |  |  |																			"Chukotskiy Avtonomnyi Okrug; Anadyr', 34km S 4km W, 64deg25'19""N 177deg24'11""E. Elevation 9-20m asl"													6		f035c6e8-7e08-11e3-81f0-12313d0829ba	COLL:shot	present							tissue - 1		Drovetski, Sergei					female	163									"Undefined | Russia | Chukotskiy Avtonomnyi Okrug; Anadyr', 34km S 4km W, 64deg25'19""N 177deg24'11""E. Elevation 9-20m asl"				2003	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=45384	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Somateria mollissima							|  |  | Anseriformes | Anatidae | Somateria	Animalia	Chordata	Aves	Anseriformes	Anatidae	Somateria		mollissima		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035c94a-7e08-11e3-81f0-12313d0829ba									42880	North America			United States	US			15									227	native	1993-08-15																				Undefined | USA | Minnesota |  |  |  |  |																	SY		unknown													8		f035c94a-7e08-11e3-81f0-12313d0829ba	MASS: thawed	present							round skin | partial skeleton | tissue - 1 | wing		unknown					female	227	Minnesota								Undefined | USA | Minnesota | unknown				1993	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=42880	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Accipiter striatus							|  |  | Falconiformes | Accipitridae | Accipiter	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter		striatus		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035cba2-7e08-11e3-81f0-12313d0829ba									45197				Russia	RU			14									165	native	2003-06-14																				Undefined | Russia |  |  |  |  |  |																			"Chukotskiy Avtonomnyi Okrug; Pervaya Rechka, Anadyr', 34km S 4km W, 64deg25'19""N 177deg24'11""E"													6		f035cba2-7e08-11e3-81f0-12313d0829ba	Voucher specimen in State Darwin Museum of Natural History, Moscow, Russia	present							tissue - 1		Nesterov, Evgeniy					male	165									"Undefined | Russia | Chukotskiy Avtonomnyi Okrug; Pervaya Rechka, Anadyr', 34km S 4km W, 64deg25'19""N 177deg24'11""E"				2003	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=45197	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Philomachus pugnax							|  |  | Charadriiformes | Scolopacidae | Philomachus	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Philomachus		pugnax		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035cdfa-7e08-11e3-81f0-12313d0829ba									44527				Russia	RU			12									163	native	2002-06-12																				Undefined | Russia |  |  |  |  |  |																	adult		"Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E.:Zaakakur'e  65DEG43'13""N 44DEG22'22""E"													6		f035cdfa-7e08-11e3-81f0-12313d0829ba	COLL:netted; caught with IUK722  HAB:flooded Salix and Betula	present							round skin | tissue - 1 | wing		Jones, Andrew					female	163									"Undefined | Russia | Arkhangelskaya Oblast', Mezenskiy rayon, Mezen' 12 km S, 6 km E.:Zaakakur'e  65DEG43'13""N 44DEG22'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44527	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Emberiza pusilla							|  |  | Passeriformes | Emberizidae | Emberiza	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza		pusilla		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035d0a2-7e08-11e3-81f0-12313d0829ba									43216	North America			United States	US			14									258	native	1992-09-14																				Undefined | USA | Minnesota |  |  |  |  |																	hatch-year		unknown													9		f035d0a2-7e08-11e3-81f0-12313d0829ba	mass thawed	present							partial skeleton | round skin | tissue - 1		unknown					male	258	Minnesota								Undefined | USA | Minnesota | unknown				1992	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=43216	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Tringa solitaria							|  |  | Charadriiformes | Scolopacidae | Tringa	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa		solitaria		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035d32c-7e08-11e3-81f0-12313d0829ba									43458	North America			United States	US	Hubbard		13									164	native	2001-06-13																				Undefined | USA | Minnesota | Hubbard |  |  |  |																	adult		Lake Alice Bog													6		f035d32c-7e08-11e3-81f0-12313d0829ba	MASS: thawed	present							round skin | partial skeleton | tissue - 1 | wing		Jones, Andrew					male	164	Minnesota								Undefined | USA | Minnesota | Hubbard | Lake Alice Bog				2001	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=43458	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Vireo olivaceus							|  |  | Passeriformes | Vireonidae | Vireo	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		olivaceus		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035d58e-7e08-11e3-81f0-12313d0829ba									44361				Russia	RU			30									150	native	2002-05-30																				Undefined | Russia |  |  |  |  |  |																			"Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"													5		f035d58e-7e08-11e3-81f0-12313d0829ba	Voucher specimen in Burke Museum of Natural History, University of Washington, Seattle;  COLL:netted  HAB:bushes along small stream	present							round skin | tissue - 1 | wing		Karagodin, Igor					female	150									"Undefined | Russia | Arkhangelskaya Oblast', Kargopol'skiy rayon, Kargopol' 56 km S, 23 km W., Medvedevo,  60DEG59'56.1""N 38DEG33'22""E"				2002	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44361	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Phoenicurus phoenicurus							|  |  | Passeriformes | Turdidae | Phoenicurus	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Phoenicurus		phoenicurus		species				ICZN			
MMNH	MMNH Museum Bird Collection	Bell Museum Bird Collection (MMNH)	Bob Zink	http://ipt.vertnet.org:8080/ipt/archive.do?r=mmnh_birds	zinkx003@umn.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=mmnh_birds		85484744-f762-11e1-a439-00145eb45e9a	927f1e70-cf74-11d8-bf68-b8a03c50a862		CC0	2015-01-27	ORNIS,VertNet	United States	Bell Museum of Natural History	Minnesota	Fri Feb 20 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds	f035d78c-7e08-11e3-81f0-12313d0829ba									44941				Russia	RU			7									188	native	2003-07-07																				Undefined | Russia |  |  |  |  |  |																			"Chukotskiy Avtonomnyi Okrug; Anadyrskiy rayon, Markovo 64deg41'10""N 170deg25'26""E"													7		f035d78c-7e08-11e3-81f0-12313d0829ba	COLL:shot  elevation 43m	present							round skin | tissue - 1 | wing		Drovetski, Sergei					male	188									"Undefined | Russia | Chukotskiy Avtonomnyi Okrug; Anadyrskiy rayon, Markovo 64deg41'10""N 170deg25'26""E"				2003	PhysicalObject	2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=44941	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen												Sterna hirundo							|  |  | Charadriiformes | Laridae | Sterna	Animalia	Chordata	Aves	Charadriiformes	Laridae	Sterna		hirundo		species				ICZN			
