NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000016									N000016	Europe	0		Norway			0-0-0	4	0	0																																																Stange						0		0		0		0	9		N000016																Male		Hedmark												1893		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000017									N000017	Europe	0		Norway			0-0-0	28	0	0																																																Jessheim						0		0		0		0	8		N000017																Female		Akershus												1899		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000018									N000018	Europe	0		Norway			0-0-0	20	0	0																																																Øvre Pasvik, Sør-Varanger						0		0		0		0	5		N000018																Unknown		Finnmark												1901		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000019									N000019	Europe	0		Norway			0-0-0	9	0	0																																																Heggenes, Valdres						0		0		0		0	10		N000019																Male		Oppland												1924		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000020									N000020	Europe	0		Norway			0-0-0	30	0	0																																																Sel st., Gudbrandsdalen						0		0		0		0	10		N000020																Male		Oppland												1926		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000021									N000021	Europe	8599		Norway		Asker	0-0-0	9	59.84258	10.45045																																																Asker						0		0		0		0	3		N000021																Female		Akershus												1930		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000022									N000022	Europe	8599		Norway		Asker	0-0-0	9	59.84258	10.45045																																																Asker						0		0		0		0	3		N000022																Male		Akershus												1930		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000023									N000023	Europe	0		Norway			0-0-0	4	0	0																																																Mal(Rollag), Vestfjorddalen						0		0		0		0	4		N000023																Male		Buskerud												1934		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000024									N000024	Europe	20057		Norway		Oslo	0-0-0	15	59.97258	10.72237																																																ø. Aker						0		0		0		0	8		N000024																Female		Oslo												1935		2010-07-05										ZMO	Aves-S			Specimen												Corvus cornix													Corvus		cornix		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000025									N000025	Europe	6627		Norway		Askim	0-0-0	16	59.59677	11.17435																																																Askim						0		0		0		0	2		N000025																Female		Østfold												1864		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000026									N000026	Europe	0		Norway			0-0-0	4	0	0																																																Son						0		0		0		0	12		N000026																Male		Akershus												1875		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000027									N000027	Europe	0		Norway			0-0-0	27	0	0																																																Gurskø, Sunnmøre						0		0		0		0	11		N000027																Female		Møre og Romsdal												1875		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000028									N000028	Europe	20057		Norway		Oslo	0-0-0	3	59.97258	10.72237																																																Nydalen						0		0		0		0	1		N000028																Female		Oslo												1876		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000029									N000029	Europe	20057		Norway		Oslo	0-0-0	0	59.97258	10.72237																																																v. Aker						0		0		0		0	4		N000029																Male		Oslo												1885		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000030									N000030	Europe	0		Norway			0-0-0	7	0	0																																																Nærland, Jæren						0		0		0		0	2		N000030																Male		Rogaland												1895		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000031									N000031	Europe	0		Norway			0-0-0	10	0	0													Urskoug																																			Aurskog						0		0		0		0	2		N000031																Male		Akershus												1885		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000032									N000032	Europe	0		Norway			0-0-0	31	0	0																																																Åkersvika, Hamar						0		0		0		0	5		N000032																Female		Hedmark												1898		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000033									N000033	Europe	0		Norway			0-0-0	5	0	0																																																Åkersvika, Hamar						0		0		0		0	6		N000033																Female		Hedmark												1898		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000034									N000034	Europe	0		Norway			0-0-0	24	0	0																																																Hægsvold, Ottestad st. pr. Hamar						0		0		0		0	9		N000034																Male		Hedmark												1913		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000035									N000035	Europe	0		Norway			0-0-0	24	0	0																																																Hægsvold, Ottestad st. pr. Hamar						0		0		0		0	9		N000035																Unknown		Hedmark												1913		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000036									N000036	Europe	0		Norway			0-0-0	23	0	0																																																Jelstad, pr.Lillehammer						0		0		0		0	4		N000036																Male		Oppland												1949		2010-07-05										ZMO	Aves-S			Specimen												Corvus frugilegus													Corvus		frugilegus		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000037									N000037	Europe	0		Norway			0-0-0	29	0	0																																																Aker						0		0		0		0	3		N000037																Male		Oslo												1875		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000038									N000038	Europe	0		Norway			0-0-0	2	0	0																																																ø. Aker						0		0		0		0	4		N000038																Male		Oslo												1877		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000039									N000039	Europe	0		Norway			0-0-0	24	0	0																																																Vang, Hamar						0		0		0		0	7		N000039																Male		Hedmark												1886		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000040									N000040	Europe	0		Norway			0-0-0	27	0	0																																																Vang, Hamar						0		0		0		0	2		N000040																Female		Hedmark												1886		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000041									N000041	Europe	0		Norway			0-0-0	7	0	0																																																Diserud, Fåberg						0		0		0		0	7		N000041																Female		Oppland												1889		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000042									N000042	Europe	0		Norway			0-0-0	13	0	0																																																Stange						0		0		0		0	6		N000042																Unknown		Hedmark												1898		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
NHMO	Bird skin collection, Natural History Museum, University of Oslo		Christian Svindseth	http://gbif.no/ipt/archive?r=aves_s	christian.svindseth@nhm.uio.no	http://gbif.no/ipt/eml?r=aves_s		44e96576-583d-43cb-883d-3af3095a86db	f314b0b0-e3dc-11d9-8d81-b8a03c50a862			no migrator	ORNIS,VertNet	Norway	Natural History Museum, University of Oslo		Mon Mar 23 00:00:00 UTC 2015	http://gbif.no/ipt/resource?r=aves_s	http://gbif.no/ipt/resource?r=aves_s	N000043									N000043	Europe	0		Norway			0-0-0	13	0	0																																																Stange						0		0		0		0	6		N000043																Unknown		Hedmark												1898		2010-07-05										ZMO	Aves-S			Specimen												Corvus monedula													Corvus		monedula		species							
