AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-11820									MO-11820	North America			United States	US	Amador		3									184	native	1895-07-03																				North America;USA;California;Amador Co.;;;;									1										Silver Lake													7		urn:catalog:AMNH:Mammals:MO-11820		present					Skin Number: Osteo Catalog 13461		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			1376				male	184	California						1895-07-03		North America; USA; California; Amador Co.; ; ; ; ; ; ; North America; USA; California; Amador Co.; ; ; ; ; ; ; Silver Lake				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias speciosus frater							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		speciosus	frater	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-10331									MO-10331	North America			United States	US	Bexar		20									21	native	1896-01-20																				North America;USA;Texas;Bexar Co.;;;;									1										San Antonio													1		urn:catalog:AMNH:Mammals:MO-10331		present					Skin Number: Osteo Catalog 11893		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			47xx				male	21	Texas						1896-01-20		North America; USA; Texas; Bexar Co.; ; ; ; ; ; ; North America; USA; Texas; Bexar Co.; ; ; ; ; ; ; San Antonio				1896	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Mus musculus							Animalia;Chordata;Mammalia;Rodentia;Muridae;Mus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus		musculus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-10139									MO-10139																		native																					;;;;;;;									1																									urn:catalog:AMNH:Mammals:MO-10139		present							Skull, Cranium and Mandible, Not Mounted																	; ; ; ; ; ; ; ; ; ;					PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Mammalia							Animalia;Chordata;Mammalia;;;	Animalia	Chordata	Mammalia							class				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-11828									MO-11828	North America			United States	US	Amador		2									183	native	1895-07-02																				North America;USA;California;Amador Co.;;;;									1										Silver Lake													7		urn:catalog:AMNH:Mammals:MO-11828		present					Skin Number: Osteo Catalog 13470		Skull, Skin, Cranium and Mandible, Whole Skin, Not Mounted, Round Skin			1336				female	183	California						1895-07-02		North America; USA; California; Amador Co.; ; ; ; ; ; ; North America; USA; California; Amador Co.; ; ; ; ; ; ; Silver Lake				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias amoenus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-11836									MO-11836	North America			United States	US	Douglas		16									197	native	1895-07-16																				North America;USA;Nevada;Douglas Co.;;;;									1										Edgewood													7		urn:catalog:AMNH:Mammals:MO-11836		present					Skin Number: Osteo Catalog 13479		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			1431				female	197	Nevada						1895-07-16		North America; USA; Nevada; Douglas Co.; ; ; ; ; ; ; North America; USA; Nevada; Douglas Co.; ; ; ; ; ; ; Edgewood				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias amoenus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-11830									MO-11830	North America			United States	US	El Dorado		25									206	native	1895-07-25																				North America;USA;California;El Dorado Co.;;;;									1										Pyramid Peak													7		urn:catalog:AMNH:Mammals:MO-11830		present					Skin Number: Osteo Catalog 13472		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			5155				female	206	California						1895-07-25		North America; USA; California; El Dorado Co.; ; ; ; ; ; ; North America; USA; California; El Dorado Co.; ; ; ; ; ; ; Pyramid Peak				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias amoenus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-11829									MO-11829	North America			United States	US	Amador		24									175	native	1895-06-24																				North America;USA;California;Amador Co.;;;;									1										Silver Lake													6		urn:catalog:AMNH:Mammals:MO-11829		present					Skin Number: Osteo Catalog 13471		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			5005				male	175	California						1895-06-24		North America; USA; California; Amador Co.; ; ; ; ; ; ; North America; USA; California; Amador Co.; ; ; ; ; ; ; Silver Lake				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias amoenus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-10901									MO-10901	North America			United States	US	Schoharie		24									114	native	1897-04-24																				North America;USA;New York;Schoharie Co.;;;;									1										Lawyersville													4		urn:catalog:AMNH:Mammals:MO-10901		present					Skin Number: Osteo Catalog 12599		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			8				male	114	New York						1897-04-24		North America; USA; New York; Schoharie Co.; ; ; ; ; ; ; North America; USA; New York; Schoharie Co.; ; ; ; ; ; ; Lawyersville				1897	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Peromyscus leucopus noveboracensis							Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		leucopus	noveboracensis	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-11837									MO-11837	North America			United States	US	Douglas		16									197	native	1895-07-16																				North America;USA;Nevada;Douglas Co.;;;;									1										Edgewood													7		urn:catalog:AMNH:Mammals:MO-11837		present					Skin Number: Osteo Catalog 13480		Skin, Whole Skin, Round Skin			1437				female	197	Nevada						1895-07-16		North America; USA; Nevada; Douglas Co.; ; ; ; ; ; ; North America; USA; Nevada; Douglas Co.; ; ; ; ; ; ; Edgewood				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias amoenus							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		amoenus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:M-277877									M-277877	North America			United States	US	Gilmer		27									208	native	2010-07-27																				North America;USA;Georgia;Gilmer Co.;;;;									1								juvenile		Georgia Bat Blitz Site 18													7		urn:catalog:AMNH:Mammals:M-277877		present							Tissue, Wingpunch, Frozen		S. Loeb	SL 6				male	208	Georgia						2010-07-27		North America; USA; Georgia; Gilmer Co.; ; ; ; ; ; ; North America; USA; Georgia; Gilmer Co.; ; ; ; ; ; ; Georgia Bat Blitz Site 18				2010	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Myotis septentrionalis							Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		septentrionalis		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9547									MO-9547	North America			Canada		Pabok Regional County		11									162	native	1895-06-11																				North America;Canada;Quebec;Pabok Regional County;;;;									1										Port Daniel													6		urn:catalog:AMNH:Mammals:MO-9547		present					Skin Number: Osteo Catalog 11283		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			4				female	162	Quebec						1895-06-11		North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; Port Daniel				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Peromyscus maniculatus abietorum							Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		maniculatus	abietorum	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9548									MO-9548	North America			Canada		Pabok Regional County		31									151	native	1895-05-31																				North America;Canada;Quebec;Pabok Regional County;;;;									1										Port Daniel													5		urn:catalog:AMNH:Mammals:MO-9548		present					Skin Number: Osteo Catalog 11284		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			1				female	151	Quebec						1895-05-31		North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; Port Daniel				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Peromyscus maniculatus abietorum							Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		maniculatus	abietorum	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9549									MO-9549	North America			Canada		Pabok Regional County		15									166	native	1895-06-15																				North America;Canada;Quebec;Pabok Regional County;;;;									1										Port Daniel													6		urn:catalog:AMNH:Mammals:MO-9549		present					Skin Number: Osteo Catalog 11283		Skull, Skin, Cranium and Mandible, Whole Skin, Not Mounted, Round Skin			5				male	166	Quebec						1895-06-15		North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; Port Daniel				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Peromyscus maniculatus abietorum							Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		maniculatus	abietorum	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9550									MO-9550	North America			Canada		Pabok Regional County		19									170	native	1895-06-19																				North America;Canada;Quebec;Pabok Regional County;;;;									1										Port Daniel													6		urn:catalog:AMNH:Mammals:MO-9550		present					Skin Number: Osteo Catalog 11286		Skull, Skin, Cranium and Mandible, Whole Skin, Not Mounted, Round Skin			3				male	170	Quebec						1895-06-19		North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; Port Daniel				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Peromyscus maniculatus abietorum							Animalia;Chordata;Mammalia;Rodentia;Muridae;Peromyscus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Peromyscus		maniculatus	abietorum	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9551									MO-9551	North America			Canada		Pabok Regional County		2									153	native	1895-06-02																				North America;Canada;Quebec;Pabok Regional County;;;;									1										Port Daniel													6		urn:catalog:AMNH:Mammals:MO-9551		present					Skin Number: Osteo Catalog 11287		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			2				male	153	Quebec						1895-06-02		North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; North America; Canada; Quebec; Pabok Regional County; ; ; ; ; ; ; Port Daniel				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Microtus pennsylvanicus							Animalia;Chordata;Mammalia;Rodentia;Muridae;Microtus	Animalia	Chordata	Mammalia	Rodentia	Muridae	Microtus		pennsylvanicus		species				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9552									MO-9552	North America			United States	US	San Mateo		12									102	native	1895-04-12																				North America;USA;California;San Mateo Co.;;;;									1										Portola													4		urn:catalog:AMNH:Mammals:MO-9552		present					Skin Number: Osteo Catalog 11288		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			511				male	102	California	Holotype of Tamias merriami pricei (Allen)					1895-04-12		North America; USA; California; San Mateo Co.; ; ; ; ; ; ; North America; USA; California; San Mateo Co.; ; ; ; ; ; ; Portola				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias merriami pricei							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		merriami	pricei	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9553									MO-9553	North America			United States	US	San Mateo		17									107	native	1895-04-17																				North America;USA;California;San Mateo Co.;;;;									1										Portola													4		urn:catalog:AMNH:Mammals:MO-9553		present					Skin Number: Osteo Catalog 11289		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			554				male	107	California						1895-04-17		North America; USA; California; San Mateo Co.; ; ; ; ; ; ; North America; USA; California; San Mateo Co.; ; ; ; ; ; ; Portola				1895	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Tamias merriami pricei							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Tamias	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias		merriami	pricei	subspecies				ICZN			
AMNH	AMNH Mammal Collections	AMNH Mammal Collection	Tom Trombone	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_mammals	trombone@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_mammals	The terms and conditions of use of AMNH data are given in the document found at http://research.amnh.org/vertzoo/TandC.pdf	96ca66b4-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862			2013-08-14	MaNIS,VertNet	United States	American Museum of Natural History	New York	Wed Oct 30 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals	urn:catalog:AMNH:Mammals:MO-9554									MO-9554	North America			Costa Rica		Jimenez		24									24	native	1894-01-24																				North America;Costa Rica;Cartago;Jimenez;;;;									1																							1		urn:catalog:AMNH:Mammals:MO-9554		present					Skin Number: Osteo Catalog 11290		Skin, Skull, Whole Skin, Cranium and Mandible, Round Skin, Not Mounted			757				female	24	Cartago	Holotype of Microsciurus alfari alfari ((Allen))					1894-01-24		North America; Costa Rica; Cartago; Jimenez; ; ; ; ; ; ;				1894	PhysicalObject	2013-08-07	en						urn:lsid:biocol.org:col:34925			AMNH	Mammals			PreservedSpecimen												Microsciurus alfari							Animalia;Chordata;Mammalia;Rodentia;Sciuridae;Microsciurus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Microsciurus		alfari		species				ICZN			
