TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										11.00				UNITED STATES		Leon		18	30.632299329789358	-84.22496795654297																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Lake Iamonia													12											Skin		Stoddard, Jr.					Female		Florida			Geographic coordinates									1964		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Phalacrocorax auritus								Animalia	Chordata	Aves										Double-crested Cormorant				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										12.00				UNITED STATES		Grady		24	30.706973231917893	-84.20282900333405																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Sherwood Plantation													11											Skin		Stoddard, Sr.					Male		Georgia			Geographic coordinates									1962		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Anhinga anhinga								Animalia	Chordata	Aves										Anhinga				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										13.00				UNITED STATES		Grady		03	30.706973231917893	-84.20282900333405																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Sherwood Plantation													12											Skin		Stoddard, Sr.					Male		Georgia			Geographic coordinates									1962		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Anhinga anhinga								Animalia	Chordata	Aves										Anhinga				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										14.00				UNITED STATES		Grady		15	30.706973231917893	-84.20282900333405																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Sherwood Plantation													09											Skin		Stoddard, Sr.					Female		Georgia			Geographic coordinates									1962		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Anhinga anhinga								Animalia	Chordata	Aves										Anhinga				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										15.00				UNITED STATES		Thomas		18																																								1										Heards Pond													07											Skin		Stoddard, Sr.							Georgia												1963		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Anhinga anhinga								Animalia	Chordata	Aves										Anhinga				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										16.00				UNITED STATES		Grady		13	30.700875613438185	-84.19334471225739																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Birdsong Plantation													06											Skin		Stoddard, Sr.							Georgia			Geographic coordinates									1963		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Anhinga anhinga								Animalia	Chordata	Aves										Anhinga				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										17.00				UNITED STATES		Thomas		18																																								1										Heards Pond													07											Skin		Stoddard, Sr.							Georgia												1963		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Anhinga anhinga								Animalia	Chordata	Aves										Anhinga				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										18.00				UNITED STATES		Franklin		24																																								1										Off Alligator Point													08											Skin		Stoddard, Sr.; Neel					Male		Florida												1967		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Fregata magnificens								Animalia	Chordata	Aves										Magnificent Frigatebird				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										19.00				UNITED STATES		Franklin		24																																								1										Off Alligator Point													08											Skin		Stoddard, Sr.; Neel					Male		Florida												1967		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Fregata magnificens								Animalia	Chordata	Aves										Magnificent Frigatebird				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										20.00				UNITED STATES		Franklin		21																																								1										Off Alligator Point													07											Skin		Stoddard, Sr.; Neel					Female		Florida												1967		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Fregata magnificens								Animalia	Chordata	Aves										Magnificent Frigatebird				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										21.00				UNITED STATES		Grady		01	30.700875613438185	-84.19334471225739																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Birdsong Plantation													02											Skin		Stoddard, Sr.; Komarek, Sr					Male		Georgia			Geographic coordinates									1959		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Ardea herodias								Animalia	Chordata	Aves										Great Blue Heron				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										22.00				UNITED STATES		Leon		11	30.663779	-84.210611																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										WCTV Tower													04											Skin		Stoddard, Sr.							Florida			Geographic coordinates									1958		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Butorides virescens								Animalia	Chordata	Aves										Green Heron				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										23.00				UNITED STATES		Leon		13	30.663779	-84.210611																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										WCTV Tower													09											Skin		Stoddard, Sr.							Florida			Geographic coordinates									1959		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Butorides virescens								Animalia	Chordata	Aves										Green Heron				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										24.00				UNITED STATES		Leon		17	30.663779	-84.210611																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										WCTV Tower													05											Skin		Stoddard, Sr.							Florida			Geographic coordinates									1963		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Butorides virescens								Animalia	Chordata	Aves										Green Heron				
TTRS	TTRS Ornithology		Jim Cox	http://ipt.vertnet.org:8080/ipt/archive.do?r=ttrs_birds	jim@ttrs.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ttrs_birds	Tall Timbers data is governed by the Creative Commons Attribution 3.0 license (http://creativecommons.org/licenses/by/3.0/legalcode). Any use of data or images must be attributed to Tall Timbers Research Station and Land Conservancy.	2f897875-210a-43a9-bab3-a724bea8e400	132fe0d8-aa85-40a0-af20-52f48fae7bd6		CC BY	no migrator	ORNIS,VertNet	United States	Tall Timbers Research Station and Land Conservancy	Florida	Mon Apr 16 00:00:00 UTC 2012	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ttrs_birds										25.00				UNITED STATES		Grady		10	30.706973231917893	-84.20282900333405																			WGS 84				Manually digitized from known locality	Digitized to special geographic unit or named place via Google Maps														1										Sherwood Plantation													08											Skin		Stoddard, Sr.					Male		Georgia			Geographic coordinates									1962		4/23/2012 12:04:31 PM										TTRS	Ornithology			PreservedRecord												Egretta caerulea								Animalia	Chordata	Aves										Little Blue Heron				
