FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	8FBAAF74-B2C0-486D-9EDB-3D869507425C									11	North America			USA		Levy		23	29.1986111111	-82.8558333300									1949-06-23					R6-2349-3															Levy, Florida, USA, North America																			Pond, 0.5 mile N of Hudson Place, 12 miles SW of Otter Creek.													6		8FBAAF74-B2C0-486D-9EDB-3D869507425C									EtOH - 23		Reid, George; Moody, William							Florida												1949		1996-07-22 15:18:18.0										UF	Fish			PreservedSpecimen												Poecilia latipinna										Actinopterygii	Cyprinodontiformes	Poeciliidae	Poecilia		latipinna									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	A403F0E9-CD4B-4513-844E-1D8B35A6BA3C									12	North America			USA		Palm Beach		11	26.7227777778	-80.1052777700									1947-06-11					ZDEM12															Palm Beach, Florida, USA, North America																			RS pond on Military Trail, 1 mi N of Okeechobee Road.													6		A403F0E9-CD4B-4513-844E-1D8B35A6BA3C									EtOH - 1		Miller, Dennis; Reid, George							Florida												1947		1996-07-22 15:18:28.0										UF	Fish			PreservedSpecimen												Lepomis microlophus										Actinopterygii	Perciformes	Centrarchidae	Lepomis		microlophus									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	AB6B8607-9713-487B-A390-50AD1549E9BB									13	North America			USA		Palm Beach		11	26.7227777778	-80.1052777700									1947-06-11					ZDEM12															Palm Beach, Florida, USA, North America																			RS pond on Military Trail, 1 mi N of Okeechobee Road.													6		AB6B8607-9713-487B-A390-50AD1549E9BB									IsOH - 17		Miller, Dennis; Reid, George							Florida												1947		1996-07-22 15:18:33.0										UF	Fish			PreservedSpecimen												Heterandria formosa										Actinopterygii	Cyprinodontiformes	Poeciliidae	Heterandria		formosa									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	5C7EE25E-2383-4A72-B276-A1CD6C1CDC98									14	North America			USA		Palm Beach		11	26.7227777778	-80.1052777700									1947-06-11					ZDEM12															Palm Beach, Florida, USA, North America																			RS pond on Military Trail, 1 mi N of Okeechobee Road.													6		5C7EE25E-2383-4A72-B276-A1CD6C1CDC98									EtOH - 1		Miller, Dennis; Reid, George							Florida												1947		1996-07-22 15:18:39.0										UF	Fish			PreservedSpecimen												Fundulus seminolis										Actinopterygii	Cyprinodontiformes	Cyprinodontidae	Fundulus		seminolis									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	93485FD8-6B13-49E3-8944-EB1AF1F505DC									15	North America			USA		Alachua		29	29.6430600000	-82.2194400000									1931-04-29					LG703									map						Alachua, Florida, USA, North America																			Newnans Lake.													4		93485FD8-6B13-49E3-8944-EB1AF1F505DC									IsOH - 1		Giovannoli, Leonard							Florida												1931		1996-07-22 15:18:51.0										UF	Fish			PreservedSpecimen												Erimyzon sucetta										Actinopterygii	Cypriniformes	Catostomidae	Erimyzon		sucetta									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	0325003B-03C9-4AB8-BA7A-2A945AD41425									16	North America			USA		Palm Beach		11	26.7227777778	-80.1052777700									1947-06-11					ZDEM12															Palm Beach, Florida, USA, North America																			RS pond on Military Trail, 1 mi N of Okeechobee Road.													6		0325003B-03C9-4AB8-BA7A-2A945AD41425									EtOH - 2		Miller, Dennis; Reid, George							Florida												1947		2014-06-20 13:25:11.0										UF	Fish			PreservedSpecimen												Notemigonus crysoleucas										Actinopterygii	Cypriniformes	Cyprinidae	Notemigonus		crysoleucas									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	55A23515-2DD3-43DA-AF4A-A1E232295982									17	North America			USA		Palm Beach		11	26.7227777778	-80.1052777700									1947-06-11					ZDEM12															Palm Beach, Florida, USA, North America																			RS pond on Military Trail, 1 mi N of Okeechobee Road.													6		55A23515-2DD3-43DA-AF4A-A1E232295982									IsOH - 13		Miller, Dennis; Reid, George							Florida												1947		2014-06-20 13:24:46.0										UF	Fish			PreservedSpecimen												Labidesthes sicculus										Actinopterygii	Atheriniformes	Atherinidae	Labidesthes		sicculus	vanhyningi								
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	ADE398C4-1071-4F7F-8A28-5BC4FF50DA62									18	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		ADE398C4-1071-4F7F-8A28-5BC4FF50DA62									EtOH - 2		Chable, Alphonse; Reid, George							Florida												1947		1996-07-22 15:20:51.0										UF	Fish			PreservedSpecimen												Lepomis punctatus										Actinopterygii	Perciformes	Centrarchidae	Lepomis		punctatus									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	6F266E71-1F5B-429D-AC1A-F8B1FFC8CCD8									19	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		6F266E71-1F5B-429D-AC1A-F8B1FFC8CCD8									IsOH - 1		Chable, Alphonse; Reid, George							Florida												1947		1996-07-22 15:21:16.0										UF	Fish			PreservedSpecimen												Elassoma okefenokee										Actinopterygii	Perciformes	Elassomatidae	Elassoma		okefenokee									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	7805562D-913A-4E01-A39C-725529C8F770									20	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		7805562D-913A-4E01-A39C-725529C8F770									EtOH - 1		Chable, Alphonse; Reid, George							Florida												1947		1990-08-09 00:00:00.0										UF	Fish			PreservedSpecimen												Lepomis gulosus										Actinopterygii	Perciformes	Centrarchidae	Lepomis		gulosus									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	8555F5FD-FB51-48DF-BE0A-8B7251B420E9									21	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		8555F5FD-FB51-48DF-BE0A-8B7251B420E9									IsOH - 1		Chable, Alphonse; Reid, George							Florida												1947		1990-08-09 00:00:00.0										UF	Fish			PreservedSpecimen												Noturus gyrinus										Actinopterygii	Siluriformes	Ictaluridae	Noturus		gyrinus									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	544E9480-5B95-4DAE-A067-BACC550A8F32									22	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		544E9480-5B95-4DAE-A067-BACC550A8F32											Chable, Alphonse; Reid, George							Florida												1947		1990-08-17 00:00:00.0										UF	Fish			PreservedSpecimen												Notropis sp.										Actinopterygii	Cypriniformes	Cyprinidae	Notropis		sp.									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	FA293864-AA8F-4A0D-8255-A379AB12387D									23	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		FA293864-AA8F-4A0D-8255-A379AB12387D									IsOH - 9		Chable, Alphonse; Reid, George							Florida												1947		1990-08-09 00:00:00.0										UF	Fish			PreservedSpecimen												Gambusia holbrooki										Actinopterygii	Cyprinodontiformes	Poeciliidae	Gambusia		holbrooki									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	073F989D-DB91-42B5-ACAC-BF713FECAAFF									24	North America			USA		Putnam		22	29.5230280000	-81.9398140000									1947-05-22					ZACC18									map						Putnam, Florida, USA, North America																			Little Orange Creek.													5		073F989D-DB91-42B5-ACAC-BF713FECAAFF									EtOH - 1		Chable, Alphonse; Reid, George							Florida												1947		1990-08-09 00:00:00.0										UF	Fish			PreservedSpecimen												Notemigonus crysoleucas										Actinopterygii	Cypriniformes	Cyprinidae	Notemigonus		crysoleucas									
FLMNH	UF FLMNH Ichthyology		Rob Robins	http://ipt.flmnh.ufl.edu:8080/ipt/archive.do?r=ichthyology	rhrobins@flmnh.ufl.edu	http://ipt.flmnh.ufl.edu:8080/ipt/eml.do?r=ichthyology		eccf4b09-f0c8-462d-a48c-41a7ce36815a	8483a1f0-1032-11db-ae00-b8a03c50a862			no migrator	FishNet,VertNet	United States	Florida Museum of Natural History	Florida	Fri Dec 19 00:00:00 UTC 2014	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	http://ipt.flmnh.ufl.edu:8080/ipt/resource.do?r=ichthyology	89066E94-BAD0-4D18-8072-95F894FFD9C2									25	North America			USA		Alachua		25	29.5169444444	-82.2194444400									1948-11-25					ZGKR25															Alachua, Florida, USA, North America																			River Styx at St Hwy 346 bridge, E of Micanopy.													11		89066E94-BAD0-4D18-8072-95F894FFD9C2									IsOH - 2		Reid, George; Parrish							Florida												1948		1990-08-09 00:00:00.0										UF	Fish			PreservedSpecimen												Erimyzon sucetta										Actinopterygii	Cypriniformes	Catostomidae	Erimyzon		sucetta									
