QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	d49b19d5-8198-47d4-a6d5-155bc454af72									QVM:1958:3:0001	Australasia			Australia	AU			1	-42.0333333	147.3166667							274	native	1935-10-01										not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Hobart (central), S.E. Tasmania													10		d49b19d5-8198-47d4-a6d5-155bc454af72		present															274	Tasmania								Australia | Tasmania | Hobart (central), S.E. Tasmania				1935	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0001				QVMAG	Herpetology															Drysdalia coronoides							|  |  | Squamata | Elapidae | Drysdalia	Animalia	Chordata	Reptilia	Squamata	Elapidae	Drysdalia		coronoides		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	73573386-8a7e-4941-94c1-9e77ebb8bad6									QVM:1958:3:0002	Australasia			Australia	AU				-41.0333333	146.5								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Kimberley, N. Tasmania															73573386-8a7e-4941-94c1-9e77ebb8bad6		present																Tasmania								Australia | Tasmania | Kimberley, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0002				QVMAG	Herpetology															Tiliqua nigrolutea							|  |  | Squamata | Scincidae | Tiliqua	Animalia	Chordata	Reptilia	Squamata	Scincidae	Tiliqua		nigrolutea		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	54fd1efd-e133-47c7-b233-516795da33f8									QVM:1958:3:0003	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															54fd1efd-e133-47c7-b233-516795da33f8		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0003				QVMAG	Herpetology															Tympanocryptis diemensis							|  |  | Squamata | Agamidae | Tympanocryptis	Animalia	Chordata	Reptilia	Squamata	Agamidae	Tympanocryptis		diemensis		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	4cdd70d9-afd8-4752-8a34-ceb075cef1bb									QVM:1958:3:0004	Australasia			Australia	AU				-41.0333333	146.1833333								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Ulverstone, N.W. Tasmania															4cdd70d9-afd8-4752-8a34-ceb075cef1bb		present																Tasmania								Australia | Tasmania | Ulverstone, N.W. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0004				QVMAG	Herpetology															Cyclodomorphus casuarinae							|  |  | Squamata | Scincidae | Cyclodomorphus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Cyclodomorphus		casuarinae		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	457a6325-4fb4-4003-a533-5fd4a28c3697									QVM:1958:3:0006	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															457a6325-4fb4-4003-a533-5fd4a28c3697		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0006				QVMAG	Herpetology															Tympanocryptis diemensis							|  |  | Squamata | Agamidae | Tympanocryptis	Animalia	Chordata	Reptilia	Squamata	Agamidae	Tympanocryptis		diemensis		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	ddfde806-f286-4f80-be90-ecf20e42398f									QVM:1958:3:0007	Australasia			Australia	AU				-41.0333333	145.9								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Burnie, N.W. Tasmania															ddfde806-f286-4f80-be90-ecf20e42398f		present																Tasmania								Australia | Tasmania | Burnie, N.W. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0007				QVMAG	Herpetology															Cyclodomorphus casuarinae							|  |  | Squamata | Scincidae | Cyclodomorphus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Cyclodomorphus		casuarinae		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	83b4c54a-ef51-4a5d-999b-9d1c52036d61									QVM:1958:3:0011	Australasia			Australia	AU			8	-41.0333333	146.8833333							39	native	1950-02-08										not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Hagley, N. Tasmania													2		83b4c54a-ef51-4a5d-999b-9d1c52036d61		present															39	Tasmania								Australia | Tasmania | Hagley, N. Tasmania				1950	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0011				QVMAG	Herpetology															Austrelaps superba							|  |  | Squamata | Elapidae | Austrelaps	Animalia	Chordata	Reptilia	Squamata	Elapidae	Austrelaps		superba		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	87f23377-819f-49eb-b410-0331cdd427b0									QVM:1958:3:0013	Australasia			Australia	AU				-41.0333333	147.1666667								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Launceston, N. Tasmania															87f23377-819f-49eb-b410-0331cdd427b0		present																Tasmania								Australia | Tasmania | Launceston, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0013				QVMAG	Herpetology															Notechis ater							|  |  | Squamata | Elapidae | Notechis	Animalia	Chordata	Reptilia	Squamata	Elapidae	Notechis		ater		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	76503439-b189-48e3-ada8-27de32c23c2f									QVM:1958:3:0014	Australasia			Australia	AU				-41.0333333	147.3								native											not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			Patersonia, N. Tasmania															76503439-b189-48e3-ada8-27de32c23c2f		present																Tasmania								Australia | Tasmania | Patersonia, N. Tasmania					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0014				QVMAG	Herpetology															Notechis ater							|  |  | Squamata | Elapidae | Notechis	Animalia	Chordata	Reptilia	Squamata	Elapidae	Notechis		ater		species				ICZN			
QVMAG	Queen Victoria Museum Art Gallery provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=qvmag_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=qvmag_all	http://creativecommons.org/licenses/by/3.0/au/	d0e133c0-6c8a-11de-8226-b8a03c50a862	14209842-b56e-40ae-b95d-b13224d0411c		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,OZCAM	Australia	Queen Victoria Museum and Art Gallery	Tasmania	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr345	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qvmag_all	ded3a118-b742-4d5d-be51-6526033d3fa0									QVM:1958:3:0015	Australasia			Australia	AU			10	-41.0333333	148.2333333							41	native	1921-02-10										not recorded (forced WGS84)							requires verification			| Australia | Tasmania |  |  |  |  |																			St Helens, E. Tasmania													2		ded3a118-b742-4d5d-be51-6526033d3fa0		present															41	Tasmania								Australia | Tasmania | St Helens, E. Tasmania				1921	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/qvmag/herpetology?id=qvm:1958:3:0015				QVMAG	Herpetology															Laticauda platurus							|  |  | queried | queried | Hydrus	Animalia	Chordata	Reptilia	Squamata	Hydrophiidae	Laticauda		platurus		species				ICZN			
