OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:12									12	Unknown																																														Bond, Carl											NO DATA															urn:catalog:OS:Fishes:12									isopropanol - 5																						PhysicalObject	2011-07-13 15:47:29.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra appendix								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		appendix				(DeKay, 1842)					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:13									13	North America			United States				10	44.633	-124.1115									1948-08-10																												Bond, Carl											PACIFIC OCEAN OFF NEWPORT, OREGON													8		urn:catalog:OS:Fishes:13									isopropanol - 1		OSFC							Oregon											Pacific Ocean	1948	PhysicalObject	2011-07-13 15:47:38.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra tridentata								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		tridentata				(Richardson, 1836)					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:14									14	North America			United States		Benton County			44.602097	-123.333466									1952-11-30																																							OAK CR.												179			urn:catalog:OS:Fishes:14									isopropanol - 6		Carter, G.							Oregon												1953	PhysicalObject	2010-02-03 17:26:31.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra pacifica								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		pacifica				Vladykov, 1973					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:15									15	North America			United States		Benton County		2	44.586227	-123.33551									1953-05-02																																							OAK CR.												122	5		urn:catalog:OS:Fishes:15									isopropanol - 1		F&G 276 class							Oregon												1953	PhysicalObject	2010-02-03 17:26:32.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra pacifica								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		pacifica				Vladykov, 1973					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:16									16	North America			United States		Lane County		22	43.753262	-123.140724									1951-05-22			1200		CEB51-7																																		PASS CR. COMSTOCK NEAR LANE CO. LINE ON HW										0.6		237	5		urn:catalog:OS:Fishes:16									isopropanol - 1		Bond, Carl; Dimick, R.							Oregon												1951	PhysicalObject	2011-08-09 08:58:24.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra pacifica								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		pacifica				Vladykov, 1973					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:17									17	North America			United States		Lincoln County		14	44.613106	-124.017136									1949-11-14																																							YAQUINA BAY						0				0		0	11		urn:catalog:OS:Fishes:17									isopropanol - 1		Hayden, E.; Watson, G.							Oregon												1949	PhysicalObject	2010-02-03 17:26:33.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra ayresii								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		ayresii				(Günther, 1870)					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:18									18	North America			United States		Polk County		15	44.985916	-123.42852									1945-04-15																																							MILL CR.												183	4		urn:catalog:OS:Fishes:18									isopropanol - 1		Dimick, R.							Oregon												1945	PhysicalObject	2010-02-03 17:26:34.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra pacifica								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		pacifica				Vladykov, 1973					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:19									19	North America			United States		Lincoln County		10	44.653557	-123.845688									1953-04-10			1600		JW53-5A																																		N.FORK YAQUINA R.						1.2				0.3		61	4		urn:catalog:OS:Fishes:19									isopropanol - 1		Wetherbee, J.							Oregon												1953	PhysicalObject	2011-08-10 17:30:12.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra pacifica								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		pacifica				Vladykov, 1973					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:20									20	North America			United States		Klamath County		8	42.685886	-121.963478									1951-02-08																																							CROOKED CR. AT OSGC KLAMATH TROUT HATCHERY, FORT KLAMATH												1333	2		urn:catalog:OS:Fishes:20									isopropanol - 11		Cochrun, Ken							Oregon												1951	PhysicalObject	2010-02-03 17:26:36.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Entosphenus lethophagus								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		lethophagus				(Hubbs, 1971)					
OS	Oregon State Ichthyology Collection	Oregon State Ichthyology Collection	Brian Sidlauskas	http://pontos.fwl.oregonstate.edu:8080/ipt/archive.do?r=oregonstate_fish	brian.sidlauskas@oregonstate.edu	http://pontos.fwl.oregonstate.edu:8080/ipt/eml.do?r=oregonstate_fish	http://creativecommons.org/publicdomain/zero/1.0 and http://www.vertnet.org/resources/norms.html	b8ed9b7c-5b73-4e6d-a6e1-b0911a09f947	ac5e8480-3714-11da-bc2e-b8a03c50a862		CC0	no migrator	FishNet,VertNet	United States	Oregon State University	Oregon	Tue Oct 21 00:00:00 UTC 2014	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	http://pontos.fwl.oregonstate.edu:8080/ipt/resource.do?r=oregonstate_fish	urn:catalog:OS:Fishes:21									21	North America			United States		Benton County		2	44.519978	-123.478889									1953-05-02																																							ROCK CR.						0				0		243	5		urn:catalog:OS:Fishes:21									isopropanol - 14		Bond, Carl							Oregon												1953	PhysicalObject	2010-02-03 17:26:37.0	en			http://www.vertnet.org/resources/norms.html			http://grbio.org/cool/4pwv-vd9r			OS	Fishes	Oregon State Ichthyology Collection		PreservedSpecimen												Lampetra pacifica								Animalia	Chordata	Cephalaspidomorphi	Petromyzontiformes	Petromyzontidae	Lampetra		pacifica				Vladykov, 1973					
