OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM									OSUM							2014		0.0	0.0																																																															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM															none specified	undetermined								No Date								2015-04-08T10:23:54Z	en			http://vertnet.org/resources/norms.html		http://hol.osu.edu/spmInfo.html?id=OSUM				()	Insects			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:295488							Cycleptus elongatus								Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Cycleptus		elongatus									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__1000									OSUM 1000				United States		Coshocton	2014		40.3565	-82.1411													ACC: ; Group Number: 12; Preparation: 3 Alch, 0 Skel, 0 C&S, 0 DNA; Effort: ; Length: ; Alch Storage: ; HUC12: 50400030902; Comments: Precision Note: The precision for the locality coordinates is classified at the Section level (within the same Section or ~1 mi of the original point of collection). Addl notes in Habitat field.;	T-39-51										Locality:Fish	Google Maps			Old Comments: Some suggestion of mine pollution.; preparation:70% ETOH; weight:3.										3								3 adult		Walhonding River, at Walhonding, ~5.2 mi W of Nellie, Newcastle township															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__1000									70% ethanol within jar		Trautman, M. B. (Milton Bernard)				6' coarse seine/15' bag seine	3 undetermined		Ohio						20 October 1939								2015-02-09T15:43:06Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%201000				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:297763							Notropis volucellus volucellus								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		volucellus									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__10000									OSUM 10000				United States		Trumbull	2014		41.2123	-80.5192													ACC: ; Group Number: 18; Preparation: 60 Alch, 0 Skel, 0 C&S, 0 DNA; Effort: ; Length: ; Alch Storage: ; HUC12: 50301020603; Comments: Precision Note: The precision for the locality coordinates is classified at the County level (within the same County or ~25 mi of the original point of collection). Addl notes in Habitat field.;	F272										Locality:Fish	Google Maps			Old Comments: Water clear and normal; preparation:70% ETOH; weight:60.										60								60 adult		Shenango River, Trumbull Co (water may be wrong), Trumbull County, township n/a															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__10000									70% ethanol within jar		Trautman, M. B. (Milton Bernard)				none specified	60 undetermined		Ohio						31 May 1929								2015-02-09T15:43:06Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%2010000				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:295487							Culaea inconstans								Animalia	Chordata	Actinopterygii	Gasterosteiformes	Gasterosteidae	Culaea		inconstans									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100000									OSUM 100000				United States		Preble	2011		39.7792	-84.5242													ACC:1998:V:13;  det_comments:77.7mm	OEPA 1995AUG02										Locality: Fish; Drainage: Great Miami River-Ohio River	unspecified												C., T. M.	1								adult		Twin Creek adj New Market Banta Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100000									vial		Marshall, N.				electrofishing	undetermined		Ohio						2 August 1995								2015-02-09T15:42:49Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100000				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:291219							Notropis								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis											
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100001									OSUM 100001				United States		Darke	2015		39.9286	-84.6128													ACC:1998:V:13;  det_comments:59.3mm	OEPA 1995AUG13										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												Zimmerman, B. J. (Brian J.)	1								adult		Twin Creek dst. Fowble Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100001									vial		Marshall, N.				none specified	undetermined		Ohio						13 August 1995								2015-02-09T15:43:10Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100001				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296445							Lythrurus fasciolaris								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus		fasciolaris									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100002									OSUM 100002				United States		Darke	2011		39.9286	-84.6128													ACC:1998:V:13;  weight:1	OEPA 1995AUG13										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek dst. Fowble Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100002									70% ethanol within jar		Marshall, N.				none specified	undetermined		Ohio						13 August 1995								2015-02-09T15:43:13Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100002				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:284544							Cyprinidae								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae												
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100003									OSUM 100003				United States		Darke	2003		39.9286	-84.6128													ACC:1998:V:13;  det_comments:26.7-32.7mm	OEPA 1995AUG13										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek dst. Fowble Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100003									ethanol within vial		Marshall, N.				none specified	undetermined		Ohio						13 August 1995								2015-02-09T15:42:47Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100003				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:295748							Etheostoma microperca								Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma		microperca									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100004									OSUM 100004				United States		Preble	2011		39.6558	-84.5114													ACC:1998:V:13;  det_comments:67.2-71.6mm	OEPA 1995AUG16										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek ust Gratis WWTP															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100004									jar		Marshall, N.				none specified	undetermined		Ohio						16 August 1995								2015-02-09T15:43:12Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100004				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296806							Noturus miurus								Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Noturus		miurus									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100005									OSUM 100005				United States		Preble	2015		39.8656	-84.5664													ACC:1998:V:13;  det_comments:40.9-66.9mm	OEPA 1995SEP12										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												Zimmerman, B. J. (Brian J.)	1								adult		Twin Creek dst. E. Locke Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100005									jar		Marshall, N.				none specified	undetermined		Ohio						12 September 1995								2015-02-09T15:42:51Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100005				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296445							Lythrurus fasciolaris								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus		fasciolaris									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100006									OSUM 100006				United States		Preble	2011		39.8656	-84.5664													ACC:1998:V:13;  det_comments:55.7-76.1mm	OEPA 1995SEP12										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek dst. E. Locke Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100006									jar		Marshall, N.				none specified	undetermined		Ohio						12 September 1995								2015-02-09T15:43:10Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100006				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296752							Notropis photogenis								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		photogenis									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100007									OSUM 100007				United States		Preble	2011		39.8656	-84.5664													ACC:1998:V:13;  det_comments:51.5-56.7mm	OEPA 1995SEP12										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek dst. E. Locke Rd															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100007									jar		Marshall, N.				none specified	undetermined		Ohio						12 September 1995								2015-02-09T15:43:12Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100007				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296756							Notropis rubellus								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		rubellus									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100008									OSUM 100008				United States		Preble	2011		39.6553	-84.5075													ACC:1998:V:13;  det_comments:29.8-67.7mm	OEPA 1998SEP18										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek dst. Gratis WWTP															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100008									70% ethanol within jar		Marshall, N.				none specified	undetermined		Ohio						18 September 1995								2015-02-09T15:42:49Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100008				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296756							Notropis rubellus								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		rubellus									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100009									OSUM 100009				United States		Preble	2011		39.6553	-84.5075													ACC:1998:V:13;  det_comments:91.5-102.0mm	OEPA 1998SEP18										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek dst. Gratis WWTP															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100009									jar		Marshall, N.				none specified	undetermined		Ohio						18 September 1995								2015-02-09T15:42:53Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100009				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:291219							Notropis								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis											
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__10001									OSUM 10001				United States		Champaign	2014		40.0486	-83.7975													ACC: ; Group Number: 18; Preparation: 18 Alch, 0 Skel, 0 C&S, 0 DNA; Effort: ; Length: ; Alch Storage: ; HUC12: 50800011607; Comments: Precision Note: The precision for the locality coordinates is classified at the Township level (within the same Township or ~5 mi of the original point of collection). Addl notes in Habitat field.;	F42										Locality:Fish	Google Maps			Old Comments: preparation:70% ETOH; weight:18.										18								18 adult		Cedar Run, within Urbana township, near Tremont City, Urbana township															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__10001									70% ethanol within jar		Trautman, M. B. (Milton Bernard)				none specified	18 undetermined		Ohio						20 February 1927								2015-02-09T15:43:06Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%2010001				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:295487							Culaea inconstans								Animalia	Chordata	Actinopterygii	Gasterosteiformes	Gasterosteidae	Culaea		inconstans									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100010									OSUM 100010				United States		Preble	2011		39.8506	-84.5322													ACC:1998:V:13;  det_comments:44.1mm	OEPA 1995AUG01										Locality: Fish; Drainage: Great Miami River	unspecified												C., T. M.	1								adult		Twin Creek dst. US 40 and Swamp Creek															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100010									vial		Alsdorf, Sudomir & Laymen				none specified	undetermined		Ohio						1 August 1995								2015-02-09T15:43:08Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100010				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:284544							Cyprinidae								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae												
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100011									OSUM 100011				United States		Preble	2015		39.8506	-84.5322													ACC:1998:V:13;  det_comments:44.1mm	OEPA 1995AUG01										Locality: Fish; Drainage: Great Miami River	unspecified												Zimmerman, B. J. (Brian J.)	1								adult		Twin Creek dst. US 40 and Swamp Creek															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100011									70% ethanol within jar		Alsdorf, Sudomir & Laymen				none specified	undetermined		Ohio						1 August 1995								2015-02-09T15:42:52Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100011				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296445							Lythrurus fasciolaris								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Lythrurus		fasciolaris									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100012									OSUM 100012				United States		Preble	2011		39.8506	-84.5322													ACC:1998:V:13;  det_comments:21.8-59.6mm	OEPA 1995AUG01										Locality: Fish; Drainage: Great Miami River	unspecified												C., T. M.	1								adult		Twin Creek dst. US 40 and Swamp Creek															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100012									jar		Alsdorf, Sudomir & Laymen				none specified	undetermined		Ohio						1 August 1995								2015-02-09T15:42:54Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100012				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:296756							Notropis rubellus								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Notropis		rubellus									
OSUM	Ohio State University Fish Division (OSUM)		Meg Daly	http://hymfiles.biosci.ohio-state.edu:8080/ipt/archive.do?r=osum-fish	daly.66@osu.edu	http://hymfiles.biosci.ohio-state.edu:8080/ipt/eml.do?r=osum-fish		813b435e-f762-11e1-a439-00145eb45e9a	5ffa575c-fcd4-4583-9611-545f67b04316			no migrator	FishNet,VertNet	United States	Ohio State University	Ohio	Fri Dec 19 00:00:00 UTC 2014	http://hymfiles.biosci.ohio-state.edu:8080/ipt/resource.do?r=osum-fish	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=osum_fish	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100013									OSUM 100013				United States		Preble	2011		39.8456	-84.5345													ACC:1998:V:13;  det_comments:39.0-47.4mm	OEPA 1986JUL16										Locality: Fish; Drainage: Great Miami River - Ohio River	unspecified												C., T. M.	1								adult		Twin Creek ust. Lewisburg Rd; dst. Lewisburg WWTP															urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__100013									vial		Marshall, N.				none specified	undetermined		Ohio						16 July 1986								2015-02-09T15:43:13Z	en			http://vertnet.org/resources/norms.html		http://osuc.biosci.ohio-state.edu/Fishes/spmInfo.html?id=OSUM%20100013				Ohio State University - Fish Division, Columbus, OH (OSUM)	Fishes			PreservedSpecimen					urn:lsid:biosci.ohio-state.edu:osuc_names:295520							Cyprinella spiloptera								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Cyprinella		spiloptera									
