UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F8751									F8751	North America			Canada															1973-05-09																				North America | Canada | British Columbia									1										Kelp Bay	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F8751									cleared and stained		Lavallee, P. | Panter, N.							British Columbia						1973-05-09					Kelp Bay		PhysicalObject	2015-05-17 00:01:23.0	en		University of Alberta Museums		Bathyagonus pentacanthus UAMZ F8751					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Bathyagonus pentacanthus		Bathyagonus					Animalia | Chordata | Actinopterygii | Scorpaeniformes | Agonidae | Bathyagonus	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Agonidae	Bathyagonus		Bathyagonus pentacanthus		Species			bigeye poacher				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F8752									F8752																																																2																									urn:catalog:UAMZ:F8752									cleared and stained																						PhysicalObject	2015-05-17 00:01:31.0	en		University of Alberta Museums		Sorsogona tuberculata UAMZ F8752					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Sorsogona tuberculata		Sorsogona					Animalia | Chordata | Actinopterygii | Scorpaeniformes | Platycephalidae | Sorsogona	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Platycephalidae	Sorsogona		Sorsogona tuberculata		Species			tuberculated flathead				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F8737									F8737	North America			Canada					56.916329	-111.459103									2012-09-05										NAD83		Littleton, Byron	2012-10-12							North America | Canada | Alberta									1								adult		Poplar Creek	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F8737	1 specimen								alcohol, ethanol-71%		Littleton, Byron | Keith, Heather					male		Alberta		472048E/6308166N Zone 12				2012-09-05	56.91632944425617		-111.45910346451964		Poplar Creek		PhysicalObject	2015-05-17 00:01:31.0	en		University of Alberta Museums		Pimephales promelas UAMZ F8737					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Pimephales promelas		Pimephales					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Pimephales	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Pimephales		Pimephales promelas		Species			fathead minnow				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3362									F3362	North America		2400	Canada					53.6	-110									1972-09-04										NAD83		Gierent, Shaun	21-May-03		"Assumed at river mouth; Originally georeferenced as 53°36'00""N - 110°00'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Canadian Geographical Names Data Base				North America | Canada | Alberta								Tebby, C.	49								fry		North Saskatchewan River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3362	Believed to be fry released from Jasper Nat. Park fish hatchery on Aug. 30 1972									Salmo gairdneri	Tebby, C.							Alberta						1972-09-04					North Saskatchewan River		PhysicalObject	2015-05-17 00:00:46.0	en		University of Alberta Museums		Oncorhynchus mykiss UAMZ F3362					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Oncorhynchus mykiss		Oncorhynchus					Animalia | Chordata | Actinopterygii | Salmoniformes | Salmonidae | Oncorhynchus	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		Oncorhynchus mykiss		Species			rainbow trout				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3405									F3405	North America		2400	Canada					57.5	-111.566667									1972-08-21										NAD83		Gierent, Shaun	22-May-03		"Assumed at river mouth; Originally georeferenced as 57°30'00""N - 111°34'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Canadian Geographical Names Data Base				North America | Canada | Alberta								Roberts, W. E.	2										Eymundson Creek	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3405	Specimens: 2									Hybopsis gracilis	Griffiths, W. E.							Alberta						1972-08-21					Eymundson Creek		PhysicalObject	2015-05-17 00:00:18.0	en		University of Alberta Museums		Platygobio gracilis UAMZ F3405					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Platygobio gracilis		Platygobio					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Platygobio	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Platygobio		Platygobio gracilis		Species			flathead chub				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3410.1									F3410.1	North America		2400	Canada					56.666667	-111.05									1972-08-28										NAD83		Gierent, Shaun	22-May-03		"Assumed at river mouth; Originally georeferenced as 56°40'00""N - 111°03'00""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	Canadian Geographical Names Data Base				North America | Canada | Alberta								Roberts, W. E.	6										Christina River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3410.1	Specimens: 6									Hybopsis gracilis	Griffiths, W. E.							Alberta						1972-08-28					Christina River		PhysicalObject	2015-05-17 00:00:14.0	en		University of Alberta Museums		Platygobio gracilis UAMZ F3410.1					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Platygobio gracilis		Platygobio					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Platygobio	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Platygobio		Platygobio gracilis		Species			flathead chub				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3424.2									F3424.2	North America		2645	Canada					57.318056	-110.460556									1972-10-01										NAD83		Gierent, Shaun	22-May-03		"Not tributaries in section 7, used section 8; 57°19'05""N - 110°27'35""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 57°19'05""N - 110°27'38""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, 1 edition, converted to NAD83 using National Transformation V2				North America | Canada | Alberta								Roberts, W. E.	8										Firebag River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3424.2	Specimens: 8										Griffiths, W. E.							Alberta						1972-10-01					Firebag River		PhysicalObject	2015-05-17 00:00:48.0	en		University of Alberta Museums		Catostomus catostomus UAMZ F3424.2					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Catostomus catostomus		Catostomus					Animalia | Chordata | Actinopterygii | Cypriniformes | Catostomidae | Catostomus	Animalia	Chordata	Actinopterygii	Cypriniformes	Catostomidae	Catostomus		Catostomus catostomus		Species			longnose sucker				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3514									F3514	Asia		19638	Japan					43.090184	141.344108									1973-11-03										WGS84					Georeferenced by FishNet2 using GEOLocate and manual evaluation.	FishNet2 | GEOLocate				Asia | Japan | Hokkaido | Hokkaido prefecture | Hokkaido								Roberts, W. E.	5	Hokkaido									Sapporo	Getty Thesaurus of Geographic Names														urn:catalog:UAMZ:F3514	5 specimens										Zwickle, F. C.													1973-11-03							PhysicalObject	2015-05-17 00:01:22.0	en		University of Alberta Museums		Osmerus eperlanus dentex UAMZ F3514					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Osmerus eperlanus dentex		Osmerus eperlanus					Animalia | Chordata | Actinopterygii | Osmeriformes | Osmeridae | Osmerus | Osmerus eperlanus	Animalia	Chordata	Actinopterygii	Osmeriformes	Osmeridae	Osmerus		Osmerus eperlanus	Osmerus eperlanus dentex	Subspecies							
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3530.6									F3530.6	Oceania		1997	Australia		Orpheus Island National Park			-18.633343	146.482704									1972-03-23										WGS84					Georeferenced by FishNet2 using GEOLocate and manual evaluation.	FishNet2 | GEOLocate				Oceania | Australia | Queensland | Orpheus Island National Park								Nursall, J. R.	2										Hazard Bay	WWW														urn:catalog:UAMZ:F3530.6									alcohol prep.		Nursall, J. R.							Queensland						1972-03-23					Hazard Bay		PhysicalObject	2015-05-17 00:00:44.0	en		University of Alberta Museums		Caranx melampugus UAMZ F3530.6					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Caranx melampugus		Caranx					Animalia | Chordata | Actinopterygii | Perciformes | Carangidae | Caranx	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Caranx		Caranx melampugus		Species							
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3540.3									F3540.3	North America		2556	Canada					50.848611	-110.531389									1974-07-19										NAD83		Gierent, Shaun	16-May-03		"50°50'55""N - 110°31'50""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 50°50'55""N - 110°31'53""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, converted to NAD83 using National Transformation V2				North America | Canada | Alberta								Roberts, W. E.	137										Red Deer River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3540.3	Specimens: 137									Hybopsis gracilis	Roberts, Wayne E. | Panter, N.							Alberta						1974-07-19					Red Deer River		PhysicalObject	2015-05-17 00:00:10.0	en		University of Alberta Museums		Platygobio gracilis UAMZ F3540.3					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Platygobio gracilis		Platygobio					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Platygobio	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Platygobio		Platygobio gracilis		Species			flathead chub				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3541									F3541	North America		2556	Canada					50.848611	-110.531389									1974-07-19										NAD83		Gierent, Shaun	16-May-03		"50°50'55""N - 110°31'50""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 50°50'55""N - 110°31'53""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, converted to NAD83 using National Transformation V2				North America | Canada | Alberta								Roberts, W. E.	1										Red Deer River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3541	Specimens: 1									Hybopsis gracilis	Roberts, Wayne E. | Panter, N.							Alberta						1974-07-19					Red Deer River		PhysicalObject	2015-05-17 00:00:10.0	en		University of Alberta Museums		Platygobio gracilis UAMZ F3541					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Platygobio gracilis		Platygobio					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Platygobio	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Platygobio		Platygobio gracilis		Species			flathead chub				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3542.6									F3542.6	North America		331	Canada					50.836111	-111.606389									1974-07-19										NAD83		Gierent, Shaun	20-May-03		"50°50'10""N - 111°36'20""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 50°50'10""N - 111°36'23""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, converted to NAD83 using National Transformation V2				North America | Canada | Alberta								Roberts, W. E.	16										Red Deer River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3542.6	Specimens: 16									Hybopsis gracilis	Roberts, Wayne E. | Panter, N.							Alberta						1974-07-19					Red Deer River		PhysicalObject	2015-05-17 00:01:20.0	en		University of Alberta Museums		Platygobio gracilis UAMZ F3542.6					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Platygobio gracilis		Platygobio					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Platygobio	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Platygobio		Platygobio gracilis		Species			flathead chub				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3548.1									F3548.1	North America		1840	Canada					49.088889	-111.5375									1974-07-23										NAD83		Gierent, Shaun	15-May-03		"Originally georeferenced as 49°05'20""N - 111°32'15""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map				North America | Canada | Alberta								Roberts, W. E.	26										Milk River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3548.1	Specimens: 26									Hybognathus nuchalis	Roberts, Wayne E. | Panter, N.							Alberta						1974-07-23					Milk River		PhysicalObject	2015-05-17 00:00:44.0	en		University of Alberta Museums		Hybognathus argyritis UAMZ F3548.1					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Hybognathus argyritis		Hybognathus					Animalia | Chordata | Actinopterygii | Cypriniformes | Cyprinidae | Hybognathus	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Hybognathus		Hybognathus argyritis		Species			western silvery minnow				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3553.2									F3553.2	Oceania			Australia		Great Barrier Reef Marine Park													1971-12-09																				Oceania | Australia | Queensland | Great Barrier Reef Marine Park								Nursall, J. R.	2										Bramble Reef	Geoscience Australia Place names of Australia														urn:catalog:UAMZ:F3553.2									alcohol prep.		Nursall, J. R.							Queensland						1971-12-09							PhysicalObject	2015-05-17 00:01:20.0	en		University of Alberta Museums		Epinephelus summana UAMZ F3553.2					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Epinephelus summana		Epinephelus					Animalia | Chordata | Actinopterygii | Perciformes | Serranidae | Epinephelus	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Epinephelus		Epinephelus summana		Species							
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3637									F3637	North America		14185	Canada					46.344831	-63.680238									1974-10-00										WGS84					Georeferenced by FishNet2 using GEOLocate and manual evaluation.	FishNet2 | GEOLocate				North America | Canada | Prince Edward Island								unknown	1										Dunk River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3637										Salmo gairdneri	McKenna, K.							Prince Edward Island						1974-10-00					Dunk River		PhysicalObject	2015-05-17 00:01:20.0	en		University of Alberta Museums		Oncorhynchus mykiss UAMZ F3637					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Oncorhynchus mykiss		Oncorhynchus					Animalia | Chordata | Actinopterygii | Salmoniformes | Salmonidae | Oncorhynchus	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		Oncorhynchus mykiss		Species			rainbow trout				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3655									F3655	North America			United States															1972																				North America | United States								unknown	11											Getty Thesaurus of Geographic Names														urn:catalog:UAMZ:F3655	11 specimens									Salmo gairdneri	unknown							Washington						1972							PhysicalObject	2015-05-17 00:00:33.0	en		University of Alberta Museums		Oncorhynchus mykiss UAMZ F3655					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Oncorhynchus mykiss		Oncorhynchus					Animalia | Chordata | Actinopterygii | Salmoniformes | Salmonidae | Oncorhynchus	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus		Oncorhynchus mykiss		Species			rainbow trout				
UAMZ	University of Alberta Ichthyology Collection (UAMZ)		Alison Murray	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ichthyology	ammurray@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ichthyology	http://creativecommons.org/publicdomain/zero/1.0	84f3b06c-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	FishNet,VertNet	Canada	University of Alberta Museums	Alberta	Thu Apr 23 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ichthyology	urn:catalog:UAMZ:F3771									F3771	North America		331	Canada					49.093056	-112.778611									1966-10-22										NAD83		Gierent, Shaun	15-May-03		"Hwy 62 only crosses North Milk River, so changed location; 49°05'35""N - 112°46'40""W is the original georeferenced value. As a NAD27 source was used, this value was converted to NAD83. The NAD83 value was used to calcuate the decimal degree.; Originally georeferenced as 49°05'35""N - 112°46'43""W. Decimal degrees in Georeferenced Latitude/ Longitude fields should be updated to reflect real precision as per GBIF (i.e., decimal degrees)."	1:50,000 NTS map, 2 edition, converted to NAD83 using National Transformation V2				North America | Canada | Alberta								Roberts, W. E.	1										North Milk River	Canadian Geographical Names Data Base														urn:catalog:UAMZ:F3771	Reidentified from C.bairdi								alcohol prep.		unknown							Alberta						1966-10-22					North Milk River		PhysicalObject	2015-05-17 00:01:21.0	en		University of Alberta Museums		Cottus sp. UAMZ F3771					University of Alberta Museums	UAMZ	University of Alberta Ichthyology Collection (UAMZ)		PreservedSpecimen												Cottus sp.		Cottus					Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Cottus	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Cottidae	Cottus		Cottus sp.		Species							
