USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	170970.7259891									170970.7259891	North America			Panama				17									48																						North America, Panama, Colon									1								Subadult		Gatun, near, Rio Indio													2		170970.7259891			170970						Skin; Skull		E. Goldman					Female	48	Colon	Type					17 Feb 1911						1911	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata panamensis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	panamensis	subspecies		Hall					
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	54227.7122183									54227.7122183	North America			Mexico				26									146																						North America, Mexico, Veracruz									1										Cofre de Perote												3810	5		54227.7122183			54227						Skin; Skull		E. Nelson					Female	146	Veracruz						26 May 1893						1893	PhysicalObject											USNM	Mammals			PreservedSpecimen												Sciurus oculatus oculatus							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Sciurinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sciurus		oculatus	oculatus	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	54278.7230500									54278.7230500	North America			Mexico				26									146																						North America, Mexico, Veracruz									1								Adult		Cofre de Perote												3810	5		54278.7230500			54278						Skin; Skull		E. Nelson					Female	146	Veracruz	Type					26 May 1893						1893	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata perotae							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	perotae	subspecies		Hall					
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	175440.7261124									175440.7261124	Asia			Russia				10									192																						Asia, Russia, Altayskiy									1								Adult		Tchegan-Burgazi Pass, Little Altai Mountains												2743	7		175440.7261124			175440						Skin; Skull		N. Hollister					Male	192	Altayskiy	Type					10 Jul 1912						1912	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela eversmanii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		eversmanii									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	175198.7261100									175198.7261100	Asia			Russia				10									223																						Asia, Russia, Altayskiy									1								Adult		Dapucha, Altai Mountains													8		175198.7261100			175198						Skin; Skull		N. Hollister					Male	223	Altayskiy	Type					10 Aug 1912						1912	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela erminea lymani							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		erminea	lymani	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	123341.7246179									123341.7246179	South America			Venezuela				14									226																						South America, Venezuela, Merida									1								Adult		Sierra de Merida, near Merida												1630	8		123341.7246179			123341						Skin; Skull		S. Briceno Gabaldon					Male	226	Merida	Type					14 Aug 1903						1903	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata affinis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	affinis	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	180802.7262795									180802.7262795	North America			United States		Autauga County		22									357																						North America, United States, Alabama, Autauga County									1								Adult		Autaugaville													12		180802.7262795			180802						Skin; Skull		L. Golsan					Male	357	Alabama	Type					22 Dec 1912						1912	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata olivacea							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	olivacea	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	168007.7259073									168007.7259073	North America			United States		Jasper County		11									131																						North America, United States, Missouri, Jasper County									1										Avilla, 5 mi NE													5		168007.7259073			168007						Skin; Skull		H. Jackson					Male	131	Missouri						11 May 1905						1905	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata primulina							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	primulina	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	168006.7259072									168006.7259072	North America			United States		Jasper County		11									131																						North America, United States, Missouri, Jasper County									1								Subadult		Avilla, 5 mi NE													5		168006.7259072			168006						Skin; Skull		H. Jackson					Female	131	Missouri	Type					11 May 1905						1905	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata primulina							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	primulina	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	155160.7255462									155160.7255462	Asia			China				24									205																						Asia, China, Gansu									1								Immature		Chui-Ning-Chow [= Jingning ?], 150 mi E of Lanchow [= Lanzhou]												1676	7		155160.7255462			155160						Skin; Skull		A. Sowerby					Male	205	Gansu	Type					24 Jul 1909						1909	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela eversmanii							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		eversmanii									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	186451.7264355									186451.7264355	North America			United States		Custer County		12									194																						North America, United States, South Dakota, Custer County									1								Adult		Custer, 4 mi W at Wilcox's Ranch, Black Hills													7		186451.7264355			186451						Skin; Skull		V. Bailey					Male	194	South Dakota	Type					12 Jul 1888						1888	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mustela frenata alleni							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mustela		frenata	alleni	subspecies							
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	171876.7260089									171876.7260089	Africa			Ethiopia																																			Africa, Ethiopia, Adis Abeba									1								Old adult		Addis Ababa [= Adis Abeba], vicinity of [= Suksukki River, a small stream which connects Lake Zwai with Lake Hora Schalo, about midway betweeen the two lakes, between 7 and 8 degrees north latitude, and between 38 and 39 degrees longitude east, altitude								1524				1372			171876.7260089			171876						Skin; Skull		H. Philip					Female		Adis Abeba	Type					-- -- 1909						1909	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mellivora capensis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Mellivora		capensis									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	448889.7488007									448889.7488007				Madagascar				12	-21.38	47.87							224																						Indian Ocean, Madagascar, Fianarantsoa									1										Kianjavato, 0.5 Km N												300	8		448889.7488007			448889						Fluid		G. Creighton & L. Emmons					Male	224	Fianarantsoa			Degrees Minutes Seconds			12 Aug 1987	21 23 -- S		047 52 -- E		Indian Ocean	1987	PhysicalObject											USNM	Mammals			PreservedSpecimen												Miniopterus egeri							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Miniopterinae	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Miniopterus		egeri									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	448890.7488008									448890.7488008				Madagascar				12	-21.38	47.87							224																						Indian Ocean, Madagascar, Fianarantsoa									1										Kianjavato, 0.5 Km N												300	8		448890.7488008			448890						Fluid		G. Creighton & L. Emmons					Male	224	Fianarantsoa			Degrees Minutes Seconds			12 Aug 1987	21 23 -- S		047 52 -- E		Indian Ocean	1987	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mops leucostigma							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Molossidae, Molossinae	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Mops		leucostigma									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	448891.7488009									448891.7488009				Madagascar				12	-21.38	47.87							224																						Indian Ocean, Madagascar, Fianarantsoa									1										Kianjavato, 0.5 Km N												300	8		448891.7488009			448891						Fluid		G. Creighton & L. Emmons					Female	224	Fianarantsoa			Degrees Minutes Seconds			12 Aug 1987	21 23 -- S		047 52 -- E		Indian Ocean	1987	PhysicalObject											USNM	Mammals			PreservedSpecimen												Mops leucostigma							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Molossidae, Molossinae	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Mops		leucostigma									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	284321.7187956									284321.7187956	Australia			Australia				30									182																						Australia, Australia, Northern Territory									1										Groote Eylandt, Central Hill (Mount Ellie)													6		284321.7187956			284321						Skin; Skull; Anatomical		D. Johnson					Male	182	Northern Territory						30 Jun 1948						1948	PhysicalObject											USNM	Mammals			PreservedSpecimen												Zyzomys argurus							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Myomorpha, Muridae, Murinae	Animalia	Chordata	Mammalia	Rodentia	Muridae	Zyzomys		argurus									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	284322.7187957									284322.7187957	Australia			Australia				30									182																						Australia, Australia, Northern Territory									1										Groote Eylandt, Central Hill (Mount Ellie)													6		284322.7187957			284322						Skin; Skull; Anatomical		D. Johnson					Male	182	Northern Territory						30 Jun 1948						1948	PhysicalObject											USNM	Mammals			PreservedSpecimen												Zyzomys argurus							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Myomorpha, Muridae, Murinae	Animalia	Chordata	Mammalia	Rodentia	Muridae	Zyzomys		argurus									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	284330.7187964									284330.7187964	Australia			Australia				28									302																						Australia, Australia, Northern Territory									1										East Alligator River, Oenpelli													10		284330.7187964			284330						Skin; Skull; Anatomical		D. Johnson					Male	302	Northern Territory						28 Oct 1948						1948	PhysicalObject											USNM	Mammals			PreservedSpecimen												Zyzomys argurus							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Myomorpha, Muridae, Murinae	Animalia	Chordata	Mammalia	Rodentia	Muridae	Zyzomys		argurus									
USNM	NMNH Mammals		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_mammals	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_mammals	284333.7187967									284333.7187967	Australia			Australia				29									303																						Australia, Australia, Northern Territory									1										East Alligator River, Oenpelli													10		284333.7187967			284333						Skin; Skull; Anatomical		D. Johnson					Male	303	Northern Territory						29 Oct 1948						1948	PhysicalObject											USNM	Mammals			PreservedSpecimen												Zyzomys argurus							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Myomorpha, Muridae, Murinae	Animalia	Chordata	Mammalia	Rodentia	Muridae	Zyzomys		argurus									
