CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:6590									6590	North America			United States	US	Placer		25									207	native	1932-07-25																				North America;United States;California;Placer County;;;;									1										Placerville Rd., Auburn													7		urn:catalog:CCBER:Birds:6590		present							skeleton		Erickson, Mary					male	207	California								North America; United States; California; Placer County; Placerville Rd., Auburn				1932	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Chamaea fasciata							Animalia:Chordata:Aves:Passeriformes:Sylviidae:Chamaea	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Chamaea		fasciata		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:6601									6601	North America			United States	US	Alameda		4									217	native	1932-08-04																				North America;United States;California;Alameda County;;;;									1								immature		Berkeley, Hamilton Gulch													8		urn:catalog:CCBER:Birds:6601		present							skeleton		Erickson, Mary					male	217	California								North America; United States; California; Alameda County; Berkeley, Hamilton Gulch				1932	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Chamaea fasciata							Animalia:Chordata:Aves:Passeriformes:Sylviidae:Chamaea	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Chamaea		fasciata		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:7744									7744	North America			United States	US	Mono		8									220	native	1975-08-08																				North America;United States;California;Mono County;;;;									1										Mammoth Mountain													8		urn:catalog:CCBER:Birds:7744		present							skeleton		Rothstein, Stephen					unknown	220	California								North America; United States; California; Mono County; Mammoth Mountain				1975	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen			tail length in mm: 118; total length in mm: 255; wing chord in mm: -; wing spread in mm: -									Nucifraga columbiana							Animalia:Chordata:Aves:Passeriformes:Corvidae:Nucifraga	Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga		columbiana		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:7800									7800	North America			United States	US	Inyo		15									196	native	1978-07-15																				North America;United States;California;Inyo County;;;;									1								immature		Big Pine													7		urn:catalog:CCBER:Birds:7800		present							skeleton		Heindel, Tom					male	196	California								North America; United States; California; Inyo County; Big Pine				1978	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen			tail length in mm: 96; total length in mm: 199; wing chord in mm: 123; wing spread in mm: -									Agelaius phoeniceus							Animalia:Chordata:Aves:Passeriformes:Icteridae:Agelaius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8656									8656	North America			United States	US	Los Angeles		13									225	native	1979-08-13																				North America;United States;California;Los Angeles County;;;;									1								adult		Lancaster													8		urn:catalog:CCBER:Birds:8656		present							skeleton		Noera, Alice					female	225	California								North America; United States; California; Los Angeles County; Lancaster				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen			tail length in mm: -; total length in mm: -; wing chord in mm: 102; wing spread in mm: -									Pheucticus melanocephalus							Animalia:Chordata:Aves:Passeriformes:Cardinalidae:Pheucticus	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Pheucticus		melanocephalus		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8658									8658	North America			United States	US	San Luis Obispo		20									21	native	1980-01-20																				North America;United States;California;San Luis Obispo County;;;;									1								adult		Soda Lake													1		urn:catalog:CCBER:Birds:8658	Dead on road	present							skeleton		Schroeder, Donald					male	21	California								North America; United States; California; San Luis Obispo County; Soda Lake				1980	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen			tail length in mm: -; total length in mm: -; wing chord in mm: 99; wing spread in mm: -									Lanius ludovicianus							Animalia:Chordata:Aves:Passeriformes:Laniidae:Lanius	Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius		ludovicianus		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8980									8980	North America			United States	US	Santa Barbara		10									161	native	1979-06-10																				North America;United States;California;Santa Barbara County;;;;									1										Betan Court Ranch, 1 mi. SSW Santa Ynez													6		urn:catalog:CCBER:Birds:8980	Dead on road; Starling trap	present							skeleton		Sweet, Samuel					unknown	161	California								North America; United States; California; Santa Barbara County; Betan Court Ranch, 1 mi. SSW Santa Ynez				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Melospiza melodia							Animalia:Chordata:Aves:Passeriformes:Emberizidae:Melospiza	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melospiza		melodia		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8981									8981	North America			United States	US	Santa Barbara		10									161	native	1979-06-10																				North America;United States;California;Santa Barbara County;;;;									1										Betan Court Ranch, 1 mi. SSW Santa Ynez													6		urn:catalog:CCBER:Birds:8981	Dead on road; Starling trap	present							skeleton		Sweet, Samuel					unknown	161	California								North America; United States; California; Santa Barbara County; Betan Court Ranch, 1 mi. SSW Santa Ynez				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Melospiza melodia							Animalia:Chordata:Aves:Passeriformes:Emberizidae:Melospiza	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Melospiza		melodia		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8991									8991	North America			United States	US	Mono		27									178	native	1979-06-27																				North America;United States;California;Mono County;;;;									1										Hwy. 101, 1 mi. N Lee Vining													6		urn:catalog:CCBER:Birds:8991	Dead on road	present							skeleton		Orr, Bruce					male	178	California								North America; United States; California; Mono County; Hwy. 101, 1 mi. N Lee Vining				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Passerina amoena							Animalia:Chordata:Aves:Passeriformes:Cardinalidae:Passerina	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Passerina		amoena		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8992									8992	North America			United States	US	Los Angeles		17									198	native	1979-07-17																				North America;United States;California;Los Angeles County;;;;									1										Lancaster													7		urn:catalog:CCBER:Birds:8992	Killed by a cat	present							skeleton		Noera, Alice					unknown	198	California								North America; United States; California; Los Angeles County; Lancaster				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Mimus polyglottos							Animalia:Chordata:Aves:Passeriformes:Mimidae:Mimus	Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus		polyglottos		species				ICZN			
CCBER	CCBER Ornithology Collection		Mireia Beas-Moix	http://ipt.vertnet.org:8080/ipt/archive.do?r=ccber_birds	beas-moix@ccber.ucsb.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ccber_birds	http://creativecommons.org/publicdomain/zero/1.0	4ada1c77-3895-47d8-8dc9-9ce44e1df802	cae7b6c7-669a-4261-9a34-6e8cdc16a125		CC0	2013-12-24	ORNIS,VertNet	United States	Cheadle Center for Biodiversity and Ecological Restoration	California	Tue Dec 24 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ccber_birds	urn:catalog:CCBER:Birds:8994									8994	North America			United States	US	Santa Barbara		10									314	native	1979-11-10																				North America;United States;California;Santa Barbara County;;;;									1										Goleta, Ward Memorial Blvd.													11		urn:catalog:CCBER:Birds:8994	Dead on road	present							skeleton		Arnold, Brian					male	314	California								North America; United States; California; Santa Barbara County; Goleta, Ward Memorial Blvd.				1979	PhysicalObject	2013-12-24	en									CCBER	Birds			PreservedSpecimen												Sturnella neglecta							Animalia:Chordata:Aves:Passeriformes:Icteridae:Sturnella	Animalia	Chordata	Aves	Passeriformes	Icteridae	Sturnella		neglecta		species				ICZN			
