FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	ee637426-f012-4274-9fd4-2b5ce9af4854									82641	Asia			Formosa																																																																					ee637426-f012-4274-9fd4-2b5ce9af4854												750						T’ai-pei Hsien					-								PhysicalObject	2015-3-11T10:21:12.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Amphiesma stolatum							Animalia Chordata Reptilia Serpentes Colubridae	Animalia	Chordata	Reptilia	Serpentes	Colubridae	Amphiesma		stolatum						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	285cd146-2c3f-455e-9c4f-67a27e60c5d9									168999	Asia			Formosa																																																																					285cd146-2c3f-455e-9c4f-67a27e60c5d9												7090						T’ai-pei Hsien					-								PhysicalObject	2015-3-11T10:50:36.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Rana latouchii							Animalia Chordata Amphibia Anura Ranidae	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		latouchii						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	145cc425-0935-4bcb-b8d0-768a616ca05c									6447	North America			USA		Jay Co		15									01																																																						08		145cc425-0935-4bcb-b8d0-768a616ca05c											L. L. Walters						15	Indiana					-								PhysicalObject	2015-3-11T11:20:38.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Rana pipiens							Animalia Chordata Amphibia Anura Ranidae	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		pipiens						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	13fec044-f0a6-4420-9eb9-c2af709b636a									20889	North America			USA		Morton Co		25									25																																																						09		13fec044-f0a6-4420-9eb9-c2af709b636a											L. L. Walters						25	North Dakota					-							1931	PhysicalObject	2015-3-11T11:20:38.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Phrynosoma hernandesi							Animalia Chordata Reptilia Sauria Phrynosomatidae	Animalia	Chordata	Reptilia	Sauria	Phrynosomatidae	Phrynosoma		hernandesi						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	fd31685e-b68e-4d5c-8e26-69156d015b89									9739	South America			Chile				14									14																																																						11		fd31685e-b68e-4d5c-8e26-69156d015b89											K. P. Schmidt						14	Santiago					-							1926	PhysicalObject	2015-3-11T11:21:09.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Bufo arunco							Animalia Chordata Amphibia Anura Bufonidae	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		arunco						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	1f8fb745-69e7-43e0-94b2-36ae0aa79e1a									169344	Asia			Formosa																																																																					1f8fb745-69e7-43e0-94b2-36ae0aa79e1a												4931						T’ai-pei Hsien					-								PhysicalObject	2015-3-11T10:50:44.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Enhydris chinensis							Animalia Chordata Reptilia Serpentes Colubridae	Animalia	Chordata	Reptilia	Serpentes	Colubridae	Enhydris		chinensis						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	fb7a9531-058b-470e-9357-79ad2e4236f6									140172	Asia			Formosa																																																																					fb7a9531-058b-470e-9357-79ad2e4236f6												4967						T’ai-pei Hsien					-								PhysicalObject	2015-3-11T10:42:04.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Sinonatrix annularis							Animalia Chordata Reptilia Serpentes Colubridae	Animalia	Chordata	Reptilia	Serpentes	Colubridae	Sinonatrix		annularis						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	8c0b6cd2-b8fc-42ef-b9a9-08c8855ace18									71699	Asia			Indochina																																																																					8c0b6cd2-b8fc-42ef-b9a9-08c8855ace18																		Vietnam					-								PhysicalObject	2015-3-11T11:20:32.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Fimbrios klossi							Animalia Chordata Reptilia Serpentes Colubridae	Animalia	Chordata	Reptilia	Serpentes	Colubridae	Fimbrios		klossi						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	964e09f1-a109-4b26-97cb-4165a51ba5c8									162932	North America			USA		Starke Co - Jasper Co																																																																			964e09f1-a109-4b26-97cb-4165a51ba5c8												1299						Indiana					-								PhysicalObject	2015-3-11T11:21:43.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Nerodia sipedon							Animalia Chordata Reptilia Serpentes Colubridae	Animalia	Chordata	Reptilia	Serpentes	Colubridae	Nerodia		sipedon						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	780c67cd-efc0-493c-b28b-cb41df284ef9									162293	North America			USA		Will Co																																																																			780c67cd-efc0-493c-b28b-cb41df284ef9												1189						Illinois					-								PhysicalObject	2015-3-11T11:21:23.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Acris crepitans							Animalia Chordata Amphibia Anura Hylidae	Animalia	Chordata	Amphibia	Anura	Hylidae	Acris		crepitans						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	3f421f8b-2059-4dbd-9417-5ec81b768a46									96705	Asia			Formosa																																																																					3f421f8b-2059-4dbd-9417-5ec81b768a46																		T’ai-pei Hsien					-								PhysicalObject	2015-3-11T10:26:35.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Chirixalus eiffingeri							Animalia Chordata Amphibia Anura Rhacophoridae	Animalia	Chordata	Amphibia	Anura	Rhacophoridae	Chirixalus		eiffingeri						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	e3c2e7e1-f1e5-4caf-8627-825ef0b7ffeb									127558	Asia			Formosa																																																																					e3c2e7e1-f1e5-4caf-8627-825ef0b7ffeb												MU 1181, 1179, 1191											-								PhysicalObject	2015-3-11T10:38:06.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Rana narina							Animalia Chordata Amphibia Anura Ranidae	Animalia	Chordata	Amphibia	Anura	Ranidae	Rana		narina						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	f66bd8fd-c648-46d0-9a0a-a05c9ec29517									27403	North America			USA		Brewster Co																																																																			f66bd8fd-c648-46d0-9a0a-a05c9ec29517												380						Texas					-								PhysicalObject	2015-3-11T11:20:58.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Sceloporus undulatus consobrinus							Animalia Chordata Reptilia Sauria Phrynosomatidae	Animalia	Chordata	Reptilia	Sauria	Phrynosomatidae	Sceloporus		undulatus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	f856e8ef-6688-46fe-b2b4-140bc2838afd									27471	North America			USA		Brewster Co																																																																			f856e8ef-6688-46fe-b2b4-140bc2838afd												212						Texas					-								PhysicalObject	2015-3-11T11:20:59.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Cophosaurus texanus							Animalia Chordata Reptilia Sauria Phrynosomatidae	Animalia	Chordata	Reptilia	Sauria	Phrynosomatidae	Cophosaurus		texanus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	03c4ced0-254c-4424-aa7b-2216461314ca									155383	North America			USA		Alachua Co																																																																			03c4ced0-254c-4424-aa7b-2216461314ca												2559						Florida					-								PhysicalObject	2015-3-11T11:21:29.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Nerodia fasciata							Animalia Chordata Reptilia Serpentes Colubridae	Animalia	Chordata	Reptilia	Serpentes	Colubridae	Nerodia		fasciata						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	8afbee83-e081-43df-9009-43ed53c7e6c4									135817	Asia			Formosa																																																																					8afbee83-e081-43df-9009-43ed53c7e6c4												3371						T’ai-chung Hsien					-								PhysicalObject	2015-3-11T10:40:36.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Eumeces elegans							Animalia Chordata Reptilia Sauria Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Eumeces		elegans						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	2cf501ff-78b6-4f69-9366-8c71029ba3cd									135818	Asia			Formosa																																																																					2cf501ff-78b6-4f69-9366-8c71029ba3cd												3371						T’ai-chung Hsien					-								PhysicalObject	2015-3-11T10:40:36.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Eumeces elegans							Animalia Chordata Reptilia Sauria Scincidae	Animalia	Chordata	Reptilia	Sauria	Scincidae	Eumeces		elegans						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	6bcca407-5b5b-4133-9475-a9013aa9c13b									48636	North America			USA		Baylor Co																																																																			6bcca407-5b5b-4133-9475-a9013aa9c13b												27						Texas					-								PhysicalObject	2015-3-11T11:21:01.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Acris crepitans							Animalia Chordata Amphibia Anura Hylidae	Animalia	Chordata	Amphibia	Anura	Hylidae	Acris		crepitans						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	7981118f-3f7a-4ec5-9761-e3c615cd10e9									9712																																																																									7981118f-3f7a-4ec5-9761-e3c615cd10e9											K. P. Schmidt												-								PhysicalObject	2015-3-11T11:21:08.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Bufo marinus							Animalia Chordata Amphibia Anura Bufonidae	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		marinus						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	766ec11d-d1c5-42bf-80d4-e4661ace07e2									155867	North America			USA		Porter Co																																																																			766ec11d-d1c5-42bf-80d4-e4661ace07e2												342						Indiana					-								PhysicalObject	2015-3-11T11:21:34.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Bufo fowleri							Animalia Chordata Amphibia Anura Bufonidae	Animalia	Chordata	Amphibia	Anura	Bufonidae	Bufo		fowleri						ICZN			
FMNH	Field Museum of Natural History (Zoology) Amphibian and Reptile Collection		Sharon Grant	http://fmipt.fieldmuseum.org:8080/ipt/archive.do?r=fmnh_herps	sgrant@fieldmuseum.org	http://fmipt.fieldmuseum.org:8080/ipt/eml.do?r=fmnh_herps	Copyright © 2014 The Field Museum of Natural History Full details may be found at http://fieldmuseum.org/about/copyright-information	e48d6c49-34a3-4df6-8206-121c061f190d	7b8aff00-a9f8-11d8-944b-b8a03c50a862			no migrator	HerpNET,VertNet	United States	Field Museum of Natural History	Illinois	Tue May 27 00:00:00 UTC 2014	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_herps	7c488e8e-8217-4731-8043-61b168ec7980									71842	North America			Guatemala																																																																					7c488e8e-8217-4731-8043-61b168ec7980												20658						San Marcos	paratype				-								PhysicalObject	2015-3-11T11:21:01.000CMT	English			http://fieldmuseum.org/about/copyright-information			FMNH	Amphibians and Reptiles	herps-14-may-2015	FMNH	Amphibians and Reptiles		FMNH	PreservedSpecimen												Eleutherodactylus greggi							Animalia Chordata Amphibia Anura Leptodactylidae	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Eleutherodactylus		greggi						ICZN			
