USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	312373.10966256									312373.10966256	Asia			China													182																						Asia, China, Sichuan									1										Mount Konka												4877	6		312373.10966256	see 230		312373						Skin: Whole		J. Rock					Male	182	Sichuan						-- Jun 1928						1928	PhysicalObject											USNM	Birds			PreservedSpecimen												Luscinia pectoralis tschebaiewi							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Luscinia		pectoralis	tschebaiewi	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	312375.10966326									312375.10966326	Asia			China													182																						Asia, China, Sichuan									1										Mount Konka												4877	6		312375.10966326	see 230		312375						Skin: Whole		J. Rock					Male	182	Sichuan						-- Jun 1928						1928	PhysicalObject											USNM	Birds			PreservedSpecimen												Luscinia pectoralis tschebaiewi							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Luscinia		pectoralis	tschebaiewi	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	312372.10966405									312372.10966405	Asia			China													182																						Asia, China, Sichuan									1										Mount Konka												4877	6		312372.10966405	see 230		312372						Skin: Whole		J. Rock					Female	182	Sichuan						-- Jun 1928						1928	PhysicalObject											USNM	Birds			PreservedSpecimen												Luscinia pectoralis tschebaiewi							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Luscinia		pectoralis	tschebaiewi	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	312374.10966423									312374.10966423	Asia			China													182																						Asia, China, Sichuan									1										Mount Konka												4877	6		312374.10966423	see 230		312374						Skin: Whole		J. Rock					Female	182	Sichuan						-- Jun 1928						1928	PhysicalObject											USNM	Birds			PreservedSpecimen												Luscinia pectoralis tschebaiewi							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Luscinia		pectoralis	tschebaiewi	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	312376.10966437									312376.10966437	Asia			China													182																						Asia, China, Sichuan									1										Mount Konka												4877	6		312376.10966437	see 230		312376						Skin: Whole		J. Rock					Female	182	Sichuan						-- Jun 1928						1928	PhysicalObject											USNM	Birds			PreservedSpecimen												Luscinia pectoralis tschebaiewi							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Turdidae	Animalia	Chordata	Aves	Passeriformes	Turdidae	Luscinia		pectoralis	tschebaiewi	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	602391.10203924									602391.10203924	North America			United States		Pennington		5									64																						North America, United States, South Dakota, Pennington									1										Rapid City													3		602391.10203924	found in  hold up without catalog number		602391						Skin: Whole		Nadean & N. Whitney					Male	64	South Dakota												1966	PhysicalObject											USNM	Birds			PreservedSpecimen												Carduelis flammea flammea							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Fringillidae, Carduelinae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		flammea	flammea	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	141894.11414345									141894.11414345	North America			United States		Suffolk		26									86																						North America, United States, New York, Suffolk									1																							3		141894.11414345			141894						Skin: Whole		A. Helme					Male	86	New York												1888	PhysicalObject											USNM	Birds			PreservedSpecimen												Carduelis flammea flammea							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Fringillidae, Carduelinae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		flammea	flammea	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	164196.11414346									164196.11414346	North America			United States		Warren		24									83																						North America, United States, New York, Warren									1										Lake George													3		164196.11414346			164196						Skin: Whole		T. Palmer					Male	83	New York												1890	PhysicalObject											USNM	Birds			PreservedSpecimen												Carduelis flammea flammea							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Fringillidae, Carduelinae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		flammea	flammea	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	164198.11414347									164198.11414347	North America			United States		Warren		27									86																						North America, United States, New York, Warren									1										Lake George													3		164198.11414347			164198						Skin: Whole		T. Palmer					Male	86	New York												1890	PhysicalObject											USNM	Birds			PreservedSpecimen												Carduelis flammea flammea							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Fringillidae, Carduelinae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		flammea	flammea	subspecies							
USNM	NMNH Birds		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_birds	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Birds	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	ORNIS,VertNet	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_birds	164199.11414348									164199.11414348	North America			United States		Warren		27									86																						North America, United States, New York, Warren									1										Lake George													3		164199.11414348			164199						Skin: Whole		T. Palmer					Male	86	New York												1890	PhysicalObject											USNM	Birds			PreservedSpecimen												Carduelis flammea flammea							Animalia, Chordata, Vertebrata, Aves, Passeriformes, Fringillidae, Carduelinae	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis		flammea	flammea	subspecies							
