UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:211									211	North America			United States	US	Lincoln		16	37.3666	-115.1667							168	native	1940-06-16										not recorded (forced WGS84)							requires verification			| USA | Nevada | Lincoln |  |  |  |									1										Alamo													6		urn:catalog:UNR:Herpetology:211	no data	present									I. LaRivers						168	Nevada						16 June 1940	37.3666	USA | Nevada | Lincoln | Alamo	-115.1667			1940	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=211				UNR	Herpetology			PreservedSpecimen												Phrynosoma platyrhinos							Squamata | Phrynosomatidae	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Phrynosoma		platyrhinos		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:212									212	North America			United States	US	Lincoln		16	37.3666	-115.1667							168	native	1940-06-16										not recorded (forced WGS84)							requires verification			| USA | Nevada | Lincoln |  |  |  |									1										Alamo													6		urn:catalog:UNR:Herpetology:212	no data	present									I. LaRivers						168	Nevada						16 June 1940	37.3666	USA | Nevada | Lincoln | Alamo	-115.1667			1940	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=212				UNR	Herpetology			PreservedSpecimen												Phrynosoma platyrhinos							Squamata | Phrynosomatidae	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Phrynosoma		platyrhinos		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:213									213	North America			United States	US	Lincoln		4	37	-115.6							185	native	1937-07-04										not recorded (forced WGS84)							requires verification			| USA | Nevada | Lincoln |  |  |  |									1										Quartz Spring													7		urn:catalog:UNR:Herpetology:213	no data	present									I. LaRivers						185	Nevada						4 July 1937	37.0000	USA | Nevada | Lincoln | Quartz Spring	-115.6000			1937	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=213				UNR	Herpetology			PreservedSpecimen												Coleonyx variegatus							Squamata | Eublepharidae	Animalia	Chordata	Reptilia	Squamata	Eublepharidae	Coleonyx		variegatus		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:214									214	North America			United States	US	Lander		21	39.6166	-117.516							294	native	1941-10-21										not recorded (forced WGS84)							requires verification			| USA | Nevada | Lander |  |  |  |									1										Newpass													10		urn:catalog:UNR:Herpetology:214	no data	present									I. LaRivers						294	Nevada						21 October 1941	39.6166	USA | Nevada | Lander | Newpass	-117.5160			1941	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=214				UNR	Herpetology			PreservedSpecimen												Crotaphytus bicinctores							Squamata | Crotaphytidae	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		bicinctores		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:215									215	North America			United States	US	Lander		19	40.05	-117.1833							231	native	1938-08-19										not recorded (forced WGS84)							requires verification			| USA | Nevada | Lander |  |  |  |									1										Bridges													8		urn:catalog:UNR:Herpetology:215	no data	present									I. LaRivers						231	Nevada						19 August 1938	40.0500	USA | Nevada | Lander | Bridges	-117.1833			1938	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=215				UNR	Herpetology			PreservedSpecimen												Sceloporus occidentalis biseriatus							Squamata | Phrynosomatidae	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus		occidentalis	biseriatus	subspecies				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:216									216	North America			United States	US	Washoe		4	41.6667	-119.583							277	native	1941-10-04										not recorded (forced WGS84)							requires verification			| USA | Nevada | Washoe |  |  |  |									1										Massacre Lake													10		urn:catalog:UNR:Herpetology:216	no data	present									I. LaRivers						277	Nevada						4 October 1941	41.6667	USA | Nevada | Washoe | Massacre Lake	-119.5830			1941	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=216				UNR	Herpetology			PreservedSpecimen												Gambelia wislizenii							Squamata | Crotaphytidae	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Gambelia		wislizenii		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:217									217	North America			United States	US	Nye		16	38.066	-117.2166							228	native	1939-08-16										not recorded (forced WGS84)							requires verification			| USA | Nevada | Nye |  |  |  |									1										Tonopah													8		urn:catalog:UNR:Herpetology:217	no data	present									I. LaRivers						228	Nevada						16 August 1939	38.0660	USA | Nevada | Nye | Tonopah	-117.2166			1939	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=217				UNR	Herpetology			PreservedSpecimen												Sceloporus magister							Squamata | Phrynosomatidae	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus		magister		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:218									218	North America			United States	US	Elko		8	41.333	-116.2166							220	native	1939-08-08										not recorded (forced WGS84)							requires verification			| USA | Nevada | Elko |  |  |  |									1										Tuscarora													8		urn:catalog:UNR:Herpetology:218	no data	present									I. LaRivers						220	Nevada						8 August 1939	41.3330	USA | Nevada | Elko | Tuscarora	-116.2166			1939	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=218				UNR	Herpetology			PreservedSpecimen												Sceloporus occidentalis biseriatus							Squamata | Phrynosomatidae	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus		occidentalis	biseriatus	subspecies				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:219									219	North America			United States	US	Lincoln		16	37.3666	-115.1667							168	native	1940-06-16										not recorded (forced WGS84)							requires verification			| USA | Nevada | Lincoln |  |  |  |									1										Alamo													6		urn:catalog:UNR:Herpetology:219	no data	present									I. LaRivers						168	Nevada						16 June 1940	37.3666	USA | Nevada | Lincoln | Alamo	-115.1667			1940	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=219				UNR	Herpetology			PreservedSpecimen												Sceloporus magister							Squamata | Phrynosomatidae	Animalia	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus		magister		species				ICZN			
UNR	UNR Herpetology	University of Nevada, Reno (UNR)	Chris Feldman	http://ipt.vertnet.org:8080/ipt/archive.do?r=unr_herps	ophis@unr.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=unr_herps	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	c62f7574-d65a-4018-87a2-b96d6df5231b	470365d0-812d-11de-86fe-b8a03c50a862		CC0	2015-03-19	HerpNET,VertNet	United States	University of Nevada, Reno	Nevada	Fri Dec 19 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=unr_herps	urn:catalog:UNR:Herpetology:220									220	North America			United States	US	Washoe		16	39.566	-119.783							167	native	1935-06-16										not recorded (forced WGS84)							requires verification			| USA | Nevada | Washoe |  |  |  |									1										3 mi NNE Reno													6		urn:catalog:UNR:Herpetology:220	no data	present									I. LaRivers						167	Nevada						16 June 1935	39.5660	USA | Nevada | Washoe | 3 mi NNE Reno	-119.7830			1935	PhysicalObject	2015-03-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/unr/herpetology?id=220				UNR	Herpetology			PreservedSpecimen												Crotaphytus bicinctores							Squamata | Crotaphytidae	Animalia	Chordata	Reptilia	Squamata	Crotaphytidae	Crotaphytus		bicinctores		species				ICZN			
