ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:11									11				Tanzania					-4.183333	39.616669													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Afrixalus_sylvaticus_R073862/Afrixalus_sylvaticus_R073862.html																																			Kwale Forest															urn:catalog:ZMUC:TanzVert:11											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Afrixalus sylvaticus  Schiøtz, 1975								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Afrixalus		sylvaticus				Schiøtz, 1975					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:12									12				Tanzania					-8.366667	35.966667													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_kihangensis_R77861/Hyperolius_kihangensis_R77861.html																																			Udzungwa Scarp Forest, Udzungwa Mts.															urn:catalog:ZMUC:TanzVert:12											Schiøtz & Westergaard					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius kihangensis  A. Schiøtz & Westergaard, 1999								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		kihangensis				A. Schiøtz & Westergaard, 1999					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:13									13				Tanzania					-9.333333	34.766666													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_minutissimus_R077213/Hyperolius_minutissimus_R077213.html																																			Njombe															urn:catalog:ZMUC:TanzVert:13											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius minutissimus  Schiøtz, 1975								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		minutissimus				Schiøtz, 1975					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:14									14				Tanzania					-8.283333	35.900002													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_pseudargus_R77858/Hyperolius_pseudargus_R77858.html																																			Masisiwe village, Udzungwa Mts.															urn:catalog:ZMUC:TanzVert:14											Schiøtz & Westergaard					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius pseudargus  Schiøtz & Westergaard, 1999								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		pseudargus				Schiøtz & Westergaard, 1999					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:15									15				Tanzania					-4.800000	38.500000													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_tannerorum_R77372/Hyperolius_tannerorum_R77372.html																																			Mazumbai, West Usambara Mts.															urn:catalog:ZMUC:TanzVert:15											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius tannerorum  Schiøtz, 1982								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		tannerorum				Schiøtz, 1982					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:16									16				Tanzania					-2.516667	32.900002													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_viridiflavus_mwanzae_R078836/Hyperolius_viridiflavus_mwanzae_R078836.html																																			Mwanza															urn:catalog:ZMUC:TanzVert:16											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius viridiflavus mwanzae Schiøtz, 1975								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		viridiflavus	mwanzae			Schiøtz, 1975					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:17									17				Tanzania					-3.166667	35.583332													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_viridiflavus_ngorongorensis_R079324/Hyperolius_viridiflavus_ngorongorensis_R079324.html																																			Ngorongoro Crater Rim, Ngorongoro															urn:catalog:ZMUC:TanzVert:17											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius viridiflavus ngorongorensis Schiøtz, 1975								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		viridiflavus	ngorongorensis			Schiøtz, 1975					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:18									18				Tanzania					-8.500000	36.333332													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_viridiflavus_reesi_R077205/Hyperolius_viridiflavus_reesi_R077205.html																																			Magombero Forest															urn:catalog:ZMUC:TanzVert:18											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius viridiflavus reesi Schiøtz, 1982								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		viridiflavus	reesi			Schiøtz, 1982					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:19									19				Tanzania					-9.233333	33.133331													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Amphibia/Anura_type/Hyperolius_viridis_R079491/Hyperolius_viridis_R079491.html																																			Mbeya															urn:catalog:ZMUC:TanzVert:19											Schiøtz					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Hyperolius viridis  Schiøtz, 1975								Animalia	Chordata	Amphibia	Anura	Hyperoliidae	Hyperolius		viridis				Schiøtz, 1975					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:20									20				Tanzania					-7.833333	36.833332													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Reptile/Reptile_type/Leptosiaphos_rhomboidalis_R47836/Leptosiaphos_rhomboidalis_R47836.html																																			Mwanihana Forest, Kalombero Distr.															urn:catalog:ZMUC:TanzVert:20											N. Scharff					-			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Leptosiaphos rhomboidalis  Broadley, 1989								Animalia	Chordata	Sauropsida	Squamata	Scicidae	Leptosiaphos		rhomboidalis				Broadley, 1989					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:21									21				Tanzania					-8.150000	36.083332													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Reptile/Reptile_type/Rhinotyphlops_nigrocandidus_R52223/Rhinotyphlops_nigrocandidus_R52223.html																																			Kilanzi-Kitungulu Forest, Udzungwa Mts.															urn:catalog:ZMUC:TanzVert:21											Gravlund & Andersen					M			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Rhinotyphlops nigrocandidus  Broadley & Wallach, 2000								Animalia	Chordata	Sauropsida	Squamata	Typhlopidae	Rhinotyphlops		nigrocandidus				Broadley & Wallach, 2000					
ZMUC	Tanzanian Vertebrate Collection		Isabel Calabuig	http://danbif.au.dk/ipt/archive.do?r=ds30	ICalabuig@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=ds30	GBIF Data Sharing Agreement is applied.  GBIF Data Use Agreement is applied.	86523cda-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,HerpNET,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Mon Apr 28 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=ds30	http://danbif.au.dk/ipt/resource.do?r=ds30	urn:catalog:ZMUC:TanzVert:22									22				Tanzania					-7.783333	36.900002													Further information and photos on: http://www.zmuc.dk/VerWeb/Tanzanian_Vertebrates/Reptile/Reptile_type/Cnemaspis_uzungwae_R34610/Cnemaspis_uzungwae_R34610.html																																			Sanje, Uzungwa Mts.															urn:catalog:ZMUC:TanzVert:22											M.Stoltze & N.Scharff					F			Holotype													2007-10-29 19:35:34.0									30	ZMUC	TanzVert			PreservedSpecimen												Cnemaspis uzungwae  Perret, 1986								Animalia	Chordata	Sauropsida	Sauria	Gekkonidae	Cnemaspis		uzungwae				Perret, 1986					
