NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	FF38E6D0-5CA6-48CC-ACF7-A2253DE6D762									11				United States	US	Wake		10																																																		Lake Johnson													2		FF38E6D0-5CA6-48CC-ACF7-A2253DE6D762	Field No. AN3426								Complete Entire, or complete, skin							male		North Carolina												1934	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 11 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=11	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps grisegena								Animalia	Chordata	Aves			Podiceps		grisegena		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	869BD2C4-01E0-416C-8025-29EBA238E37D									12				United States	US	Carteret		3																																																		Beaufort													7		869BD2C4-01E0-416C-8025-29EBA238E37D	Emaciated, picked up dead and floating.  Field no. 486 CSB								Complete Entire, or complete, skin							female		North Carolina												1912	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 12 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=12	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Gavia stellata								Animalia	Chordata	Aves			Gavia		stellata		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	8702A645-7580-4245-A563-877362B8DD16									13																																																																									8702A645-7580-4245-A563-877362B8DD16	Field No. AN 1376								Complete Entire, or complete, skin																						Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 13 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=13	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps grisegena								Animalia	Chordata	Aves			Podiceps		grisegena		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	CCA8E0B6-7CBC-4681-8802-24A14D55C838									14																																																																									CCA8E0B6-7CBC-4681-8802-24A14D55C838	Field No. D16#1								Complete Entire, or complete, skin																						Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 14 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=14	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps auritus								Animalia	Chordata	Aves			Podiceps		auritus		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	495AF53E-CF23-4D10-9C3B-92238540D50B									15				United States	US	Brunswick		26																																																		Southport													12		495AF53E-CF23-4D10-9C3B-92238540D50B	Field No.6901 HH&CSB Collection of H.H&C.S.Brimley								Complete Entire, or complete, skin							female		North Carolina												1901	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 15 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=15	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps auritus								Animalia	Chordata	Aves			Podiceps		auritus		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	B8C9B07F-7CB4-44BA-AF08-E2E51882EE1B									16				United States	US			12																																																		Delavan Lake													11		B8C9B07F-7CB4-44BA-AF08-E2E51882EE1B	Field No. 177 NH								Complete Entire, or complete, skin							male		Wisconsin												1895	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 16 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=16	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps auritus								Animalia	Chordata	Aves			Podiceps		auritus		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	91D79FEF-C323-4CB5-8D2F-0FC629F3E058									17				United States	US	Brunswick		26																																																		Southport													12		91D79FEF-C323-4CB5-8D2F-0FC629F3E058	Field No. 6902 HH & CSB								Complete Entire, or complete, skin							female		North Carolina												1901	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 17 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=17	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps auritus								Animalia	Chordata	Aves			Podiceps		auritus		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	ABEBAEF5-4B55-4CDC-B186-3CD98B60A0FB									18				United States	US	New Hanover																																																				Wilmington													12		ABEBAEF5-4B55-4CDC-B186-3CD98B60A0FB	Field No. AN 41-4-24								Complete Entire, or complete, skin							male		North Carolina												1940	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 18 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=18	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podiceps auritus								Animalia	Chordata	Aves			Podiceps		auritus		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	E522AF9E-15D6-49A0-9C35-0337C1F99A66									19				United States	US	Dare		18																																																		Orange Co; 3 mi SW Carrboro, 2116 Ridgewood Drive													1		E522AF9E-15D6-49A0-9C35-0337C1F99A66																		North Carolina												2000	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 19 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=19	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Catharus guttatus								Animalia	Chordata	Aves			Catharus		guttatus		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	4DF90412-65F9-40C2-9368-32F474835AD5									20				United States	US	Wake		7																																																		Raleigh													8		4DF90412-65F9-40C2-9368-32F474835AD5	Collection of C.S.Brimley 348 Field No. 348CSB								Complete Entire, or complete, skin							female		North Carolina												1908	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 20 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=20	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podilymbus podiceps								Animalia	Chordata	Aves			Podilymbus		podiceps		specificEpithet							
NCSM	NCSM Birds Collection	North Carolina Museum of Natural Sciences Birds Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_birds	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_birds	http://creativecommons.org/publicdomain/zero/1.0	474cd7e1-7620-454f-828c-24907a15d6a7	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_birds	C4847C44-183A-490A-8C1B-B1EA3A13C5AD									21				United States	US	Cumberland		5																																																		Hope Hills													9		C4847C44-183A-490A-8C1B-B1EA3A13C5AD	No. 48/9/3															female		North Carolina												1948	Physical Object	2014-08-11	EN		North Carolina Museum of Natural Sciences		NCSM 21 - North Carolina Museum of Natural Sciences Birds Collection	http://collections.naturalsciences.org/specimenBirds.aspx?ID=21	http://grbio.org/cool/aasf-rm4s		NCSM-BirdsDWC	NCSM	NCSM-Birds	NCSM Birds Collection	NCSM	PreservedSpecimen												Podilymbus podiceps								Animalia	Chordata	Aves			Podilymbus		podiceps		specificEpithet							
