NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	85E92583-9A1E-44F2-8DD4-7C375C004FEC									11	North America			United States	US	Yancey		29																MAMM-11																																		Mt. Mitchell													8		85E92583-9A1E-44F2-8DD4-7C375C004FEC	Source: MRS Formerly Order Insectivora - Wilson and Reeder 2005															female		North Carolina												1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 11 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=11	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Sorex cinereus								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		cinereus		specificEpithet			Cinereus Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	11369FF9-B1B2-458E-9B7F-91D0607A54BF									12	North America		4023	United States	US	Yancey		28	35.7648	-82.2651	In Collections													MAMM-12					WGS84						DeLorme 10.0																							Burnsville, Mt. Mitchell State Park, Mt. Mitchell													8		11369FF9-B1B2-458E-9B7F-91D0607A54BF	Source: specimen tag, MRS, NCSM catalog. Previously cataloged as SS; skull not found (RBC, 12 Mar 2014). Formerly Order Insectivora - Wilson and Reeder 2005.						450 DAA									female		North Carolina					2032			Received from collector D.A. Adams. Lat/Long taken at summit of Mt. Mitchell.				1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 12 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=12	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Sorex fumeus								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		fumeus		specificEpithet			Smoky Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	AB66F5E8-771D-42C3-A125-DF3E81699AF2									13	North America		4023	United States	US	Yancey		28	35.7648	-82.2651	In Collections													MAMM-13					WGS84						DeLorme 10.0																							Burnsville, Mt. Mitchell State Park, Mt. Mitchell													8		AB66F5E8-771D-42C3-A125-DF3E81699AF2	Source: specimen tag, MRS, NCSM catalog. Cranium missing. Formerly Order Insectivora - Wilson and Reeder 2005.						458 DAA									male		North Carolina					2032			"Received from collector D.A. Adams. Original locality includes ""Busick"" and gives elevation 6500'. Lat/Long taken at summit of Mt. Mitchell."				1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 13 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=13	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Sorex fumeus								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		fumeus		specificEpithet			Smoky Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	B90D9335-EABE-4A25-AAF4-A1552D187DAF									14	North America		4023	United States	US	Yancey		28	35.7648	-82.2651	In Collections													MAMM-14					WGS84						DeLorme 10.0																							Burnsville, Mt. Mitchell State Park, Mt. Mitchell													8		B90D9335-EABE-4A25-AAF4-A1552D187DAF	Source: specimen tag, MRS, NCSM catalog. Skull broken. Formerly Order Insectivora - Wilson and Reeder 2005.															female		North Carolina					2032			"Received from collector D.A. Adams. Original locality includes ""Busick"" and gives elevation 6000'. Lat/Long taken at summit of Mt. Mitchell."				1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 14 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=14	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Sorex fumeus								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Sorex		fumeus		specificEpithet			Smoky Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	D548E487-0008-42AD-AC4E-FCCE21CE01EE									15	North America		1609	United States	US	Yancey		28	35.7647	-82.265	In Collections													MAMM-15					WGS84						DeLorme 6.0																							Mt. Mitchell													8		D548E487-0008-42AD-AC4E-FCCE21CE01EE	Source: specimen tag, MRSand NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						461 DAA									male		North Carolina					2028			Received from D.A. Adams.				1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 15 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=15	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina brevicauda churchi								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda	churchi	infraspecificEpithet			Northern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	22CB8058-D8D9-4BB6-87D6-30E15E47FC38									16	North America		1609	United States	US	Yancey		28	35.7647	-82.265	In Collections													MAMM-16					WGS84						DeLorme 6.0																							Mt. Mitchell													8		22CB8058-D8D9-4BB6-87D6-30E15E47FC38	Source: specimen tag, MRSand NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						466 DAA									female		North Carolina					2028			Received from D.A. Adams.				1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 16 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=16	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina brevicauda churchi								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda	churchi	infraspecificEpithet			Northern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	FE41D88F-FAA4-439E-87FC-F9EE28A55C99									17	North America		402	United States	US	Yancey		30	35.7214	-82.2436	In Collections													MAMM-17					WGS84						DeLorme 6.0																							Busick, 4 mi. SW.													8		FE41D88F-FAA4-439E-87FC-F9EE28A55C99	Source: specimen tag, MRSand NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						479 DAA									female		North Carolina					1124			Received from D.A. Adams				1962	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 17 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=17	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina brevicauda churchi								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		brevicauda	churchi	infraspecificEpithet			Northern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	670CA366-67BD-4E7C-A555-850BE5CEB982									18	North America		12070	United States	US	Wake		15	35.78	-78.6389	In Collections													MAMM-18					WGS84						DeLorme 6.0																							Raleigh													1		670CA366-67BD-4E7C-A555-850BE5CEB982	Source: specimen tag, MRS, NCSM catalog.  Braincase missing. Formerly Order Insectivora - Wilson and Reeder 2005						1238 HH&CSB									male		North Carolina					109			Received from collectors.				1892	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 18 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=18	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	16C251D8-D3B5-4EF7-8773-E34E10D25490									19	North America		12070	United States	US	Wake		8	35.78	-78.6389	In Collections													MAMM-19					WGS84						DeLorme 6.0																							Raleigh													2		16C251D8-D3B5-4EF7-8773-E34E10D25490	Source: specimen tag, MRS, NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						1377 HH&CSB									female		North Carolina					109			Received from collectors.				1892	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 19 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=19	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	C47D8AF2-69C6-41EB-B1BD-AF1EA5EDA699									20	North America		12070	United States	US	Wake		22	35.78	-78.6389	In Collections													MAMM-20					WGS84						DeLorme 6.0																							Raleigh													2		C47D8AF2-69C6-41EB-B1BD-AF1EA5EDA699	Source: specimen tag, MRS, NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						1428 HH&CSB									female		North Carolina					109			Received from collectors.				1892	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 20 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=20	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	39F45BDD-089D-4643-81CB-EC59F828126D									21	North America		12070	United States	US	Wake		7	35.78	-78.6389	In Collections													MAMM-21					WGS84						DeLorme 6.0																							Raleigh													12		39F45BDD-089D-4643-81CB-EC59F828126D	Source: specimen tag, MRS, NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						1810 HH&CSB									female		North Carolina					109			Received from collectors.				1892	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 21 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=21	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	B8A8A684-E574-4F6C-BE9F-D86D6913EAC6									22	North America		12070	United States	US	Wake		8	35.78	-78.6389	In Collections													MAMM-22					WGS84						DeLorme 6.0																							Raleigh													5		B8A8A684-E574-4F6C-BE9F-D86D6913EAC6	Source: specimen tag, MRS, NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005																	North Carolina					109			Received from C.S. Brimley.				1935	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 22 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=22	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	A27191C5-FE99-46C2-9DA3-5A25BA17334D									23	North America		1609	United States	US	Wake		27	35.8522	-78.6381	In Collections													MAMM-23					WGS84						DeLorme 6.0																							Raleigh, 5 mi E													10		A27191C5-FE99-46C2-9DA3-5A25BA17334D	Source: specimen tag, MRS, NCSM catalog.  Braincase missing.  Original measurements reported in inches. Formerly Order Insectivora - Wilson and Reeder 2005																	North Carolina					125			Received fom collector.				1949	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 23 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=23	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	404644FC-622D-45DB-ACF7-843AFF82336C									24	North America		12070	United States	US	Wake		29	35.78	-78.6389	In Collections													MAMM-24					WGS84						DeLorme 6.0																							Raleigh													3		404644FC-622D-45DB-ACF7-843AFF82336C	Source: specimen tag, MRS, NCSM catalog.  Original measurements reported in inches. Formerly Order Insectivora - Wilson and Reeder 2005															male		North Carolina					109			Received from collector.				1943	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 24 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=24	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	5FD2FC90-42F6-4ABE-A03E-E948CC4F0190									25	North America		12070	United States	US	Wake		5	35.78	-78.6389	In Collections													MAMM-25					WGS84						DeLorme 6.0																							Raleigh													4		5FD2FC90-42F6-4ABE-A03E-E948CC4F0190	Source: specimen tag, MRS, NCSM catalog.  Original measurements reported in inches. Formerly Order Insectivora - Wilson and Reeder 2005															male		North Carolina					109			Received from collector.				1943	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 25 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=25	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	6F48C1C8-0029-4EA5-9438-BC15CE0EA444									26	North America		12070	United States	US	Wake		11	35.78	-78.6389	In Collections													MAMM-26					WGS84						DeLorme 6.0																							Raleigh													5		6F48C1C8-0029-4EA5-9438-BC15CE0EA444	Source: specimen tag, MRS, NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						1									female		North Carolina					109			Received from collector.				1943	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 26 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=26	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
NCSM	NCSM Mammals Collection	North Carolina Museum of Natural Sciences Mammals Collection	Ben Norton	http://ipt.vertnet.org:8080/ipt/archive.do?r=ncsm_mammals	ben.norton@naturalsciences.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=ncsm_mammals	http://creativecommons.org/publicdomain/zero/1.0	ea9f5b0b-ad97-45ea-935a-ba2784c80cbb	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		CC0	no migrator	MaNIS,VertNet	United States	North Carolina Museum of Natural Sciences	North Carolina	Fri Aug 22 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=ncsm_mammals	EA1C375C-A53A-47B6-A426-6C267D6CBB14									27	North America		12070	United States	US	Wake		11	35.78	-78.6389	In Collections													MAMM-27					WGS84						DeLorme 6.0																							Raleigh													5		EA1C375C-A53A-47B6-A426-6C267D6CBB14	Source: specimen tag, MRS, NCSM catalog. Formerly Order Insectivora - Wilson and Reeder 2005						2									female		North Carolina					109			Received from collector.				1943	Physical Object	2015-01-08	EN		North Carolina Museum of Natural Sciences		NCSM 27 - North Carolina Museum of Natural Sciences Mammals Collection	http://collections.naturalsciences.org/specimenMammals.aspx?ID=27	NCSM		NCSM-MammalsDWC	NCSM	NCSM-Mammals	NCSM Mammals Collection	NCSM	PreservedSpecimen												Blarina carolinensis								Animalia	Chordata	Mammalia	Soricomorpha	Soricidae	Blarina		carolinensis		specificEpithet			Southern Short-tailed Shrew				
