SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	c126acb5-8553-4485-9d68-f83ea1737136									R10000	Australasia	0.001		Australia	AU			1	-19.65	134.183							152	native	1906-06-01	urn:emu.samuseum.sa.gov.au:Event:63418									not recorded (forced WGS84)							requires verification			| AUSTRALIA | NT |  |  |  |  |								J FIELD																								6		c126acb5-8553-4485-9d68-f83ea1737136	Remarks: EX R6132	present									J FIELD						152	Northern Territory								Australia | NT				1906	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10000				SAMA	Herpetology			PreservedSpecimen												Ctenotus leonhardii							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		leonhardii		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	fc5e99e8-b52a-470d-919f-03d093d54ade									R10001	Australasia	0.001		Australia	AU			1	-19.65	134.183							152	native	1906-06-01	urn:emu.samuseum.sa.gov.au:Event:63418									not recorded (forced WGS84)							requires verification			| AUSTRALIA | NT |  |  |  |  |								J FIELD																								6		fc5e99e8-b52a-470d-919f-03d093d54ade	Remarks: EX R6132	present									J FIELD						152	Northern Territory								Australia | NT				1906	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10001				SAMA	Herpetology			PreservedSpecimen												Ctenotus leonhardii							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		leonhardii		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	e3493ac2-f05a-4f9c-a44a-0e171b48803a									R10002	Australasia	0.001		Australia	AU			1	-19.65	134.183							152	native	1906-06-01	urn:emu.samuseum.sa.gov.au:Event:63418									not recorded (forced WGS84)							requires verification			| AUSTRALIA | NT |  |  |  |  |								J FIELD																								6		e3493ac2-f05a-4f9c-a44a-0e171b48803a	Remarks: EX R6132	present									J FIELD						152	Northern Territory								Australia | NT				1906	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10002				SAMA	Herpetology			PreservedSpecimen												Ctenotus leonhardii							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		leonhardii		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	3c6d1cd4-d688-4824-a170-d2daccbb5490									R10003	Australasia	0.001		Australia	AU			1	-19.65	134.183							152	native	1906-06-01	urn:emu.samuseum.sa.gov.au:Event:63418									not recorded (forced WGS84)							requires verification			| AUSTRALIA | NT |  |  |  |  |								J FIELD																								6		3c6d1cd4-d688-4824-a170-d2daccbb5490	Remarks: EX R6132	present									J FIELD						152	Northern Territory								Australia | NT				1906	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10003				SAMA	Herpetology			PreservedSpecimen												Ctenotus leonhardii							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		leonhardii		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	75b12fd7-c025-4e49-9f6b-41915d4cd2d2									R10004	Australasia	0.001		Australia	AU			1	-19.65	134.183							152	native	1906-06-01	urn:emu.samuseum.sa.gov.au:Event:63418									not recorded (forced WGS84)							requires verification			| AUSTRALIA | NT |  |  |  |  |								J FIELD																								6		75b12fd7-c025-4e49-9f6b-41915d4cd2d2	Remarks: EX R6132	present									J FIELD						152	Northern Territory								Australia | NT				1906	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10004				SAMA	Herpetology			PreservedSpecimen												Ctenotus leonhardii							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		leonhardii		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	f7dcbd72-7483-4864-a0f2-4d1bd8fb9760									R10005	Australasia	0.001		Australia	AU				-33.716	136.95								native		urn:emu.samuseum.sa.gov.au:Event:66668									not recorded (forced WGS84)							requires verification			| Australia | SA |  |  |  |  |								PROF. TATE																										f7dcbd72-7483-4864-a0f2-4d1bd8fb9760	Valid Record: Yes	present									PROF. TATE							South Australia								Australia | SA					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10005				SAMA	Herpetology			PreservedSpecimen												Ctenotus robustus							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		robustus		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	a2e8539f-77a5-40ce-8de9-f2700538ec1c									R10006	Australasia	0.001		Australia	AU				-34.966	138.65833								native		urn:emu.samuseum.sa.gov.au:Event:69590									not recorded (forced WGS84)							requires verification			| Australia | SA |  |  |  |  |								R V SOUTHCOTT																										a2e8539f-77a5-40ce-8de9-f2700538ec1c	Remarks: EX R1836	present									R V SOUTHCOTT							South Australia								Australia | SA					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10006				SAMA	Herpetology			PreservedSpecimen												Ctenotus robustus							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		robustus		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	69107b05-af49-4c5c-b2ba-7ab706a69b14									R10007	Australasia	0.001		Australia	AU		1997	5	-28.5	137.5							309	native	1955-11-05	urn:emu.samuseum.sa.gov.au:Event:67377									not recorded (forced WGS84)							requires verification			| Australia | SA |  |  |  |  |								Hutchinson, M																								11		69107b05-af49-4c5c-b2ba-7ab706a69b14	Remarks: EX R3769	present									F J MITCHELL						309	South Australia								Australia | SA				1955	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10007				SAMA	Herpetology			PreservedSpecimen												Ctenotus taeniatus							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus		taeniatus		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	81916f02-ebff-4ae4-b704-56daf79b125c									R10008	Australasia	0.001		Australia	AU			5	-28.5	137.5							309	native	1955-11-05	urn:emu.samuseum.sa.gov.au:Event:67377									not recorded (forced WGS84)							requires verification			| Australia | SA |  |  |  |  |				sp.				F J MITCHELL																								11		81916f02-ebff-4ae4-b704-56daf79b125c	Remarks: EX R3769	present									F J MITCHELL						309	South Australia								Australia | SA				1955	PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10008				SAMA	Herpetology			PreservedSpecimen												Ctenotus							|  |  |  | Scincidae | Ctenotus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Ctenotus				genus				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	e77f8b6d-bba1-4921-9e4d-9a3c481457f3									R10009	Australasia	0.00001		Australia	AU				-35.52916	138.68027								native		urn:emu.samuseum.sa.gov.au:Event:4121									not recorded (forced WGS84)							requires verification			|  | SA |  |  |  |  |								Hutchinson, M											Goolwa															e77f8b6d-bba1-4921-9e4d-9a3c481457f3	Remarks: EX R1697, ORIG REG 1932	present									M TUGWELL							South Australia								SA | Goolwa					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r10009				SAMA	Herpetology			PreservedSpecimen												Bassiana duperreyi							|  |  |  | Scincidae | Bassiana	Animalia	Chordata	Reptilia	Squamata	Scincidae	Bassiana		duperreyi		species				ICZN			
SAMA	South Australian Museum Australia provider for OZCAM		OZCAM Webmaster	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=sama_all	OZCAM.CHAFC@gmail.com	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=sama_all	http://creativecommons.org/licenses/by/3.0/au/	fa375330-6c8a-11de-8226-b8a03c50a862	4d0539cd-a2e0-4a2c-8b7d-ec6718eef764		CC BY	2015-01-05	MaNIS,ORNIS,HerpNET,VertNet,Paleo,OZCAM	Australia	South Australian Museum	South Australia	Tue Jan 06 00:00:00 UTC 2015	http://collections.ala.org.au/public/show/dr346	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=sama_all	87c859b4-eae6-4787-bf0e-4450e1488cc9									R1001	Australasia			Australia	AU		2008-1											native		urn:emu.samuseum.sa.gov.au:Event:76896																			| Australia | SA |  |  |  |  |								Horner, Dr Paul - NTM																										87c859b4-eae6-4787-bf0e-4450e1488cc9	Remarks: 1 TRANS TO R14756	present									H HALE							South Australia								Australia | SA					PhysicalObject	2015-01-06	en					http://portal.vertnet.org/o/sama/herpetology?id=r1001				SAMA	Herpetology			PreservedSpecimen												Cryptoblepharus australis							|  |  |  | Scincidae | Cryptoblepharus	Animalia	Chordata	Reptilia	Squamata	Scincidae	Cryptoblepharus		australis		species				ICZN			
