MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0015									L000/0015	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0015									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0016									L000/0016	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0016									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0017									L000/0017	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0017									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0018									L000/0018	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0018									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0019									L000/0019	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0019									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0020									L000/0020	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0020									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0021									L000/0021	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0021									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0022									L000/0022	Europe			Sweden																																																																			5		MZLU:Evertebrata:L000/0022									Alcohol									Skåne												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0023									L000/0023	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0023									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0024									L000/0024	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0024									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0025									L000/0025	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0025									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0026									L000/0026	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0026									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0027									L000/0027	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0027									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0028									L000/0028	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0028									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0029									L000/0029	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0029									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0030									L000/0030	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0030									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0031									L000/0031	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0031									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0032									L000/0032	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0032									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
MZLU	Lund Museum of Zoology (MZLU)		Anders Telenius	http://www.gbif.se/ipt/archive.do?r=mzlu	anders.telenius@nrm.se	http://www.gbif.se/ipt/eml.do?r=mzlu		427a6290-0c65-11dd-84d2-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet	Sweden	GBIF-Sweden		Thu May 07 00:00:00 UTC 2015	http://www.gbif.se/ipt/resource.do?r=mzlu	http://www.gbif.se/ipt/resource.do?r=mzlu	MZLU:Evertebrata:L000/0033									L000/0033	Europe			Sweden																																																																					MZLU:Evertebrata:L000/0033									Alcohol									Halland												2000												MZLU	Evertebrata			Preserved Specimen												Abra alba (W. Wood, 1802)											Veneroida	Scrobiculariidae	Abra		alba				(W. Wood, 1802)					
