CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P51070									P51070	South America			Bolivia	BO			24									328	native	1914-11-24					3954															SOUTH AMERICA;BOLIVIA;SANTA CRUZ;;;;;									1										BUENA VISTA													11		urn:catalog:CM:Birds:P51070	SOURCE: J.STEINBACH.	present							study skin		STEINBACH, J.		HOW SEXED: UNMARKED MEANS.			male	328	Santa Cruz								BOLIVIA; SANTA CRUZ; ; BUENA VISTA				1914	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Sicalis flaveola							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Sicalis	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sicalis		flaveola		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P51071									P51071	South America			Bolivia	BO			25									329	native	1914-11-25					3955															SOUTH AMERICA;BOLIVIA;SANTA CRUZ;;;;;									1										BUENA VISTA													11		urn:catalog:CM:Birds:P51071	SOURCE: J.STEINBACH.	present							study skin		STEINBACH, J.		HOW SEXED: UNMARKED MEANS.			male	329	Santa Cruz								BOLIVIA; SANTA CRUZ; ; BUENA VISTA				1914	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Sicalis flaveola							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Sicalis	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sicalis		flaveola		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P51072									P51072	South America			Bolivia	BO			25									329	native	1914-11-25					3956															SOUTH AMERICA;BOLIVIA;SANTA CRUZ;;;;;									1										BUENA VISTA													11		urn:catalog:CM:Birds:P51072	SOURCE: J.STEINBACH.	present							study skin		STEINBACH, J.		HOW SEXED: UNMARKED MEANS.			female	329	Santa Cruz								BOLIVIA; SANTA CRUZ; ; BUENA VISTA				1914	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Sicalis flaveola							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Sicalis	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sicalis		flaveola		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P51073									P51073	South America			Bolivia	BO			25			EXCHANGED						329	native	1914-11-25					3957															SOUTH AMERICA;BOLIVIA;SANTA CRUZ;;;;;									0										BUENA VISTA													11		urn:catalog:CM:Birds:P51073	SOURCE: J.STEINBACH. COMMENT: EXCHANGED TO CLEVELAND MUSEUM ON SEP 1925.	present							study skin		STEINBACH, J.		HOW SEXED: UNMARKED MEANS.			unknown	329	Santa Cruz								BOLIVIA; SANTA CRUZ; ; BUENA VISTA				1914	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Myiodynastes maculatus							Animalia;Chordata;Aves;Passeriformes;Tyrannidae;Myiodynastes	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiodynastes		maculatus		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P51074									P51074	South America			Bolivia	BO			25			EXCHANGED						329	native	1914-11-25					3958															SOUTH AMERICA;BOLIVIA;SANTA CRUZ;;;;;									0										BUENA VISTA													11		urn:catalog:CM:Birds:P51074	SOURCE: J.STEINBACH. COMMENT: EXCHANGED TO CLEVELAND MUSEUM ON SEP 1925.	present							study skin		STEINBACH, J.		HOW SEXED: UNMARKED MEANS.			unknown	329	Santa Cruz								BOLIVIA; SANTA CRUZ; ; BUENA VISTA				1914	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Ara severa							Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Ara	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara		severa		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P51075									P51075	South America			Bolivia	BO			25									329	native	1914-11-25					3959															SOUTH AMERICA;BOLIVIA;SANTA CRUZ;;;;;									1										BUENA VISTA													11		urn:catalog:CM:Birds:P51075	SOURCE: J.STEINBACH.	present							study skin		STEINBACH, J.		HOW SEXED: UNMARKED MEANS.			male	329	Santa Cruz								BOLIVIA; SANTA CRUZ; ; BUENA VISTA				1914	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Amazonetta brasiliensis ipecutiri							Animalia;Chordata;Aves;Anseriformes;Anatidae;Amazonetta	Animalia	Chordata	Aves	Anseriformes	Anatidae	Amazonetta		brasiliensis	ipecutiri	subspecies				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P57934									P57934	South America			Colombia	CO			29									273	native	1916-09-29					19102															SOUTH AMERICA;COLOMBIA;NORTE DE SANTANDER;;;;;									1										LAS VENTANAS													9		urn:catalog:CM:Birds:P57934	SOURCE: M.A.CARRIKER JR.	present							study skin		CARRIKER JR, M.A.		HOW SEXED: UNMARKED MEANS.			unknown	273	Norte de Santander								COLOMBIA; NORTE DE SANTANDER; ; LAS VENTANAS				1916	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Lepidocolaptes lacrymiger lacrymiger							Animalia;Chordata;Aves;Passeriformes;Furnariidae;Lepidocolaptes	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Lepidocolaptes		lacrymiger	lacrymiger	subspecies				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P57935									P57935	South America			Colombia	CO			29									273	native	1916-09-29					MAC 19103															SOUTH AMERICA;COLOMBIA;NORTE DE SANTANDER;;;;;									1										LAS VENTANAS													9		urn:catalog:CM:Birds:P57935	SOURCE: M.A.CARRIKER JR.	present							study skin		CARRIKER JR, M.A.		HOW SEXED: UNMARKED MEANS.			male	273	Norte de Santander								COLOMBIA; NORTE DE SANTANDER; ; LAS VENTANAS				1916	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Sturnella magna meridionalis							Animalia;Chordata;Aves;Passeriformes;Icteridae;Sturnella	Animalia	Chordata	Aves	Passeriformes	Icteridae	Sturnella		magna	meridionalis	subspecies				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P57936									P57936	South America			Colombia	CO			29									273	native	1916-09-29					19104															SOUTH AMERICA;COLOMBIA;NORTE DE SANTANDER;;;;;									1										LAS VENTANAS													9		urn:catalog:CM:Birds:P57936	SOURCE: M.A.CARRIKER JR.	present							study skin		CARRIKER JR, M.A.		HOW SEXED: UNMARKED MEANS.			female	273	Norte de Santander								COLOMBIA; NORTE DE SANTANDER; ; LAS VENTANAS				1916	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Aulacorhynchus prasinus albivitta							Animalia;Chordata;Aves;Piciformes;Ramphastidae;Aulacorhynchus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Aulacorhynchus		prasinus	albivitta	subspecies				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P57941									P57941	South America			Colombia	CO			29									273	native	1916-09-29					19109															SOUTH AMERICA;COLOMBIA;NORTE DE SANTANDER;;;;;									1										LAS VENTANAS													9		urn:catalog:CM:Birds:P57941	SOURCE: M.A.CARRIKER JR.	present							study skin		CARRIKER JR, M.A.		HOW SEXED: UNMARKED MEANS.			male	273	Norte de Santander								COLOMBIA; NORTE DE SANTANDER; ; LAS VENTANAS				1916	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Trogon personatus personatus							Animalia;Chordata;Aves;Trogoniformes;Trogonidae;Trogon	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon		personatus	personatus	subspecies				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P57942									P57942	South America			Colombia	CO			29									273	native	1916-09-29					19111															SOUTH AMERICA;COLOMBIA;NORTE DE SANTANDER;;;;;									1								juvenile		LAS VENTANAS													9		urn:catalog:CM:Birds:P57942	SOURCE: M.A.CARRIKER JR.	present							study skin		CARRIKER JR, M.A.		HOW SEXED: UNMARKED MEANS.			female	273	Norte de Santander								COLOMBIA; NORTE DE SANTANDER; ; LAS VENTANAS				1916	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Trogon personatus personatus							Animalia;Chordata;Aves;Trogoniformes;Trogonidae;Trogon	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon		personatus	personatus	subspecies				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:P57943									P57943	South America			Colombia	CO			30			EXCHANGED						274	native	1916-09-30					19112															SOUTH AMERICA;COLOMBIA;NORTE DE SANTANDER;;;;;									0										LAS VENTANAS													9		urn:catalog:CM:Birds:P57943	SOURCE: M.A.CARRIKER JR. COMMENT: EXCHANGED TO UNITED STATES NATIONAL MUSEUM ON 1/27/1030.	present							study skin		CARRIKER JR, M.A.		HOW SEXED: UNMARKED MEANS.			male	274	Norte de Santander								COLOMBIA; NORTE DE SANTANDER; ; LAS VENTANAS				1916	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Sporophila schistacea							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Sporophila	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sporophila		schistacea		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:S5171									S5171	North America			United States	US	Somerset		28									271	native	1975-09-28					Z 7254															NORTH AMERICA;USA;PENNSYLVANIA;SOMERSET CO;;;;									1								immature		HOOVERSVILLE													9		urn:catalog:CM:Birds:S5171	SOURCE: W.G.SAGER.	present							full skeleton		SAGER, W.G.		HOW SEXED: UNMARKED MEANS. GONADS: DECOMPOSED. COM			female	271	Pennsylvania								USA; PENNSYLVANIA; SOMERSET CO; HOOVERSVILLE				1975	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Spizella pusilla							Animalia;Chordata;Aves;Passeriformes;Emberizidae;Spizella	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Spizella		pusilla		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:S5172									S5172	North America			United States	US	Grant		22									265	native	1975-09-22					Z 7262															NORTH AMERICA;USA;WEST VIRGINIA;GRANT CO;;;;									1								adult		PETERSBURG (10 MI W; ALLEGHENY FRONT MIGRATION OBSERVATORY)													9		urn:catalog:CM:Birds:S5172	SOURCE: F.B.POPE.	present							full skeleton		POPE, F.B.		HOW SEXED: UNMARKED MEANS. GONADS: DECOMPOSED. COM			male	265	West Virginia								USA; WEST VIRGINIA; GRANT CO; PETERSBURG (10 MI W; ALLEGHENY FRONT MIGRATION OBSERVATORY)				1975	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Vermivora peregrina							Animalia;Chordata;Aves;Passeriformes;Parulidae;Vermivora	Animalia	Chordata	Aves	Passeriformes	Parulidae	Vermivora		peregrina		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:S5173									S5173	North America			United States	US	Butler		4									95	native	1976-04-04					Z 7316															NORTH AMERICA;USA;PENNSYLVANIA;BUTLER CO;;;;									1								adult		PARKER [ARMSTRONG CO] (3 MI NW)													4		urn:catalog:CM:Birds:S5173	SOURCE: G.HATFIELD.	present							full skeleton		HATFIELD, G.		HOW SEXED: GONADS. GONADS: TESTES 5 MM X 4 MM.			male	95	Pennsylvania								USA; PENNSYLVANIA; BUTLER CO; PARKER [ARMSTRONG CO] (3 MI NW)				1976	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Parus atricapillus							Animalia;Chordata;Aves;Passeriformes;Paridae;Parus	Animalia	Chordata	Aves	Passeriformes	Paridae	Parus		atricapillus		species				ICZN			
CM	CM Birds Collection	Carnegie Museum of Natural History Birds Collection	Stephen Rogers	http://ipt.vertnet.org:8080/ipt/archive.do?r=cm_birds	rogerss@carnegiemnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=cm_birds	Carnegie Museum of Natural History (CM) data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the CM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the CM notified. The CM and its staff are not responsible for damages, injury or loss due to the use of these data.	a82d2421-be5a-4779-babc-da0b634a7ba8	c1da06f0-580e-11dc-8a9e-b8a03c50a862			2014-09-01	ORNIS,VertNet	United States	Carnegie Museum of Natural History	Pennsylvania	Thu Sep 11 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds	urn:catalog:CM:Birds:S5174									S5174	North America			United States	US	Santa Cruz		9									100	native	1976-04-09					Z 7327															NORTH AMERICA;USA;CALIFORNIA;SANTA CRUZ CO;;;;									1								adult		WATSONVILLE (5 MI WSW; RANCHO SAN ANDRES)													4		urn:catalog:CM:Birds:S5174	SOURCE: DELAWARE MUSEUM OF NATURAL HISTORY.	present							full skeleton		DU PONT, J.E. AND PARKES, K.C.		HOW SEXED: GONADS. GONADS: TESTES DRAWN.			male	100	California								USA; CALIFORNIA; SANTA CRUZ CO; WATSONVILLE (5 MI WSW; RANCHO SAN ANDRES)				1976	PhysicalObject	2014-09-08	en						urn:lsid:biocol.org:col:34702			CM	Birds			PreservedSpecimen												Chamaea fasciata							Animalia;Chordata;Aves;Passeriformes;Sylviidae;Chamaea	Animalia	Chordata	Aves	Passeriformes	Sylviidae	Chamaea		fasciata		species				ICZN			
