AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:R-13395									R-13395	North America			Puerto Rico	PR													native																					West Indies | Puerto Rico |  |  |  |  |  |											Greater Antilles																							urn:catalog:AMNH:Herpetology:R-13395		present							fluid																	West Indies | Puerto Rico			Caribbean Sea		PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=r-13395	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Anolis stratulus							Animalia | Chordata | Reptilia | Squamata | Iguanidae | Anolis	Animalia	Chordata	Reptilia	Squamata	Polychrotidae	Anolis		stratulus		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:R-19440									R-19440	South America			Brazil	BR													native																					South America | Brazil |  |  |  |  |  |																																		urn:catalog:AMNH:Herpetology:R-19440		present							fluid																	South America | Brazil					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=r-19440	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Diploglossus fasciatus							Animalia | Chordata | Reptilia | Squamata | Anguidae | Diploglossus	Animalia	Chordata	Reptilia	Squamata	Anguidae	Diploglossus		fasciatus		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-12270									A-12270	North America			Mexico	MX													native																					MIDDLE AMERICA | MEXICO |  |  |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-12270		present							fluid																	Middle America | Mexico					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-12270	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Anaxyrus compactilis							Animalia | Chordata | Amphibia | Anura | Bufonidae | Anaxyrus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		compactilis		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-15124									A-15124	North America			United States	US	Duval												native																					North America | USA | Florida | [Duval] |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-15124		present							fluid									Florida								North America | USA | Florida | [Duval]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-15124	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Acris gryllus dorsalis							Animalia | Chordata | Amphibia | Anura | Hylidae | Acris	Animalia	Chordata	Amphibia	Anura	Hylidae	Acris		gryllus	dorsalis	subspecies				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-15895									A-15895	North America			United States	US	Duval												native																					North America | USA | Florida | [Duval] |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-15895		present							fluid									Florida								North America | USA | Florida | [Duval]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-15895	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Hyla squirella							Animalia | Chordata | Amphibia | Anura | Hylidae | Hyla	Animalia	Chordata	Amphibia	Anura	Hylidae	Hyla		squirella		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-35859									A-35859	North America			United States	US	Lawrence												native																					North America | USA | Arkansas | [Lawrence] |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-35859		present							fluid									Arkansas								North America | USA | Arkansas | [Lawrence]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-35859	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Eurycea longicauda melanopleura							Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Eurycea	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea		longicauda	melanopleura	subspecies				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-35860									A-35860	North America			United States	US	Lawrence												native																					North America | USA | Arkansas | [Lawrence] |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-35860		present							fluid									Arkansas								North America | USA | Arkansas | [Lawrence]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-35860	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Eurycea longicauda melanopleura							Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Eurycea	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea		longicauda	melanopleura	subspecies				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-35861									A-35861	North America			United States	US	Lawrence												native																					North America | USA | Arkansas | [Lawrence] |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-35861		present							fluid									Arkansas								North America | USA | Arkansas | [Lawrence]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-35861	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Eurycea longicauda melanopleura							Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Eurycea	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea		longicauda	melanopleura	subspecies				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:R-10424									R-10424	Africa			Democratic Republic of the Congo	CD													native																					Africa | Belgian Congo |  |  |  |  |  |																																		urn:catalog:AMNH:Herpetology:R-10424		present							fluid																	Africa | Belgian Congo					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=r-10424	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Agama agama							Animalia | Chordata | Reptilia | Squamata | Agamidae | Agama	Animalia	Chordata	Reptilia	Squamata	Agamidae	Agama		agama		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:R-12281									R-12281	Africa			Democratic Republic of the Congo	CD													native																					Africa | Belgian Congo | [Oriental] |  |  |  |  |																																		urn:catalog:AMNH:Herpetology:R-12281		present							Hemipenis | Fluid									[Oriental]								Africa | Belgian Congo | [Oriental]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=r-12281	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Thelotornis kirtlandi							Animalia | Chordata | Reptilia | Squamata | Colubridae | Thelotornis	Animalia	Chordata	Reptilia	Squamata	Colubridae	Thelotornis		kirtlandi		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-17082									A-17082	Europe			Germany	DE													native																					Europe | Germany |  |  |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-17082		present							fluid																	Europe | Germany					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-17082	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Bombina variegata							Animalia | Chordata | Amphibia | Anura | Bombinatoridae | Bombina	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Bombina		variegata		species				ICZN			
AMNH	AMNH Herpetology Collections	AMNH Herpetology Collection	David Dickey	http://ipt.vertnet.org:8080/ipt/archive.do?r=amnh_herps	dickey@amnh.org	http://ipt.vertnet.org:8080/ipt/eml.do?r=amnh_herps		71d0dff0-f762-11e1-a439-00145eb45e9a	ccd1ddc0-6c21-11de-8224-b8a03c50a862		CC0	2015-02-18	HerpNET,VertNet	United States	American Museum of Natural History	New York	Thu Feb 19 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_herps	urn:catalog:AMNH:Herpetology:A-16728									A-16728	North America			United States	US	Duval												native																					North America | USA | Florida | [Duval] |  |  |  |																																		urn:catalog:AMNH:Herpetology:A-16728		present							fluid									Florida								North America | USA | Florida | [Duval]					PhysicalObject	2015-02-19	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/amnh/herpetology?id=a-16728	urn:lsid:biocol.org:col:34925			AMNH	Herpetology			PreservedSpecimen	locality											Anaxyrus terrestris							Animalia | Chordata | Amphibia | Anura | Bufonidae | Anaxyrus	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus		terrestris		species				ICZN			
