ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	11																																																																				?	UNKNOWN													11									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	12																																																																				Donor: J. H. Slack	UNKSLACK													12									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	13										West Indies			West Indies																																																							?	WESTINDIESMORTC													13									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	14																																																																				?	UNKNOWN													14									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	15																																																																				?	UNKNOWN													15									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	16																																																																				?	UNKNOWN													16									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	17																																																																				?	UNKNOWN													17									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	18																																																																				?	UNKNOWN													18									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	19																																																																				?	UNKNOWN													19									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	20																																																																				?	UNKMORTONC													20									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	21																																																																				?	UNKNOWN													21									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	22																																																																				Donor: E. D. Cope	CENTAQUARIACOPE													22									stuffed															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	23																																																																				?	UNKNOWN													23									head only															00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	24										South America			Surinam																																																							Donor: Dr. C. Hering.	SURINAMHERING													24																								00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	25																																																																				Donor: Dr. Wilson	UNKBONWIL													25																								00/00/0000																		ANSP	HRP			PreservedSpecimen												Caretta caretta										Reptilia	Testudines	Cheloniidae	Caretta		caretta									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	26										Atlantic Ocean			Atlantic Ocean																																																							?	ATLANTICOCEAN													26									esophagus															00/00/0000																		ANSP	HRP			PreservedSpecimen												Caretta caretta										Reptilia	Testudines	Cheloniidae	Caretta		caretta									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	27																																																																				?	UNKNOWN													27																								00/00/0000																		ANSP	HRP			PreservedSpecimen												Chelonia mydas										Reptilia	Testudines	Cheloniidae	Chelonia		mydas									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	28																																																																				?	UNKMORTONC													28									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Caretta caretta										Reptilia	Testudines	Cheloniidae	Caretta		caretta									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	29																																																																				Donor: F. C. Trantavine	UNKTRANTAVINE													29									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Caretta caretta										Reptilia	Testudines	Cheloniidae	Caretta		caretta									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	30																																																																				?	UNKMORTONC													30									skull															00/00/0000																		ANSP	HRP			PreservedSpecimen												Caretta caretta										Reptilia	Testudines	Cheloniidae	Caretta		caretta									
ANSP	ANSP Herpetology	ANSP Herpetology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_hrp	bdim@ansp.org	http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_hrp	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	86594bf6-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	HerpNET,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_hrp	31																																																																				?	UNKNOWN													31									stuffed															00/00/0000																		ANSP	HRP			PreservedSpecimen												Caretta caretta										Reptilia	Testudines	Cheloniidae	Caretta		caretta									
