ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	d7f3deaa-3da8-4e01-b6a8-e57c16498b92									11	North America			United States		Tom Green		24											1970-05-24																																							NW San Angelo, OC Fisher Reservoir, Angelo State University farm													05		d7f3deaa-3da8-4e01-b6a8-e57c16498b92									skin		Maxwell, Terry C					M		Texas						24 May 1970		ASU farm, N Concho Reservoir, NW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Myiarchus cinerascens								Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus		cinerascens		species		(Lawrence, 1851)	Ash-throated Flycatcher				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	2d3f1ce5-be1a-426d-b06e-15c15d29e941									12	North America			United States		Tom Green		28											1970-06-28																																							N San Angelo, Cactus Lane													06		2d3f1ce5-be1a-426d-b06e-15c15d29e941									skin		Maxwell, Terry C					M		Texas						28 June 1970		Cactus Lane, N side of San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Tyrannus forficatus								Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus		forficatus		species		(Gmelin, 1789)	Scissor-tailed Flycatcher				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	9c7153c5-76ac-4c98-b240-f79b3d395b79									13	North America			United States		Brazos		24											1970-01-24																																							College Station, Texas A&M campus													01		9c7153c5-76ac-4c98-b240-f79b3d395b79									skin		Arnold, Keith A					M		Texas						24 January 1970		Texas A&M campus, College Station				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Tyrannus forficatus								Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus		forficatus		species		(Gmelin, 1789)	Scissor-tailed Flycatcher				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	fbee2fa2-c426-4a5f-9496-b27c33f790c5									14	North America			United States		Tom Green		16											1970-05-16																																							NW San Angelo, OC Fisher Reservoir, Angelo State University farm													05		fbee2fa2-c426-4a5f-9496-b27c33f790c5									skin		Maxwell, Terry C					M		Texas						16 May 1970		ASU farm, near N Concho Reservoir, NW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Tyrannus forficatus								Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus		forficatus		species		(Gmelin, 1789)	Scissor-tailed Flycatcher				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	61b32cfb-c361-47da-a739-4d83e4a95a5b									15	North America			United States		Tom Green		16											1970-06-16																																					adult		NW San Angelo, OC Fisher Reservoir													06		61b32cfb-c361-47da-a739-4d83e4a95a5b									skin		Tyler, Earl D					M		Texas						16 June 1970		N Concho Reservoir area, NW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Tyrannus forficatus								Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus		forficatus		species		(Gmelin, 1789)	Scissor-tailed Flycatcher				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	4e76a02f-759d-474d-96db-df42de0ab5aa									16	North America			United States		Tom Green		06											1970-06-06																																							NW San Angelo, OC Fisher Reservoir													06		4e76a02f-759d-474d-96db-df42de0ab5aa									skin		Maxwell, Terry C					M		Texas						06 June 1970		N Concho Reservoir area, NW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Mimus polyglottos								Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus		polyglottos		species		(Linnaeus, 1758)	Northern Mockingbird				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	ea9be6c0-6323-4e17-ac37-ff6fabb78c06									17	North America			United States		Tom Green		05											1970-06-05																																							7 mi SW San Angelo, San Angelo Mathis Airport													06		ea9be6c0-6323-4e17-ac37-ff6fabb78c06									skin		Tyler, Earl D					M		Texas						05 June 1970		San Angelo Mathis Airport, 7 mi SW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Mimus polyglottos								Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus		polyglottos		species		(Linnaeus, 1758)	Northern Mockingbird				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	00c3205c-ad9d-457e-9c1d-d6a55bfae264									18	North America			United States		Tom Green		24											1970-05-24																																							NW San Angelo, OC Fisher Reservoir, Angelo State University farm													05		00c3205c-ad9d-457e-9c1d-d6a55bfae264									skin		Maxwell, Terry C					M		Texas						24 May 1970		ASU farm, N Concho Reservoir, NW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Mimus polyglottos								Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus		polyglottos		species		(Linnaeus, 1758)	Northern Mockingbird				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	b9964ddc-12b1-4f65-a014-a880a181b3b0									19	North America			United States		San Saba		27											1970-06-27																																					adult		Bend, Gorman Falls													06		b9964ddc-12b1-4f65-a014-a880a181b3b0									skin		Maxwell, Terry C					M		Texas						27 June 1970		Bend, Gorman Falls				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Piranga rubra								Animalia	Chordata	Aves	Passeriformes	Thraupidae	Piranga		rubra		species		(Linnaeus, 1758)	Summer Tanager				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	bdc8b233-df88-4970-a911-f091e3224cfb									20	North America			United States		Val Verde		20											1970-06-20																																							23 mi W Juno, Mathews Ranch, Spring Creek													06		bdc8b233-df88-4970-a911-f091e3224cfb									skin		Maxwell, Terry C					M		Texas						20 June 1970		Mathews Ranch, Spring Cr., 23 mi W Juno				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Vireo atricapillus								Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		atricapillus		species							
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	2e087769-caca-4b46-979a-53a892aafac1									21	North America			United States		San Saba		27											1970-06-27																																					adult		5 mi NE Bend													06		2e087769-caca-4b46-979a-53a892aafac1									skin		Maxwell, Terry C					M		Texas						27 June 1970		Bend, 5 mi NE				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Vireo griseus								Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		griseus		species		(Boddaert, 1783)	White-eyed Vireo				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	1f4ebbdb-27f1-486f-b7b1-fa42373e0e04									22	North America			United States		San Saba		28											1970-06-28																																					immature		Bend, Gorman Falls													06		1f4ebbdb-27f1-486f-b7b1-fa42373e0e04									skin		Maxwell, Terry C					F		Texas						28 June 1970		Bend, Gorman Falls				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Vireo bellii								Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		bellii		species		Audubon, 1844	Bell's Vireo				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	608c42c5-4450-4697-b481-d2d8a0060369									23	North America			United States		Val Verde		20											1970-06-20																																							23 mi W Juno, Mathews Ranch, Spring Creek													06		608c42c5-4450-4697-b481-d2d8a0060369									skin		Maxwell, Terry C					M		Texas						20 June 1970		Mathews Ranch, Spring Creek, 23 mi W Juno				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Icteria virens								Animalia	Chordata	Aves	Passeriformes	Parulidae	Icteria		virens		species		(Linnaeus, 1758)	Yellow-breasted Chat				
ASNHC	Angelo State Natural History Collections (ASNHC) - Ornithology Collection		Marcia Revelez	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=angelo_birds	marcia.revelez@angelo.edu	http://ipt.vertnet.org:8080/iptstrays/eml.do?r=angelo_birds		60805ee8-a17e-48ce-8726-be447e4d8e1d	9c0a8aa8-4ce7-49ba-aac7-21a97234f886			no migrator	ORNIS,VertNet	United States	Angelo State University	Texas	Fri Mar 06 00:00:00 UTC 2015	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=angelo_birds	c14a9210-8670-485e-b7dc-04aa80c2371b									24	North America			United States		Tom Green		23											1970-08-23																																							10 mi SW San Angelo, Twin Buttes Reservoir													08		c14a9210-8670-485e-b7dc-04aa80c2371b									skin		Maxwell, Terry C					F		Texas						23 August 1970		Twin Buttes Reservoir area, 10 mi SW San Angelo				1970	PhysicalObject		en									ASNHC	Birds			PreservedSpecimen												Dendroica petechia								Animalia	Chordata	Aves	Passeriformes	Parulidae	Dendroica		petechia		species		(Linnaeus, 1766)	American Yellow Warbler				
