UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:12304:2553548									12304	North America			United States		Coconino County	1876	30									182	wild caught	1876-06-30												C. E. Aiken	1876-06-30 00:00:00.0				unverified			North America, United States, Arizona, Coconino County				A			legacy	C. E. Aiken	1								juvenile		Colorado River	C. E. Aiken												06		urn:occurrence:Arctos:UCM:Bird:12304:2553548	Cataloged by: D.C. Bolster, 17 February 1990		http://arctos.database.museum/guid/UCM:Bird:12304				original identifier=Colorado College Museum: CCM 2780		study skin	<i>Amphispiza bilineata deserticola</i> (accepted ID) identified by C. E. Aiken on 1876; method: legacy	Collector(s): C. E. Aiken							Arizona						30 June 1876		Arizona, Coconino County, Colorado River				1876	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:12304	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		age class=juvenile									Amphispiza bilineata deserticola							Animalia; Chordata; Aves; Passeriformes; Emberizidae;	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Amphispiza		bilineata	deserticola					ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7048:2553282									7048	North America			United States		Imperial County	1922	22									22	wild caught	1922-01-22												E. R. Kalmbach	1922-01-22 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7048:2553282	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7048						study skin	<i>Molothrus ater</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					female		California						22 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7048	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=female									Molothrus ater							Animalia; Chordata; Aves; Passeriformes; Icteridae;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7047:2553281									7047	North America			United States		Imperial County	1922	17									17	wild caught	1922-01-17												E. R. Kalmbach	1922-01-17 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7047:2553281	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7047						study skin	<i>Molothrus ater</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					male		California						17 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7047	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Molothrus ater							Animalia; Chordata; Aves; Passeriformes; Icteridae;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7046:2553280									7046	North America			United States		Imperial County	1922	17									17	wild caught	1922-01-17												E. R. Kalmbach	1922-01-17 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7046:2553280	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7046						study skin	<i>Molothrus ater</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					male		California						17 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7046	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Molothrus ater							Animalia; Chordata; Aves; Passeriformes; Icteridae;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7042:2553091									7042	North America			United States		Imperial County	1922	14									14	wild caught	1922-01-14												E. R. Kalmbach	1922-01-14 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7042:2553091	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7042						study skin	<i>Agelaius phoeniceus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					female		California						14 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7042	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=female									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7041:2553090									7041	North America			United States		Imperial County	1922	13									13	wild caught	1922-01-13												E. R. Kalmbach	1922-01-13 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7041:2553090	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7041						study skin	<i>Agelaius phoeniceus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					female		California						13 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7041	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=female									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7040:2553089									7040	North America			United States		Imperial County	1922	11									11	wild caught	1922-01-11												E. R. Kalmbach	1922-01-11 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7040:2553089	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7040						study skin	<i>Agelaius phoeniceus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					male		California						11 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7040	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7039:2553088									7039	North America			United States		Imperial County	1922	11									11	wild caught	1922-01-11												E. R. Kalmbach	1922-01-11 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7039:2553088	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7039						study skin	<i>Agelaius phoeniceus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					male		California						11 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7039	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7038:2553087									7038	North America			United States		Imperial County	1922	13									13	wild caught	1922-01-13												E. R. Kalmbach	1922-01-13 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7038:2553087	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7038						study skin	<i>Agelaius phoeniceus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					male		California						13 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7038	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Agelaius phoeniceus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Agelaius		phoeniceus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7035:2553084									7035	North America			United States		Imperial County	1922	21									21	wild caught	1922-01-21												E. R. Kalmbach	1922-01-21 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7035:2553084	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7035						study skin	<i>Xanthocephalus xanthocephalus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					female		California						21 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7035	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=female									Xanthocephalus xanthocephalus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Xanthocephalus		xanthocephalus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7001:2553072									7001	North America			United States		Imperial County	1921	30									30	wild caught	1921-01-30												E. R. Kalmbach	1921-01-30 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7001:2553072	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7001						study skin	<i>Sialia currucoides</i> (accepted ID) identified by E. R. Kalmbach on 1921; method: legacy	Collector(s): E. R. Kalmbach					male		California						30 January 1921		California, Imperial County, Calipatria				1921	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7001	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Sialia currucoides							Animalia; Chordata; Aves; Passeriformes; Turdidae;	Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia		currucoides						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:6979:2553065									6979	North America			United States		Imperial County	1921	17									321	wild caught	1921-11-17												E. R. Kalmbach	1921-11-17 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												11		urn:occurrence:Arctos:UCM:Bird:6979:2553065	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:6979						study skin	<i>Pyrocephalus rubinus</i> (accepted ID) identified by E. R. Kalmbach on 1921; method: legacy	Collector(s): E. R. Kalmbach					male		California						17 November 1921		California, Imperial County, Calipatria				1921	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:6979	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Pyrocephalus rubinus							Animalia; Chordata; Aves; Passeriformes; Tyrannidae; Fluvicolinae;	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Pyrocephalus		rubinus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:6978:2553064									6978	North America			United States		Imperial County	1921	23									357	wild caught	1921-12-23												E. R. Kalmbach	1921-12-23 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												12		urn:occurrence:Arctos:UCM:Bird:6978:2553064	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:6978						study skin	<i>Sayornis nigricans simiatra</i> (accepted ID) identified by E. R. Kalmbach on 1921; method: legacy	Collector(s): E. R. Kalmbach							California						23 December 1921		California, Imperial County, Calipatria				1921	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:6978	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location											Sayornis nigricans simiatra							Animalia; Chordata;	Animalia	Chordata												ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7033:2553046									7033	North America			United States		Imperial County	1922	12									12	wild caught	1922-01-12												E. R. Kalmbach	1922-01-12 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7033:2553046	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7033						study skin	<i>Xanthocephalus xanthocephalus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					female		California						12 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7033	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=female									Xanthocephalus xanthocephalus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Xanthocephalus		xanthocephalus						ICZN			
UCM	UCM Birds	University of Colorado Museum of Natural History Birds Collection	Christy McCain	http://ipt.vertnet.org:8080/ipt/archive.do?r=ucm_birds	christy.mccain@colorado.edu	http://ipt.vertnet.org:8080/ipt/eml.do?r=ucm_birds	http://creativecommons.org/publicdomain/zero/1.0 and http://vertnet.org/resources/norms.html	89337996-f762-11e1-a439-00145eb45e9a	4cadac10-3e7b-11d9-8439-b8a03c50a862		CC0	no migrator	ORNIS,VertNet,Arctos	United States	University of Colorado Museum of Natural History	Colorado	Wed Feb 05 00:00:00 UTC 2014	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	http://ipt.vertnet.org:8080/ipt/resource.do?r=ucm_birds	urn:occurrence:Arctos:UCM:Bird:7032:2553045									7032	North America			United States		Imperial County	1922	12									12	wild caught	1922-01-12												E. R. Kalmbach	1922-01-12 00:00:00.0				unverified			North America, United States, California, Imperial County				A			legacy	E. R. Kalmbach	1										Calipatria	E. R. Kalmbach												01		urn:occurrence:Arctos:UCM:Bird:7032:2553045	E.R. Kalmbach Collection, 1601 Mariposa Ave., Boulder, CO, received 24 February 1959		http://arctos.database.museum/guid/UCM:Bird:7032						study skin	<i>Xanthocephalus xanthocephalus</i> (accepted ID) identified by E. R. Kalmbach on 1922; method: legacy	Collector(s): E. R. Kalmbach					male		California						12 January 1922		California, Imperial County, Calipatria				1922	PhysicalObject	2014-12-05 09:55:52.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UCM:Bird:7032	urn:lsid:biocol.org:col:34854	96		UCM	Bird specimens			PreservedSpecimen	mask part attribute location		sex=male									Xanthocephalus xanthocephalus							Animalia; Chordata; Aves; Passeriformes; Icteridae; Agelaiini;	Animalia	Chordata	Aves	Passeriformes	Icteridae	Xanthocephalus		xanthocephalus						ICZN			
