ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	002f615c-5a85-4fd3-b81a-142e97e56566									AVES-101152	Africa			Tanzania				8	-3.7500000000	37.6697222222									1959-02-08 00:00:00.0000000																																					Juvenile		North Pare Mts.													2		002f615c-5a85-4fd3-b81a-142e97e56566									Skin		Thorkild Andersen					F-gonads														1959		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Cossypha caffra iolaema										Aves	Passeriformes	Muscicapidae	Cossypha		caffra	iolaema								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	002fccbb-f26f-4074-8c18-f178b29dfbe2									AVES-071607	Africa			Tanzania				7	-4.7300000000	38.0800000000									1959-06-07 00:00:00.0000000																																					Adult		Lake Manka			near Mkomazi, Lushoto District, Tanga region, just west of W Usambara Mts									450.0000000000	6		002fccbb-f26f-4074-8c18-f178b29dfbe2									Skin		Thorkild Andersen					M-gonads														1959		2011-03-18 00:00:00.0000000									60	ZMUC	Ciconiiformes			PreservedSpecimen												Rynchops flavirostris										Aves	Ciconiiformes	Laridae	Rynchops		flavirostris									
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	003dae05-50f5-4e54-983e-6fdf785cf7b6									AVES-103198	Africa			Tanzania				13	-6.2800000000	36.4797222222									2008-11-13 00:00:00.0000000																																					Adult		Mt Kiboriani Forest Reserve												1750.0000000000	11		003dae05-50f5-4e54-983e-6fdf785cf7b6	Bloodcode: JK,7,13-11-2008. Tissue number: 142377								Skin		Kiure, Jacob					M-gonads														2008		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Laniarius aethiopicus sublacteus										Aves	Passeriformes	Corvidae	Laniarius		aethiopicus	sublacteus								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	00510572-2abd-482e-942c-67cb85ed6338									AVES-105954	Africa			Tanzania		Kilolo District		30	-7.8000000000	36.5000000000									2007-03-30 00:00:00.0000000																																					Unknown		Ndundulu Forest			Luwala camp									1880.0000000000	3	Udzungwa Mts.	00510572-2abd-482e-942c-67cb85ed6338	Bloodcode: JK,6,30-03-2007. Tissue number: 139258								Alcohol		Kiure, Jacob					Unknown		Iringa Region												2007		2011-04-13 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Serinus whytii										Aves	Passeriformes	Fringillidae	Serinus		whytii									
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0055795f-d78b-4d6d-b272-b180ede7dd6a									AVES-074681	Africa			Tanzania				7	-10.2797222222	40.1197222222									1962-08-07 00:00:00.0000000																																					Juvenile		Mikindani													8		0055795f-d78b-4d6d-b272-b180ede7dd6a									Skin		Thorkild Andersen					M-gonads														1962		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Oriolus larvatus additus										Aves	Passeriformes	Corvidae	Oriolus		larvatus	additus								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	005b4dc8-29f5-44d1-904a-9f00701f82bd									AVES-075566	Africa			Tanzania				8	-6.0000000000	37.5000000000									1949-01-08 00:00:00.0000000																																					Adult		Nguru Mts.													1		005b4dc8-29f5-44d1-904a-9f00701f82bd									Skin		Thorkild Andersen					M-gonads														1949		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Trochocercus cyanomelas bivittatus										Aves	Passeriformes	Corvidae	Trochocercus		cyanomelas	bivittatus								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	005cbebb-4986-41b9-b01b-029058128137									AVES-074700	Africa			Tanzania				8	-6.8297222222	38.8697222222									1961-08-08 00:00:00.0000000																																					Adult		Soga												150.0000000000	8		005cbebb-4986-41b9-b01b-029058128137									Skin		Thorkild Andersen					M-gonads														1961		2011-03-09 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Malaconotus blanchoti hypopyrrhus										Aves	Passeriformes	Corvidae	Malaconotus		blanchoti	hypopyrrhus								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0062b485-58e1-4971-b995-99e1c5d0e1d5									AVES-103456	Africa			Tanzania				11	-9.4938888888	34.1758333333									2008-12-11 00:00:00.0000000																																					Adult		Maguli FR												1850.0000000000	12		0062b485-58e1-4971-b995-99e1c5d0e1d5	Bloodcode: JK,7,11-12-2008. Tissue number: 142449								Skin		Kiure, Jacob					M-gonads														2008		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Bradypterus lopezi usambarae										Aves	Passeriformes	Sylviidae	Bradypterus		lopezi	usambarae								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	0064ca42-1431-4a6d-b0f0-65db98c0b7fa									AVES-094978	Africa			Tanzania				23	-4.0797222222	35.4797222222									2004-04-23 00:00:00.0000000																																					Unknown		Nou FR													4		0064ca42-1431-4a6d-b0f0-65db98c0b7fa	Bloodcode: JK,10,23-04-2004. Tissue number: 134788								Alcohol		Kiure, Jacob					Unknown														2004		2011-04-11 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Bradypterus cinnamomeus cinnamomeus										Aves	Passeriformes	Sylviidae	Bradypterus		cinnamomeus	cinnamomeus								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	00654903-8eda-4dde-a4f2-f0cfb27782e0									AVES-094348	Africa			Tanzania				14	-6.0500000000	37.4797222222									2003-06-14 00:00:00.0000000																																					Adult		Nguru South Forest Reserve													6		00654903-8eda-4dde-a4f2-f0cfb27782e0	Bloodcode: JK,6,14-06-2003. Tissue number: 132850								Alcohol		Kiure, Jacob					Unknown														2003		2011-03-07 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Trochocercus albonotatus subcaeruleus										Aves	Passeriformes	Corvidae	Trochocercus		albonotatus	subcaeruleus								
ZMUC	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Aves Tanzanian collection at the Natural History Museum of Denmark (SNM)	Jon Fjeldså	http://danbif.au.dk/ipt/archive.do?r=aves_tanza	jfjeldsaa@snm.ku.dk	http://danbif.au.dk/ipt/eml.do?r=aves_tanza	Zoological Museum - Natural History Museum of Denmark This work is licensed under a Creative Commons Attribution-Noncommercial License (http://creativecommons.org/licenses/by-nc/3.0/).	af3bce08-0599-45a6-9bfc-08188bcd868e	456058db-f70b-4005-97ad-e08570cf0c56			no migrator	ORNIS,VertNet	Denmark	Zoological Museum, Natural History Museum of Denmark		Fri Dec 19 00:00:00 UTC 2014	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	http://danbif.au.dk/ipt/resource.do?r=aves_tanza	006d5bf4-1a20-448d-ae81-76d6787ee4c2									AVES-075584	Africa			Tanzania				26	-6.9297222222	37.7200000000									1947-12-26 00:00:00.0000000																																					Adult		north of Uluguru Mts.			north of mts										12		006d5bf4-1a20-448d-ae81-76d6787ee4c2									Skin		Thorkild Andersen					M-gonads														1947		2011-03-11 00:00:00.0000000									60	ZMUC	Passeriformes			PreservedSpecimen												Terpsiphone viridis ungujaensis										Aves	Passeriformes	Corvidae	Terpsiphone		viridis	ungujaensis								
