OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:11									11																																																1/7																									urn:catalog:OMNH:Egg:11									Eggs																							2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Struthioniformes	Rheidae	Rhea		pennata	pennata				Lesser Rhea (Darwin's)				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:12									12																																																2																									urn:catalog:OMNH:Egg:12									Eggs																							2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Struthioniformes	Dromaiidae	Dromaius		novaehollandiae					Emu				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:13									13								2											1962-03-02																													1																							March		urn:catalog:OMNH:Egg:13									Eggs		B. Fellows and Dr. J. Wyche													2 March 1962						1962		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Struthioniformes	Dromaiidae	Dromaius		novaehollandiae					Emu				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:14									14																																																1																									urn:catalog:OMNH:Egg:14									Eggs																							2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Struthioniformes	Dromaiidae	Dromaius		novaehollandiae					Emu				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:15									15																																																1																									urn:catalog:OMNH:Egg:15									Eggs																							2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Struthioniformes	Casuariidae	Casuarius		sp.									
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:16									16																																																1										See Original Egg Card													June		urn:catalog:OMNH:Egg:16									Eggs		W. Rothschild													June 1894						1894		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Struthioniformes	Casuariidae	Casuarius		casuarius					Southern Cassowary				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:17									17								10											1887-09-10																													2										Island off coast of Southwest Africa													September		urn:catalog:OMNH:Egg:17									Eggs		For Kuschall													10 September 1887						1887		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Sphenisciformes	Spheniscidae	Spheniscus		demersus					Jackass Penguin				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:18									18																																																1										South Georgia Island													December		urn:catalog:OMNH:Egg:18									Eggs		B. D. Cleveland													December 1908						1908		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Sphenisciformes	Spheniscidae	Aptenodytes		patagonicus					King Penguin				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:19									19				Iceland				10											1903-06-10																													2																							June		urn:catalog:OMNH:Egg:19									Eggs		W. Raine													10 June 1903						1903		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Gaviiformes	Gaviidae	Gavia		stellata					Red-throated Loon				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:20									20				Canada				7											1904-06-07																													2										Mackenzie Bay													June		urn:catalog:OMNH:Egg:20									Eggs		Eskimos for G. E. Whitaker													7 June 1904						1904		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Gaviiformes	Gaviidae	Gavia		adamsii					Yellow-billed Loon				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:21									21				United States				3											1901-06-03												Kevin Epperly (UWBM)	2009-02-25																2										Rock River													June		urn:catalog:OMNH:Egg:21									Eggs		O. Summers							Alaska						3 June 1901						1901		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Gaviiformes	Gaviidae	Gavia		arctica					Arctic Loon				
OMNH	Eggs Specimen		Tamaki Yuri	http://iptsnomnh.cloudapp.net:8080/ipt/archive.do?r=eggs	tyuri@ou.edu	http://iptsnomnh.cloudapp.net:8080/ipt/eml.do?r=eggs	SNOMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the Sam Noble Oklahoma Museum of Natural History. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the Sam Noble Oklahoma Museum of Natural History notified. SNOMNH and its staff are not responsible for damages, injury or loss due to the use of these data.	39f021d5-240c-445d-b62f-33bfed94938d	609765e0-4ce8-11db-b80e-b8a03c50a862			no migrator	ORNIS,VertNet	United States	Sam Noble Oklahoma Museum of Natural History	Oklahoma	Thu Dec 25 00:00:00 UTC 2014	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=eggs	urn:catalog:OMNH:Egg:22									22								24											1892-06-24																													1										Lapuna													June		urn:catalog:OMNH:Egg:22									Eggs		C. Jeffries													24 June 1892						1892		2013-11-18	English		Sam Noble Oklahoma Museum of Natural History							OMNH	Egg	Birds Eggs		Preserved Specimen																				Animalia	Chordata		Gaviiformes	Gaviidae	Gavia		arctica					Arctic Loon				
