CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6307									6307	SE Pacific			Ecuador			10 Mar. 1983	6	-0.26353	-91.373349									1932-01-06		Hancock Expedition 1931-32			6-I-32B															SE Pacific; Ecuador; Galapagos								Donaldson, T. J.	1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6307	In same jar with CAS 6306.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°		Tagus Cove	1932	PhysicalObject	2011-04-28 14:57:07.0	en									CAS	ICH			PreservedSpecimen												Stegastes leucorus							Actinopteri; Perciformes; Pomacentridae			Actinopteri	Perciformes	Pomacentridae	Stegastes		leucorus						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6333									6333	SE Pacific			Ecuador				6	-0.26353	-91.373349									1932-01-06		Hancock Expedition 1931-32			6-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6333	GALAPAGOS IS.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°		Tagus Cove	1932	PhysicalObject	1994-11-26 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Scorpaena							Actinopteri; Scorpaeniformes; Scorpaenidae; Scorpaeninae			Actinopteri	Scorpaeniformes	Scorpaenidae	Scorpaena								ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6335									6335	SE Pacific			Ecuador				6	-0.26353	-91.373349									1932-01-06		Hancock Expedition 1931-32			6-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6335	GALAPAGOS IS.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°		Tagus Cove	1932	PhysicalObject	1994-11-26 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Paranthias furcifer							Actinopteri; Perciformes; Serranidae; Epinephelinae			Actinopteri	Perciformes	Serranidae	Paranthias		furcifer						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6336									6336	SE Pacific			Ecuador				6	-0.26353	-91.373349									1932-01-06		Hancock Expedition 1931-32			6-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6336	GALAPAGOS IS.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°		Tagus Cove	1932	PhysicalObject	1994-11-26 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Paranthias furcifer							Actinopteri; Perciformes; Serranidae; Epinephelinae			Actinopteri	Perciformes	Serranidae	Paranthias		furcifer						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6337									6337	SE Pacific			Ecuador				6	-0.26353	-91.373349									1932-01-06		Hancock Expedition 1931-32			6-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6337	GALAPAGOS IS.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°		Tagus Cove	1932	PhysicalObject	1994-11-26 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Paranthias furcifer							Actinopteri; Perciformes; Serranidae; Epinephelinae			Actinopteri	Perciformes	Serranidae	Paranthias		furcifer						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6334									6334	SE Pacific			Ecuador				7	-0.26353	-91.373349									1932-01-07		Hancock Expedition 1931-32			7-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6334	GALAPAGOS IS.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°			1932	PhysicalObject	1994-11-26 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Paranthias furcifer							Actinopteri; Perciformes; Serranidae; Epinephelinae			Actinopteri	Perciformes	Serranidae	Paranthias		furcifer						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6342									6342	SE Pacific			Ecuador				7	-0.26353	-91.373349									1932-01-07		Hancock Expedition 1931-32			7-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6342									Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°			1932	PhysicalObject	2000-12-21 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Paralabrax albomaculatus							Actinopteri; Perciformes; Serranidae; Serraninae			Actinopteri	Perciformes	Serranidae	Paralabrax		albomaculatus						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6344									6344	SE Pacific			Ecuador				7	-0.26353	-91.373349									1932-01-07		Hancock Expedition 1931-32			7-I-32B															SE Pacific; Ecuador; Galapagos									1										Galapagos Is., Albemarle I., Tagus Cove													1		urn:catalog:CAS:ICH:6344	GALAPAGOS IS.								Alcohol		Seale, Alvin							Galapagos							-0.263530°		-91.373349°			1932	PhysicalObject	1994-11-26 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Prionodes fasciatus							Actinopteri; Perciformes; Serranidae			Actinopteri	Perciformes	Serranidae	Prionodes		fasciatus						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6181									6181	NE Pacific			Nicaragua			1966	8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua								Hubbs, C. L.	4										Corinto													2		urn:catalog:CAS:ICH:6181	Not paratypes.								Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1995-11-30 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Eucinostomus currani							Actinopteri; Perciformes; Gerreidae			Actinopteri	Perciformes	Gerreidae	Eucinostomus		currani						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6241									6241	NE Pacific			Nicaragua				8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua									1										Corinto													2		urn:catalog:CAS:ICH:6241									Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1994-11-23 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Lutianus argentiventris							Actinopteri; Perciformes; Lutjanidae			Actinopteri	Perciformes	Lutjanidae	Lutianus		argentiventris						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6242									6242	NE Pacific			Nicaragua				8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua									1										Corinto													2		urn:catalog:CAS:ICH:6242									Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1994-11-23 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Lutianus argentiventris							Actinopteri; Perciformes; Lutjanidae			Actinopteri	Perciformes	Lutjanidae	Lutianus		argentiventris						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6243									6243	NE Pacific			Nicaragua				8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua									1										Corinto													2		urn:catalog:CAS:ICH:6243									Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1994-11-23 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Lutianus argentiventris							Actinopteri; Perciformes; Lutjanidae			Actinopteri	Perciformes	Lutjanidae	Lutianus		argentiventris						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6128									6128	NE Pacific			Nicaragua				8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua									1										Corinto													2		urn:catalog:CAS:ICH:6128									Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1994-11-23 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Lile stolifera							Actinopteri; Clupeiformes; Clupeidae			Actinopteri	Clupeiformes	Clupeidae	Lile		stolifera						ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6138									6138	NE Pacific			Nicaragua			1980	8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua								Nelson, G.	1										Corinto													2		urn:catalog:CAS:ICH:6138									Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1995-11-29 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Anchoa							Actinopteri; Clupeiformes; Engraulidae			Actinopteri	Clupeiformes	Engraulidae	Anchoa								ICZN			
CAS	CAS Ichthyology (ICH)		Stanley Blum	http://ipt.calacademy.org:8080/ipt/archive.do?r=ich	sblum@calacademy.org	http://ipt.calacademy.org:8080/ipt/eml.do?r=ich		5d6c10bd-ea31-4363-8b79-58c96d859f5b	66522820-055c-11d8-b84e-b8a03c50a862			no migrator	FishNet,VertNet	United States	California Academy of Sciences	California	Mon Dec 22 00:00:00 UTC 2014	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	http://ipt.calacademy.org:8080/ipt/resource.do?r=ich	urn:catalog:CAS:ICH:6139									6139	NE Pacific			Nicaragua			1980	8	12.490288	-87.180915									1932-02-08					8-II-1932															NE Pacific; Nicaragua								Nelson, G.	1										Corinto													2		urn:catalog:CAS:ICH:6139									Alcohol																12.490288°		-87.180915°			1932	PhysicalObject	1994-11-23 00:00:00.0	en									CAS	ICH			PreservedSpecimen												Anchoa							Actinopteri; Clupeiformes; Engraulidae			Actinopteri	Clupeiformes	Engraulidae	Anchoa								ICZN			
