UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B5773									B5773																			date unknown																													1								unknown																	urn:catalog:UAMZ:B5773									skull only	Nyctea scandiaca	unknown					unknown								date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B5773					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B5882									B5882	North America			Canada															1979-10-29																				North America | Canada | Alberta																	adult		Mildred Lake (undet.)	Canadian Geographical Names Data Base														urn:catalog:UAMZ:B5882	(Had been harassed by ravens / cause of death unknown but / body had several stab marks, / skull had been penetrated, brain / had hemorrhage extensively.)								skin	Nyctea scandiaca	Anderson, K.					male		Alberta						1979-10-29							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B5882					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B5981									B5981	North America			Canada															1981-03-02																				North America | Canada																	adult			Canadian Geographical Names Data Base														urn:catalog:UAMZ:B5981									skeleton (complete)	Nyctea scandiaca	Shapka, M.					male		Alberta						1981-03-02							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B5981					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B6870									B6870	North America			Canada															1986-00-00																				North America | Canada																	adult			Canadian Geographical Names Data Base														urn:catalog:UAMZ:B6870									skin	Nyctea scandiaca	Fish and Wildlife					male		Alberta						1986-00-00							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B6870					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7044									B7044																			date unknown																																					unknown																	urn:catalog:UAMZ:B7044									wings; feet	Nyctea scandiaca	unknown					unknown								date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7044					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7490									B7490	North America			Canada															date unknown																				North America | Canada									1								undetermined			Canadian Geographical Names Data Base														urn:catalog:UAMZ:B7490									wing	Nyctea scandiaca	unknown					undetermined		Alberta						date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7490					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7491									B7491	North America			Canada															date unknown																				North America | Canada									1								undetermined			Canadian Geographical Names Data Base														urn:catalog:UAMZ:B7491									wing	Nyctea scandiaca	unknown					undetermined		Alberta						date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7491					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7492									B7492	North America			Canada															date unknown																				North America | Canada									1								undetermined			Canadian Geographical Names Data Base														urn:catalog:UAMZ:B7492									feather	Nyctea scandiaca	unknown					undetermined		Alberta						date unknown							PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7492					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7538									B7538																																																1								undetermined																	urn:catalog:UAMZ:B7538									wing	Nyctea scandiaca	unknown					undetermined															PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7538					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7586									B7586																																																1								undetermined																	urn:catalog:UAMZ:B7586									foot	Nyctea scandiaca	unknown					undetermined															PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7586					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
UAMZ	University of Alberta Ornithology Collection (UAMZ)		Cindy Paszkowski	http://web.macs.ualberta.ca:8088/ipt/archive?r=uamz_ornithology	cindy.paszkowski@ualberta.ca	http://web.macs.ualberta.ca:8088/ipt/eml?r=uamz_ornithology	http://creativecommons.org/publicdomain/zero/1.0	88d7437e-f762-11e1-a439-00145eb45e9a	03cb9700-6cee-11d8-922d-b8a03c50a862		CC0	no migrator	ORNIS,VertNet	Canada	University of Alberta Museums	Alberta	Tue Apr 21 00:00:00 UTC 2015	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	http://web.macs.ualberta.ca:8088/ipt/resource?r=uamz_ornithology	urn:catalog:UAMZ:B7587									B7587																																																1								undetermined																	urn:catalog:UAMZ:B7587									foot	Nyctea scandiaca	unknown					undetermined															PhysicalObject	2015-04-16 15:21:42.0	en		University of Alberta Museums		Bubo scandiacus UAMZ B7587					University of Alberta Museums	UAMZ	University of Alberta Ornithology Collection (UAMZ)		PreservedSpecimen												Bubo scandiacus		Bubo					Animalia | Chordata | Aves | Strigiformes | Strigidae | Bubo	Animalia	Chordata	Aves	Strigiformes	Strigidae	Bubo		Bubo scandiacus		Species			Snowy Owl				
