USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489779.11472927									PAL489779.11472927				United States																																			United States, Alaska									1																									PAL489779.11472927			PAL489779						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL473959.3224953									PAL473959.3224953				United States																																			United States, Alaska								Dumoulin; Harris	1																									PAL473959.3224953			PAL473959						Microslide									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Synclydognathus geminus							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Synclydognathus		geminus				(Hinde)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489657.11396196									PAL489657.11396196				United States																																			United States, Alaska									1																									PAL489657.11396196			PAL489657						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Siphonodella crenulata							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Siphonodella		crenulata				(Cooper)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489780.11472931									PAL489780.11472931				United States																																			United States, Alaska									1																									PAL489780.11472931			PAL489780						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Siphonodella crenulata							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Siphonodella		crenulata				(Cooper)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489781.11472937									PAL489781.11472937				United States																																			United States, Alaska									1																									PAL489781.11472937			PAL489781						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Siphonodella isosticha							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Siphonodella		isosticha				(Cooper)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL473795.3224923									PAL473795.3224923				United States																																			United States, Alaska								Dumoulin Et Al	1																									PAL473795.3224923			PAL473795						Microslide									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Siphonodella isosticha							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Siphonodella		isosticha				(Cooper)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	PAL489782.11472940									PAL489782.11472940				United States																																			United States, Alaska									1																									PAL489782.11472940			PAL489782						Secondary microslides									Alaska													PhysicalObject											USNM	Paleobiology			FossilSpecimen												Siphonodella isosticha							Animalia, Chordata, Vertebrata, Conodonta	Animalia	Chordata	Conodonta			Siphonodella		isosticha				(Cooper)					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	V17059.3381721	http://collections.mnh.si.edu/media/index.php?irn=10267216								V17059.3381721				United States		Sweetwater County		19									201																						United States, Wyoming, Sweetwater County								Gazin	1																							7		V17059.3381721			V17059						HVCI		F. Pearce	69-40					201	Wyoming						19 JUL 1940						1940	PhysicalObject											USNM	Paleobiology			FossilSpecimen												Machaeroides eothen							Animalia, Chordata, Vertebrata, Synapsida, Mammalia, Eutheria, Carnivora, Felidae	Animalia	Chordata	Mammalia	Carnivora	Felidae	Machaeroides		eothen				Matthew					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	V99.3428382									V99.3428382				United States																																			United States, South Dakota								Matthew	1																									V99.3428382			V99															South Dakota	type												PhysicalObject											USNM	Paleobiology			FossilSpecimen												Hoplophoneus primaevus							Animalia, Chordata, Vertebrata, Synapsida, Mammalia, Eutheria, Carnivora, Felidae	Animalia	Chordata	Mammalia	Carnivora	Felidae	Hoplophoneus		primaevus				Leidy & Owen					
USNM	NMNH Paleobiology (vertebrates)		Thomas Orrell	http://ipt.vertnet.org:8080/iptstrays/archive.do?r=nmnh_vert_paleo	orrellt@si.edu	http://collections.mnh.si.edu/ipt/eml.do?r=nmnhdwca	NMNH public data constitute a compilation of data, all rights to which, including copyright, are owned by the Smithsonian Institution. Except as otherwise expressly stated at http://www.mnh.si.edu/rc/db/2data_access_policy.html, the information, records, or images in these databases may not be reproduced, distributed, or publicly displayed, in whole or in part, without the express written permission of the National Museum of Natural History, Smithsonian Institution.	5df38344-b821-49c2-8174-cf0f29f4df0d-Paleo	bc092ff0-02e4-11dc-991f-b8a03c50a862			no migrator	MaNIS,ORNIS,HerpNET,FishNet,VertNet,Paleo	United States	National Museum of Natural History, Smithsonian Institution	Washington D.C.	Tue Jun 03 00:00:00 UTC 2014	http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca	http://ipt.vertnet.org:8080/iptstrays/resource.do?r=nmnh_vert_paleo	V99.3428380									V99.3428380				United States																																			United States, South Dakota								Thorpe	1																									V99.3428380			V99															South Dakota	holotype												PhysicalObject											USNM	Paleobiology			FossilSpecimen												Hoplophoneus primaevus							Animalia, Chordata, Vertebrata, Synapsida, Mammalia, Eutheria, Carnivora, Felidae	Animalia	Chordata	Mammalia	Carnivora	Felidae	Hoplophoneus		primaevus				Leidy & Owen					
